size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[32432, 32346, 32543, 32208, 32624, 32303, 32289, 32368, 32425, 32447]","[31882, 31458, 31891, 31235, 31914, 31812, 31762, 31426, 31709, 31634]","[22857, 22640, 22993, 22909, 22728, 22800, 22731, 23075, 23000, 22887]","[23211, 23594, 23484, 23491, 23546, 23898, 23673, 23541, 23506, 23468]","[23575, 23389, 23345, 23326, 23607, 23759, 23551, 23095, 23853, 23464]","[23637, 23390, 23113, 23381, 23723, 23511, 23517, 23401, 23403, 23503]","[23522, 23372, 23590, 23463, 23250, 23465, 23325, 23255, 23343, 23249]","[23299, 23308, 23380, 23424, 22864, 23270, 23327, 23236, 23423, 23523]","[23104, 23314, 23012, 22997, 23389, 23168, 23080, 23056, 23243, 23034]","[23104, 22975, 23301, 23129, 23255, 23254, 23035, 23044, 23107, 23167]","[22919, 23343, 23076, 23168, 23079, 23229, 23022, 23054, 23132, 23126]","[23350, 23037, 22907, 23205, 22861, 23057, 23072, 22905, 23019, 23039]","[22825, 22793, 22823, 23162, 23239, 22711, 22828, 22886, 22903, 22971]","[22986, 22978, 23414, 23181, 23057, 23065, 22863, 23285, 22716, 23165]","[22865, 22902, 22834, 22897, 22884, 23218, 22795, 22974, 22900, 23010]","[22858, 22722, 22837, 22447, 22975, 22731, 22912, 22916, 22745, 22788]","[22936, 22607, 22633, 22591, 22985, 23069, 22647, 22895, 22847, 22902]","[22945, 22415, 22863, 22760, 22605, 22532, 22600, 22914, 22851, 22874]","[22671, 22704, 22787, 22700, 23044, 22579, 22833, 22867, 22621, 22861]","[22603, 22715, 22521, 22599, 23046, 22743, 22518, 22955, 23103, 22669]","[22865, 22659, 22402, 22559, 22769, 22532, 22590, 22818, 22591, 22675]"
4,"[8864, 8999, 9080, 9026, 9117, 9014, 8817, 8956, 8928, 8963]","[8648, 8766, 8884, 8849, 8781, 8848, 8763, 8667, 8831, 8740]","[6251, 6386, 6360, 6449, 6415, 6478, 6429, 6352, 6233, 6394]","[6565, 6437, 6476, 6508, 6364, 6507, 6450, 6450, 6564, 6423]","[6447, 6596, 6512, 6468, 6358, 6632, 6511, 6423, 6413, 6458]","[6428, 6364, 6376, 6600, 6432, 6530, 6514, 6450, 6496, 6428]","[6477, 6644, 6490, 6409, 6297, 6460, 6537, 6464, 6390, 6473]","[6303, 6347, 6716, 6389, 6444, 6413, 6440, 6522, 6517, 6565]","[6435, 6354, 6316, 6636, 6399, 6392, 6361, 6433, 6481, 6424]","[6350, 6566, 6353, 6584, 6516, 6321, 6437, 6291, 6345, 6185]","[6272, 6408, 6560, 6395, 6325, 6350, 6383, 6500, 6356, 6470]","[6304, 6392, 6375, 6270, 6244, 6440, 6333, 6466, 6275, 6340]","[6379, 6410, 6342, 6253, 6395, 6327, 6308, 6460, 6346, 6643]","[6439, 6355, 6394, 6229, 6276, 6532, 6324, 6258, 6329, 6316]","[6425, 6297, 6462, 6477, 6347, 6401, 6368, 6308, 6335, 6366]","[6490, 6331, 6359, 6319, 6348, 6366, 6505, 6283, 6280, 6197]","[6401, 6402, 6401, 6316, 6229, 6171, 6458, 6373, 6334, 6277]","[6187, 6286, 6333, 6330, 6130, 6357, 6286, 6256, 6261, 6233]","[6164, 6290, 6372, 6213, 6448, 6324, 6359, 6275, 6114, 6286]","[6225, 6442, 6215, 6348, 6358, 6326, 6210, 6234, 6140, 6223]","[6161, 6303, 6251, 6285, 6271, 6383, 6292, 6203, 6268, 6287]"
5,"[2479, 2426, 2502, 2487, 2486, 2562, 2532, 2477, 2539, 2506]","[2508, 2508, 2403, 2470, 2369, 2441, 2440, 2463, 2410, 2481]","[1818, 1732, 1764, 1809, 1775, 1792, 1750, 1797, 1769, 1711]","[1797, 1775, 1875, 1789, 1742, 1816, 1690, 1863, 1853, 1784]","[1816, 1846, 1791, 1847, 1794, 1866, 1828, 1871, 1877, 1817]","[1880, 1820, 1774, 1816, 1824, 1918, 1833, 1807, 1783, 1801]","[1804, 1805, 1738, 1805, 1805, 1738, 1775, 1855, 1819, 1847]","[1758, 1782, 1852, 1759, 1754, 1769, 1782, 1803, 1822, 1881]","[1781, 1799, 1810, 1724, 1704, 1767, 1806, 1821, 1811, 1740]","[1728, 1734, 1759, 1821, 1731, 1784, 1737, 1743, 1717, 1743]","[1777, 1723, 1772, 1745, 1759, 1775, 1752, 1863, 1794, 1739]","[1755, 1790, 1672, 1789, 1825, 1767, 1761, 1774, 1833, 1771]","[1734, 1721, 1700, 1685, 1670, 1771, 1791, 1786, 1743, 1720]","[1687, 1812, 1674, 1785, 1775, 1668, 1740, 1836, 1825, 1784]","[1775, 1750, 1788, 1711, 1790, 1778, 1748, 1748, 1780, 1762]","[1738, 1729, 1776, 1778, 1720, 1752, 1784, 1706, 1749, 1755]","[1795, 1814, 1725, 1771, 1777, 1799, 1798, 1796, 1715, 1735]","[1764, 1799, 1737, 1740, 1802, 1683, 1668, 1748, 1792, 1735]","[1727, 1745, 1758, 1768, 1771, 1763, 1742, 1725, 1734, 1769]","[1752, 1684, 1694, 1667, 1687, 1756, 1784, 1764, 1783, 1733]","[1732, 1778, 1705, 1762, 1704, 1773, 1738, 1749, 1748, 1773]"
6,"[643, 676, 651, 673, 681, 721, 668, 665, 688, 699]","[673, 673, 694, 650, 602, 702, 681, 717, 705, 693]","[494, 523, 485, 483, 548, 460, 475, 474, 468, 452]","[470, 496, 510, 512, 480, 507, 494, 527, 477, 508]","[502, 498, 520, 509, 516, 468, 510, 492, 469, 492]","[526, 465, 490, 503, 528, 517, 477, 504, 498, 496]","[466, 479, 465, 532, 512, 500, 471, 479, 523, 505]","[481, 503, 486, 544, 494, 454, 498, 538, 488, 486]","[489, 487, 446, 485, 478, 505, 539, 519, 501, 471]","[508, 492, 493, 474, 488, 513, 481, 536, 487, 520]","[518, 475, 524, 459, 460, 513, 488, 475, 490, 445]","[487, 478, 501, 492, 475, 505, 461, 487, 455, 461]","[519, 466, 487, 477, 511, 511, 520, 463, 489, 494]","[450, 472, 461, 465, 472, 479, 506, 485, 467, 535]","[488, 466, 475, 474, 447, 482, 472, 504, 469, 455]","[471, 518, 513, 545, 496, 479, 497, 487, 479, 498]","[468, 472, 482, 518, 471, 492, 465, 508, 496, 499]","[481, 473, 468, 439, 479, 482, 488, 475, 499, 474]","[470, 518, 533, 477, 515, 495, 489, 471, 481, 473]","[506, 488, 529, 499, 468, 493, 479, 492, 475, 468]","[480, 472, 474, 462, 474, 463, 491, 513, 463, 471]"
7,"[203, 205, 209, 195, 175, 202, 202, 183, 199, 177]","[185, 195, 183, 189, 179, 179, 167, 199, 169, 161]","[138, 133, 124, 147, 125, 126, 146, 139, 143, 130]","[155, 146, 148, 141, 136, 117, 144, 136, 144, 138]","[164, 129, 133, 156, 150, 150, 126, 139, 122, 122]","[145, 123, 125, 127, 134, 132, 139, 133, 130, 130]","[150, 122, 155, 131, 121, 136, 141, 143, 150, 155]","[156, 161, 146, 147, 124, 147, 137, 125, 143, 136]","[142, 129, 117, 150, 122, 152, 143, 135, 145, 156]","[149, 128, 148, 128, 156, 140, 124, 118, 125, 134]","[128, 129, 134, 136, 161, 148, 128, 123, 120, 135]","[143, 136, 154, 123, 139, 110, 136, 125, 145, 153]","[140, 115, 129, 129, 133, 135, 136, 142, 149, 130]","[129, 138, 123, 138, 116, 137, 121, 129, 148, 127]","[138, 125, 125, 125, 142, 140, 156, 135, 142, 115]","[145, 103, 123, 145, 129, 136, 141, 134, 123, 153]","[133, 142, 149, 132, 131, 133, 149, 114, 127, 136]","[137, 143, 108, 148, 134, 143, 124, 129, 137, 142]","[143, 150, 135, 129, 114, 118, 138, 132, 142, 124]","[135, 148, 110, 153, 115, 155, 132, 145, 139, 135]","[148, 138, 132, 150, 120, 141, 137, 138, 144, 128]"
8,"[56, 57, 46, 54, 51, 48, 46, 52, 50, 57]","[46, 50, 56, 55, 58, 58, 50, 70, 54, 54]","[39, 32, 36, 39, 41, 37, 32, 32, 34, 43]","[43, 34, 30, 41, 36, 37, 33, 33, 43, 50]","[37, 36, 40, 46, 38, 39, 36, 37, 40, 31]","[36, 30, 50, 32, 37, 34, 36, 33, 27, 30]","[44, 37, 39, 48, 37, 47, 30, 34, 44, 37]","[39, 36, 29, 35, 39, 42, 34, 32, 32, 35]","[42, 40, 45, 34, 27, 40, 50, 33, 41, 34]","[47, 51, 44, 40, 32, 42, 34, 39, 33, 38]","[38, 39, 40, 35, 28, 36, 34, 39, 40, 54]","[41, 42, 36, 36, 43, 41, 42, 39, 36, 37]","[37, 44, 37, 38, 32, 42, 46, 35, 50, 32]","[49, 30, 34, 40, 45, 44, 34, 40, 31, 42]","[46, 33, 43, 41, 43, 40, 50, 37, 38, 37]","[37, 43, 35, 45, 28, 34, 36, 37, 25, 35]","[41, 35, 27, 34, 33, 37, 28, 38, 50, 40]","[44, 35, 44, 40, 35, 23, 39, 29, 38, 35]","[28, 34, 34, 41, 43, 31, 37, 37, 49, 41]","[39, 36, 37, 41, 29, 42, 44, 32, 35, 40]","[35, 29, 43, 38, 44, 44, 47, 40, 39, 35]"
9,"[16, 14, 23, 11, 10, 14, 8, 8, 12, 11]","[10, 15, 15, 9, 14, 14, 10, 14, 12, 22]","[12, 13, 11, 11, 12, 7, 13, 12, 13, 8]","[11, 12, 11, 8, 10, 6, 7, 10, 9, 9]","[13, 6, 10, 10, 15, 11, 6, 12, 9, 6]","[15, 13, 16, 10, 9, 14, 14, 10, 8, 12]","[11, 9, 11, 10, 11, 10, 9, 13, 11, 10]","[13, 9, 4, 8, 13, 11, 11, 6, 12, 16]","[12, 5, 10, 8, 15, 9, 6, 9, 10, 17]","[6, 11, 14, 10, 6, 9, 13, 13, 9, 10]","[7, 7, 15, 7, 7, 8, 10, 6, 10, 10]","[13, 11, 6, 11, 8, 10, 19, 17, 14, 8]","[9, 10, 11, 10, 11, 8, 16, 23, 17, 12]","[15, 11, 16, 12, 13, 5, 15, 13, 9, 6]","[8, 9, 11, 8, 5, 12, 8, 12, 13, 11]","[15, 15, 10, 9, 10, 14, 9, 9, 12, 8]","[9, 12, 9, 5, 8, 7, 11, 9, 15, 8]","[8, 7, 8, 7, 6, 18, 11, 12, 2, 11]","[9, 10, 12, 10, 11, 10, 14, 8, 8, 11]","[15, 15, 8, 6, 12, 16, 9, 6, 8, 5]","[6, 2, 13, 8, 5, 8, 14, 8, 10, 7]"
10,"[5, 6, 8, 3, 3, 2, 4, 4, 4, 3]","[5, 2, 3, 3, 3, 2, 4, 3, 8, 0]","[4, 2, 2, 4, 2, 2, 2, 6, 5, 2]","[3, 3, 3, 1, 4, 3, 0, 4, 2, 1]","[4, 3, 4, 5, 3, 8, 3, 4, 2, 3]","[0, 1, 3, 3, 5, 4, 4, 3, 2, 1]","[1, 1, 4, 4, 3, 2, 6, 1, 2, 2]","[4, 2, 1, 2, 3, 2, 0, 2, 5, 1]","[2, 4, 6, 2, 1, 3, 7, 5, 4, 7]","[4, 2, 0, 4, 3, 5, 5, 2, 1, 4]","[2, 1, 4, 1, 5, 4, 3, 3, 4, 3]","[3, 5, 2, 4, 2, 2, 5, 1, 3, 2]","[3, 2, 6, 3, 3, 2, 4, 1, 4, 1]","[7, 1, 7, 3, 3, 5, 2, 4, 3, 4]","[2, 4, 1, 3, 2, 5, 3, 2, 2, 0]","[1, 2, 1, 4, 3, 4, 4, 6, 1, 2]","[3, 3, 3, 5, 2, 6, 3, 3, 3, 3]","[4, 3, 5, 2, 2, 9, 3, 5, 3, 2]","[6, 0, 5, 2, 3, 3, 4, 1, 2, 2]","[4, 3, 2, 1, 3, 6, 3, 7, 1, 3]","[0, 4, 2, 2, 3, 2, 0, 3, 2, 2]"
11,"[1, 2, 1, 0, 2, 2, 1, 2, 3, 0]","[2, 2, 1, 1, 1, 3, 2, 0, 2, 1]","[0, 2, 1, 1, 0, 0, 2, 0, 0, 0]","[0, 2, 1, 0, 2, 0, 1, 2, 1, 0]","[4, 2, 0, 0, 1, 1, 1, 0, 3, 0]","[0, 0, 0, 1, 1, 2, 2, 1, 0, 2]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 2, 2, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 2, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 2, 0, 3]","[4, 1, 2, 1, 2, 1, 0, 1, 2, 1]","[1, 1, 1, 3, 0, 1, 1, 0, 2, 1]","[1, 0, 0, 2, 2, 1, 1, 0, 0, 0]","[2, 0, 2, 0, 1, 1, 0, 2, 1, 2]","[1, 1, 1, 1, 1, 2, 0, 0, 1, 2]","[0, 0, 0, 0, 0, 1, 0, 1, 3, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 2]","[5, 1, 2, 0, 1, 1, 1, 1, 0, 2]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 2, 0, 1, 1, 0]"
12,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 2, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
