ID,PC1,PC2,name
chromosome_GCF_000005845.2_ASM584v2,6.972129326732076,-2.0967830934340497,chromosome_GCF_000005845.2_ASM584v2
chromosome_GCF_000006765.1_ASM676v1,0.3998771378545378,-4.976442096819659,chromosome_GCF_000006765.1_ASM676v1
chromosome_GCF_000006945.2_ASM694v2,-1.3982951939202513,1.6229086819114762,chromosome_GCF_000006945.2_ASM694v2
plasmid_pSLT_GCF_000006945.2_ASM694v2,-2.580641255922574,0.11268814108816735,plasmid_pSLT_GCF_000006945.2_ASM694v2
chromosome_1_GCF_008369605.1_ASM836960v1,3.4090083266566347,-1.3730872087254709,chromosome_1_GCF_008369605.1_ASM836960v1
chromosome_2_GCF_008369605.1_ASM836960v1,-1.7773777181836847,-0.11572904050889525,chromosome_2_GCF_008369605.1_ASM836960v1
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-3.2444548131737294,-0.53718797321249,plasmid_unnamed_GCF_008369605.1_ASM836960v1
chromosome_GCF_017821535.1_ASM1782153v1,-2.3957310681278887,0.07531124295043316,chromosome_GCF_017821535.1_ASM1782153v1
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-2.6849902593426753,0.3296468406427165,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
chromosome_GCF_000022005.1_ASM2200v1,3.3004755174275484,6.958674506107777,chromosome_GCF_000022005.1_ASM2200v1
