size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[35641, 35535, 35455, 35719, 35356, 35509, 35775, 35725, 35656, 35281]","[36869, 36601, 36585, 36031, 36551, 36435, 36547, 36441, 36283, 36645]","[25279, 25225, 25605, 25341, 25224, 25176, 25328, 25524, 25272, 25324]","[24468, 25154, 24937, 24925, 24831, 25090, 24770, 24911, 24995, 24756]","[25712, 25506, 25659, 25602, 25767, 25796, 25759, 25925, 25449, 25591]","[25571, 25531, 25719, 25366, 25662, 25406, 25311, 25812, 25792, 25638]","[25643, 25479, 25461, 25266, 25429, 25769, 25468, 25418, 25451, 25329]","[25528, 25436, 25181, 25368, 25466, 25318, 25514, 25493, 25297, 25500]","[25336, 25317, 25538, 25289, 25641, 25350, 25541, 24962, 25342, 25703]","[25582, 25590, 25356, 25391, 25432, 25291, 25314, 25486, 25323, 25423]","[25183, 25347, 25556, 25467, 25455, 25693, 25064, 25502, 25446, 25406]","[25563, 25068, 25423, 25272, 25207, 25193, 25418, 25455, 25167, 25100]","[25106, 25157, 25382, 25003, 25163, 25439, 25124, 25117, 25150, 25309]","[25251, 25222, 25248, 25198, 25276, 25261, 25163, 25369, 25349, 25204]","[25202, 24951, 25150, 25244, 24896, 25400, 25143, 25270, 25164, 25103]","[24970, 25121, 24859, 25084, 25192, 25117, 24998, 24964, 25298, 25099]","[25264, 24834, 24984, 25120, 25349, 25046, 24840, 25256, 25190, 25039]","[25102, 25176, 25151, 24991, 24971, 24852, 25050, 24985, 25267, 25073]","[24881, 24834, 25041, 24959, 25042, 25165, 24733, 24849, 24838, 25151]","[25019, 24686, 24905, 24900, 24777, 25180, 25096, 24777, 25002, 24967]","[24930, 24806, 24854, 25203, 25128, 24828, 24619, 25150, 24925, 24878]"
4,"[9331, 9223, 9300, 9376, 9470, 9372, 9269, 9327, 9487, 9180]","[9749, 9552, 9630, 9763, 9583, 9772, 9638, 9724, 9528, 9526]","[6562, 6542, 6710, 6644, 6517, 6508, 6748, 6685, 6784, 6834]","[6508, 6617, 6692, 6473, 6739, 6437, 6505, 6589, 6335, 6458]","[6722, 6837, 6706, 6722, 6778, 6837, 6712, 6737, 6665, 6772]","[6877, 6591, 6645, 6742, 6754, 6783, 6735, 6675, 6782, 6715]","[6654, 6855, 6694, 6661, 6549, 6831, 6739, 6613, 6773, 6671]","[6679, 6612, 6705, 6668, 6734, 6742, 6696, 6503, 6563, 6657]","[6596, 6778, 6562, 6664, 6586, 6614, 6600, 6497, 6549, 6616]","[6664, 6763, 6820, 6640, 6682, 6809, 6655, 6738, 6634, 6605]","[6600, 6688, 6613, 6595, 6528, 6679, 6599, 6702, 6413, 6739]","[6630, 6575, 6569, 6635, 6697, 6634, 6615, 6754, 6530, 6632]","[6550, 6742, 6563, 6620, 6515, 6551, 6642, 6688, 6545, 6597]","[6584, 6579, 6663, 6740, 6682, 6677, 6595, 6577, 6701, 6590]","[6470, 6607, 6646, 6695, 6706, 6543, 6776, 6569, 6545, 6741]","[6585, 6615, 6466, 6644, 6571, 6623, 6629, 6613, 6483, 6658]","[6395, 6678, 6691, 6523, 6685, 6517, 6536, 6533, 6538, 6623]","[6647, 6498, 6570, 6664, 6686, 6585, 6468, 6572, 6556, 6609]","[6525, 6376, 6585, 6530, 6518, 6618, 6499, 6526, 6474, 6549]","[6723, 6474, 6611, 6553, 6498, 6445, 6561, 6576, 6447, 6388]","[6495, 6415, 6357, 6573, 6599, 6532, 6450, 6495, 6309, 6447]"
5,"[2409, 2501, 2553, 2471, 2429, 2407, 2401, 2429, 2479, 2487]","[2613, 2539, 2435, 2459, 2493, 2514, 2554, 2511, 2610, 2593]","[1805, 1795, 1799, 1792, 1725, 1766, 1766, 1708, 1743, 1654]","[1740, 1714, 1651, 1732, 1630, 1674, 1739, 1700, 1662, 1713]","[1778, 1772, 1785, 1766, 1744, 1780, 1732, 1678, 1765, 1711]","[1853, 1817, 1735, 1700, 1695, 1726, 1695, 1721, 1754, 1738]","[1760, 1772, 1823, 1732, 1729, 1677, 1770, 1731, 1694, 1795]","[1687, 1714, 1788, 1689, 1747, 1782, 1797, 1754, 1701, 1707]","[1713, 1781, 1685, 1780, 1753, 1782, 1711, 1784, 1706, 1721]","[1774, 1727, 1758, 1680, 1845, 1696, 1724, 1719, 1773, 1797]","[1727, 1713, 1764, 1751, 1756, 1816, 1655, 1751, 1756, 1658]","[1804, 1817, 1746, 1680, 1727, 1766, 1724, 1818, 1724, 1820]","[1724, 1772, 1662, 1751, 1714, 1790, 1713, 1722, 1719, 1660]","[1766, 1698, 1705, 1718, 1726, 1799, 1740, 1743, 1785, 1732]","[1714, 1768, 1705, 1705, 1717, 1782, 1683, 1625, 1795, 1703]","[1666, 1778, 1767, 1729, 1733, 1750, 1711, 1718, 1709, 1837]","[1660, 1752, 1763, 1677, 1752, 1709, 1728, 1761, 1749, 1785]","[1773, 1817, 1712, 1821, 1799, 1701, 1696, 1752, 1728, 1725]","[1766, 1717, 1718, 1753, 1725, 1732, 1711, 1691, 1751, 1721]","[1744, 1693, 1780, 1668, 1758, 1679, 1691, 1786, 1729, 1655]","[1821, 1770, 1663, 1730, 1691, 1716, 1793, 1702, 1711, 1678]"
6,"[641, 711, 706, 616, 656, 628, 624, 642, 659, 598]","[658, 688, 632, 685, 585, 643, 654, 656, 646, 651]","[481, 432, 451, 427, 453, 452, 472, 437, 448, 437]","[448, 479, 398, 426, 490, 458, 403, 473, 466, 463]","[481, 498, 476, 490, 471, 452, 476, 466, 438, 481]","[465, 462, 519, 454, 488, 449, 478, 439, 454, 478]","[488, 441, 434, 483, 448, 453, 482, 508, 449, 456]","[451, 448, 460, 445, 458, 491, 484, 479, 464, 461]","[474, 482, 445, 467, 451, 444, 473, 464, 466, 446]","[416, 469, 461, 461, 465, 478, 470, 496, 494, 478]","[435, 475, 471, 465, 479, 493, 480, 454, 439, 486]","[475, 459, 445, 467, 451, 514, 438, 468, 456, 462]","[462, 454, 427, 461, 499, 463, 442, 459, 463, 465]","[461, 476, 463, 433, 436, 446, 469, 471, 457, 463]","[456, 444, 483, 457, 450, 443, 492, 494, 451, 467]","[441, 486, 442, 458, 409, 468, 461, 439, 464, 483]","[487, 427, 523, 451, 443, 456, 448, 455, 470, 453]","[462, 445, 455, 463, 407, 475, 446, 481, 437, 442]","[426, 456, 400, 467, 449, 453, 454, 474, 461, 466]","[458, 462, 447, 441, 418, 466, 447, 459, 473, 413]","[449, 460, 434, 473, 444, 460, 450, 476, 440, 449]"
7,"[167, 165, 182, 162, 161, 162, 191, 190, 202, 183]","[168, 161, 162, 155, 177, 163, 162, 176, 196, 197]","[147, 114, 116, 113, 124, 134, 131, 140, 132, 113]","[104, 106, 114, 122, 122, 110, 114, 121, 94, 103]","[105, 142, 101, 122, 131, 141, 137, 131, 115, 123]","[108, 117, 138, 148, 112, 101, 127, 110, 119, 121]","[117, 137, 110, 128, 108, 82, 133, 122, 115, 100]","[119, 126, 114, 108, 121, 133, 109, 108, 128, 122]","[111, 131, 121, 121, 125, 109, 123, 103, 124, 125]","[126, 114, 113, 119, 118, 109, 125, 108, 126, 139]","[126, 126, 110, 123, 132, 107, 143, 130, 112, 124]","[123, 122, 121, 134, 122, 114, 101, 121, 137, 114]","[120, 119, 125, 139, 116, 120, 111, 125, 112, 135]","[130, 132, 131, 136, 114, 133, 119, 102, 114, 113]","[113, 142, 132, 115, 126, 119, 114, 120, 103, 115]","[129, 116, 118, 115, 115, 137, 113, 106, 124, 107]","[122, 124, 106, 124, 117, 113, 123, 105, 124, 124]","[114, 105, 128, 116, 126, 128, 101, 113, 119, 118]","[122, 119, 129, 115, 125, 112, 118, 105, 105, 99]","[121, 108, 125, 119, 97, 132, 115, 107, 124, 111]","[108, 115, 108, 119, 110, 123, 123, 110, 120, 103]"
8,"[49, 47, 44, 49, 56, 42, 43, 43, 47, 53]","[38, 35, 47, 45, 41, 40, 37, 43, 39, 40]","[27, 37, 24, 32, 30, 25, 32, 37, 37, 30]","[34, 34, 27, 36, 30, 32, 45, 31, 31, 28]","[34, 28, 23, 32, 33, 35, 22, 20, 36, 40]","[33, 39, 38, 33, 30, 32, 23, 31, 34, 30]","[26, 32, 28, 27, 37, 42, 32, 31, 39, 30]","[18, 38, 26, 39, 34, 30, 38, 30, 27, 34]","[36, 40, 40, 29, 41, 22, 27, 35, 35, 43]","[23, 33, 37, 29, 30, 38, 32, 31, 25, 28]","[40, 34, 28, 35, 29, 33, 32, 29, 32, 31]","[33, 36, 29, 22, 28, 28, 32, 35, 37, 23]","[29, 41, 31, 39, 24, 26, 33, 38, 26, 35]","[34, 33, 36, 35, 31, 38, 31, 23, 29, 31]","[25, 30, 27, 38, 30, 36, 30, 29, 29, 41]","[29, 26, 30, 37, 29, 35, 43, 24, 35, 36]","[25, 35, 29, 30, 43, 35, 30, 34, 37, 27]","[31, 40, 35, 34, 30, 25, 21, 28, 33, 35]","[30, 30, 34, 29, 24, 29, 23, 30, 33, 27]","[25, 30, 26, 27, 36, 40, 32, 26, 29, 28]","[27, 35, 26, 32, 40, 31, 33, 35, 40, 28]"
9,"[8, 10, 14, 6, 12, 14, 12, 13, 9, 12]","[12, 6, 12, 9, 13, 15, 12, 15, 7, 13]","[7, 8, 9, 6, 9, 9, 7, 10, 6, 8]","[8, 5, 5, 11, 4, 8, 5, 7, 8, 8]","[8, 9, 5, 6, 3, 16, 8, 9, 10, 7]","[5, 10, 12, 9, 13, 10, 15, 9, 10, 8]","[8, 8, 3, 12, 7, 6, 8, 4, 8, 6]","[10, 8, 7, 7, 12, 5, 13, 10, 6, 7]","[14, 11, 11, 9, 8, 6, 7, 4, 11, 5]","[7, 11, 6, 9, 9, 7, 7, 9, 6, 7]","[8, 10, 9, 6, 10, 16, 8, 15, 7, 9]","[11, 11, 11, 9, 7, 7, 8, 5, 3, 10]","[6, 7, 8, 9, 8, 5, 8, 8, 10, 2]","[10, 10, 12, 6, 8, 6, 9, 6, 14, 6]","[8, 9, 6, 12, 8, 4, 5, 6, 2, 9]","[7, 14, 14, 11, 6, 8, 10, 8, 6, 6]","[7, 11, 7, 11, 17, 8, 6, 8, 7, 6]","[7, 6, 6, 15, 6, 9, 3, 9, 5, 9]","[9, 10, 10, 10, 11, 10, 6, 9, 7, 6]","[8, 5, 4, 5, 9, 9, 4, 8, 10, 6]","[7, 6, 10, 7, 9, 9, 6, 7, 9, 7]"
10,"[4, 2, 3, 3, 4, 5, 2, 4, 6, 2]","[4, 3, 1, 3, 4, 4, 1, 4, 2, 2]","[0, 1, 2, 2, 2, 1, 1, 2, 1, 6]","[3, 2, 0, 2, 1, 1, 2, 5, 3, 3]","[0, 0, 2, 1, 4, 2, 3, 2, 2, 3]","[1, 0, 1, 4, 4, 3, 5, 2, 3, 2]","[3, 1, 1, 2, 0, 1, 1, 0, 3, 3]","[3, 2, 0, 4, 4, 4, 5, 3, 5, 2]","[3, 3, 2, 2, 4, 1, 1, 2, 1, 2]","[3, 4, 3, 3, 1, 5, 2, 1, 1, 2]","[2, 4, 1, 0, 3, 3, 2, 0, 3, 3]","[3, 0, 3, 0, 3, 1, 0, 3, 2, 3]","[1, 2, 3, 3, 2, 3, 2, 0, 0, 2]","[3, 1, 2, 2, 3, 2, 1, 0, 2, 4]","[2, 1, 2, 0, 1, 3, 1, 1, 1, 2]","[2, 1, 0, 3, 2, 2, 2, 4, 3, 2]","[4, 2, 1, 0, 2, 2, 2, 1, 2, 3]","[4, 0, 0, 4, 3, 1, 5, 2, 1, 5]","[4, 1, 1, 2, 3, 3, 3, 2, 4, 0]","[1, 1, 0, 0, 2, 5, 2, 0, 0, 1]","[0, 2, 2, 1, 3, 3, 3, 4, 2, 0]"
11,"[1, 1, 0, 3, 0, 0, 0, 0, 0, 1]","[1, 1, 2, 0, 1, 1, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 0, 1, 2]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 3, 1]","[0, 0, 0, 0, 2, 0, 2, 0, 2, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 2, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 2, 0, 2, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 2, 2, 1, 0, 0, 0, 3, 2, 0]","[0, 0, 0, 0, 1, 3, 1, 0, 0, 2]","[0, 2, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 3, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 3, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 2, 0, 1, 2, 5, 0, 0, 1, 1]"
12,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 2, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
