size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[34288, 33954, 33921, 34037, 33895, 33982, 34166, 34038, 34335, 34221]","[33484, 33524, 33096, 33196, 33142, 33430, 33226, 33347, 33199, 33493]","[22690, 22816, 22757, 22709, 22684, 22879, 22765, 22931, 22726, 22717]","[23486, 23628, 23675, 23386, 23697, 23739, 23822, 23647, 23466, 23828]","[24543, 24246, 24531, 24281, 24551, 24366, 24395, 24270, 24479, 24182]","[23797, 24012, 24112, 23921, 23716, 23913, 24096, 23890, 24232, 24227]","[23684, 23957, 24002, 23935, 23692, 23757, 23816, 24002, 23941, 23813]","[23890, 23909, 23726, 23890, 23713, 23839, 24080, 23812, 23675, 23896]","[23785, 23948, 23651, 23700, 23856, 23903, 24044, 23791, 23653, 24058]","[23930, 23825, 23711, 23526, 23764, 23834, 23789, 23715, 23589, 23685]","[23726, 23707, 23798, 23971, 23747, 23814, 23799, 23620, 23760, 23838]","[23820, 23754, 23699, 23775, 23926, 23705, 23495, 23935, 23425, 23729]","[23771, 23635, 23568, 23794, 23815, 23823, 23671, 23872, 23680, 23716]","[23649, 23756, 23738, 23883, 23513, 23699, 23538, 23591, 23675, 23759]","[23598, 23739, 23574, 23863, 23276, 23566, 23639, 23473, 23683, 23743]","[23501, 23746, 23721, 23586, 23691, 23603, 23441, 23308, 23449, 23399]","[23704, 23664, 23891, 23497, 23334, 23659, 23542, 23694, 23518, 23735]","[23711, 23355, 23466, 23645, 23494, 23173, 23557, 23364, 23438, 23776]","[23110, 23251, 23292, 23531, 23462, 23423, 23366, 23698, 23306, 23772]","[23476, 23315, 23457, 23272, 23335, 23288, 23271, 23322, 23385, 23281]","[23321, 23170, 23498, 23511, 23320, 23299, 23431, 23618, 23185, 23368]"
4,"[8859, 8951, 9046, 8899, 9005, 8935, 9195, 9000, 9083, 9125]","[8807, 8797, 8941, 8880, 8828, 8651, 8891, 8839, 8772, 8895]","[6146, 5964, 5937, 5991, 6151, 5985, 6012, 6045, 5976, 5885]","[6189, 6170, 6282, 6420, 6277, 6338, 6114, 6177, 6257, 6380]","[6433, 6384, 6440, 6276, 6356, 6438, 6373, 6358, 6256, 6399]","[6322, 6514, 6463, 6416, 6488, 6254, 6398, 6250, 6287, 6268]","[6254, 6288, 6341, 6368, 6478, 6338, 6398, 6192, 6189, 6338]","[6315, 6339, 6284, 6356, 6245, 6223, 6292, 6264, 6277, 6308]","[6247, 6382, 6228, 6243, 6451, 6293, 6370, 6362, 6214, 6305]","[6230, 6317, 6428, 6249, 6168, 6296, 6290, 6288, 6300, 6353]","[6174, 6266, 6365, 6294, 6334, 6160, 6280, 6356, 6397, 6357]","[6387, 6190, 6211, 6256, 6415, 6383, 6356, 6192, 6207, 6255]","[6288, 6187, 6118, 6366, 6348, 6317, 6168, 6377, 6233, 6330]","[6191, 6102, 6247, 6336, 6255, 6144, 6254, 6112, 6155, 6409]","[6313, 6376, 6176, 6144, 6424, 6294, 6166, 6265, 6276, 6249]","[6165, 6389, 6271, 6264, 6283, 6313, 6350, 6229, 6358, 6147]","[6353, 6282, 6305, 6209, 6161, 6301, 6234, 6379, 6154, 6177]","[6220, 6144, 6195, 6285, 6120, 6240, 6097, 6218, 6173, 6198]","[6189, 6164, 6029, 6038, 6273, 6190, 6264, 6149, 6049, 6231]","[6304, 6188, 6081, 6160, 6150, 6167, 6241, 6217, 6141, 6296]","[6035, 6100, 6193, 6200, 6258, 6120, 6000, 6292, 6218, 6290]"
5,"[2333, 2434, 2431, 2364, 2315, 2352, 2406, 2382, 2424, 2424]","[2369, 2335, 2343, 2309, 2345, 2248, 2423, 2409, 2280, 2370]","[1519, 1604, 1621, 1584, 1577, 1554, 1594, 1646, 1579, 1649]","[1697, 1690, 1694, 1743, 1669, 1654, 1676, 1618, 1618, 1619]","[1671, 1751, 1748, 1755, 1712, 1739, 1701, 1750, 1741, 1737]","[1698, 1723, 1761, 1713, 1653, 1656, 1741, 1697, 1685, 1653]","[1667, 1643, 1637, 1700, 1678, 1651, 1680, 1636, 1590, 1627]","[1739, 1662, 1757, 1655, 1624, 1661, 1672, 1707, 1725, 1721]","[1688, 1670, 1665, 1701, 1625, 1733, 1677, 1645, 1739, 1597]","[1757, 1657, 1673, 1592, 1694, 1695, 1648, 1706, 1645, 1622]","[1704, 1635, 1633, 1656, 1673, 1592, 1675, 1672, 1769, 1684]","[1722, 1680, 1635, 1655, 1623, 1667, 1639, 1651, 1656, 1738]","[1676, 1640, 1739, 1647, 1709, 1680, 1635, 1662, 1614, 1636]","[1590, 1662, 1684, 1643, 1645, 1635, 1595, 1668, 1714, 1645]","[1805, 1663, 1635, 1567, 1656, 1615, 1681, 1713, 1680, 1651]","[1630, 1730, 1713, 1623, 1704, 1594, 1582, 1691, 1643, 1714]","[1634, 1744, 1628, 1657, 1688, 1628, 1714, 1724, 1648, 1571]","[1613, 1643, 1626, 1655, 1655, 1646, 1640, 1629, 1625, 1620]","[1665, 1622, 1653, 1725, 1587, 1572, 1652, 1598, 1714, 1630]","[1684, 1683, 1610, 1643, 1603, 1645, 1698, 1622, 1641, 1650]","[1677, 1689, 1569, 1634, 1631, 1619, 1666, 1616, 1629, 1656]"
6,"[611, 654, 621, 612, 630, 637, 643, 648, 563, 664]","[563, 608, 606, 638, 607, 581, 609, 650, 585, 629]","[454, 457, 434, 444, 429, 412, 403, 401, 419, 428]","[407, 467, 440, 446, 443, 447, 459, 437, 489, 450]","[427, 444, 472, 442, 440, 438, 444, 451, 429, 432]","[454, 466, 484, 407, 466, 436, 460, 465, 396, 398]","[457, 478, 446, 437, 474, 416, 450, 416, 408, 415]","[438, 448, 449, 431, 463, 442, 430, 440, 456, 443]","[447, 477, 486, 432, 456, 444, 450, 419, 412, 379]","[427, 459, 439, 479, 464, 439, 464, 445, 443, 426]","[448, 448, 459, 468, 413, 475, 432, 425, 464, 423]","[423, 435, 461, 432, 437, 469, 417, 407, 445, 448]","[430, 439, 480, 419, 427, 441, 430, 458, 433, 455]","[439, 436, 433, 437, 408, 444, 447, 449, 443, 435]","[436, 459, 445, 427, 427, 414, 421, 435, 424, 439]","[483, 458, 433, 458, 424, 427, 457, 430, 452, 441]","[427, 460, 396, 411, 480, 439, 454, 463, 421, 454]","[435, 453, 455, 421, 419, 437, 427, 418, 413, 410]","[449, 445, 418, 491, 417, 458, 420, 423, 434, 417]","[425, 407, 424, 412, 418, 430, 436, 410, 453, 495]","[460, 458, 438, 445, 426, 440, 423, 432, 460, 416]"
7,"[173, 183, 162, 141, 154, 162, 164, 166, 150, 169]","[154, 146, 157, 171, 178, 146, 159, 168, 199, 178]","[101, 102, 109, 125, 95, 92, 104, 118, 135, 125]","[131, 115, 109, 123, 130, 131, 114, 112, 111, 117]","[130, 139, 143, 116, 126, 139, 138, 125, 113, 102]","[118, 113, 103, 98, 110, 118, 112, 119, 137, 133]","[138, 120, 97, 116, 138, 113, 110, 130, 121, 108]","[112, 159, 121, 109, 113, 121, 105, 120, 132, 121]","[115, 113, 113, 134, 108, 113, 110, 124, 107, 116]","[116, 130, 114, 105, 125, 123, 120, 127, 111, 124]","[136, 126, 115, 112, 116, 96, 119, 102, 118, 128]","[121, 124, 114, 117, 131, 103, 110, 93, 92, 109]","[115, 124, 114, 103, 122, 133, 108, 118, 122, 111]","[135, 125, 106, 95, 130, 126, 112, 124, 109, 125]","[117, 114, 120, 98, 123, 91, 126, 119, 123, 109]","[123, 120, 128, 105, 113, 122, 118, 100, 113, 112]","[118, 110, 130, 123, 101, 101, 114, 104, 134, 108]","[106, 118, 115, 113, 121, 117, 121, 124, 122, 100]","[108, 111, 112, 122, 121, 137, 120, 121, 117, 112]","[115, 127, 102, 122, 123, 99, 118, 115, 112, 123]","[107, 111, 124, 114, 102, 117, 115, 113, 109, 124]"
8,"[55, 36, 38, 36, 47, 48, 36, 38, 40, 39]","[50, 44, 39, 35, 38, 42, 44, 41, 48, 45]","[32, 25, 25, 28, 25, 28, 36, 33, 28, 28]","[29, 33, 30, 30, 29, 29, 38, 30, 34, 26]","[31, 21, 38, 31, 35, 41, 39, 24, 26, 49]","[28, 37, 36, 29, 25, 30, 31, 29, 21, 29]","[35, 39, 33, 25, 28, 25, 21, 34, 23, 36]","[32, 33, 22, 34, 37, 32, 33, 35, 33, 28]","[35, 29, 22, 32, 37, 33, 33, 33, 36, 32]","[19, 34, 31, 27, 21, 30, 30, 27, 30, 25]","[42, 33, 30, 32, 26, 34, 38, 24, 39, 34]","[28, 37, 35, 28, 28, 25, 30, 23, 25, 31]","[34, 28, 41, 28, 18, 26, 20, 42, 24, 32]","[28, 24, 35, 33, 33, 29, 30, 48, 29, 31]","[31, 36, 33, 36, 28, 30, 32, 35, 35, 33]","[34, 26, 31, 41, 28, 36, 41, 35, 27, 30]","[30, 33, 35, 38, 34, 35, 46, 34, 30, 30]","[30, 32, 27, 28, 32, 33, 28, 25, 29, 45]","[29, 32, 25, 30, 38, 32, 33, 41, 42, 44]","[40, 47, 41, 34, 40, 33, 28, 31, 30, 31]","[30, 41, 25, 35, 29, 27, 24, 25, 32, 36]"
9,"[11, 17, 16, 13, 15, 11, 14, 8, 20, 13]","[12, 15, 10, 13, 14, 12, 13, 14, 6, 14]","[12, 9, 7, 12, 7, 5, 8, 5, 12, 12]","[4, 8, 14, 7, 6, 7, 7, 10, 10, 6]","[9, 9, 8, 7, 8, 5, 9, 7, 8, 7]","[6, 7, 6, 8, 4, 3, 10, 11, 12, 4]","[10, 8, 8, 12, 7, 13, 10, 12, 10, 10]","[7, 14, 11, 6, 6, 9, 7, 9, 12, 7]","[7, 12, 8, 12, 10, 9, 12, 7, 9, 5]","[7, 6, 12, 11, 7, 5, 9, 8, 8, 7]","[11, 5, 11, 4, 6, 14, 8, 7, 8, 9]","[6, 9, 8, 10, 8, 4, 8, 8, 6, 4]","[9, 9, 8, 11, 12, 6, 12, 8, 9, 6]","[12, 6, 6, 10, 5, 6, 5, 14, 6, 10]","[9, 9, 6, 8, 9, 10, 4, 9, 6, 7]","[10, 9, 9, 14, 6, 5, 7, 7, 8, 6]","[9, 5, 12, 5, 7, 6, 5, 8, 10, 12]","[7, 8, 6, 6, 7, 10, 16, 6, 9, 9]","[4, 5, 8, 2, 8, 8, 10, 6, 11, 10]","[7, 13, 12, 13, 5, 8, 8, 10, 7, 11]","[11, 9, 13, 8, 8, 5, 13, 6, 8, 5]"
10,"[1, 3, 3, 1, 1, 2, 6, 2, 5, 2]","[4, 5, 4, 7, 4, 5, 6, 5, 2, 2]","[4, 2, 4, 3, 0, 2, 5, 0, 3, 2]","[1, 0, 4, 2, 3, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 7, 0, 2, 2, 3, 1]","[4, 0, 4, 2, 1, 1, 3, 4, 3, 2]","[2, 2, 2, 2, 5, 2, 6, 1, 2, 4]","[4, 2, 3, 2, 7, 3, 4, 1, 0, 3]","[2, 2, 0, 2, 4, 2, 1, 3, 1, 7]","[0, 3, 1, 1, 3, 2, 3, 1, 0, 0]","[7, 6, 5, 3, 2, 1, 3, 1, 4, 0]","[1, 1, 5, 2, 3, 3, 2, 5, 2, 0]","[3, 2, 1, 1, 2, 5, 5, 1, 0, 6]","[3, 1, 2, 3, 1, 1, 3, 0, 7, 3]","[3, 0, 0, 2, 1, 0, 1, 1, 3, 3]","[1, 4, 0, 2, 2, 2, 2, 4, 5, 1]","[4, 3, 3, 2, 5, 4, 5, 4, 0, 3]","[0, 4, 1, 1, 0, 5, 2, 4, 2, 3]","[2, 3, 3, 1, 2, 4, 3, 0, 4, 2]","[4, 4, 6, 4, 5, 3, 1, 0, 1, 1]","[2, 4, 1, 3, 1, 4, 1, 2, 2, 0]"
11,"[0, 1, 2, 0, 2, 4, 3, 2, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 2]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 2]","[2, 0, 0, 2, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 2, 1, 1, 0, 2, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 1, 2, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 2, 1, 1]","[2, 0, 0, 1, 0, 1, 2, 1, 0, 3]","[0, 0, 1, 0, 1, 4, 2, 1, 3, 3]","[0, 0, 2, 1, 0, 1, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 1, 0, 2, 1]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[0, 2, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 2, 1, 1, 0, 1, 0, 0, 1]","[1, 2, 0, 1, 2, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 2, 2, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
