size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[34963, 35157, 35026, 35194, 35162, 34776, 34782, 35059, 34951, 34316]","[30652, 30464, 30239, 30630, 30724, 30605, 30187, 30717, 30588, 30790]","[21516, 21886, 21676, 21946, 21685, 21615, 21638, 21395, 21691, 21803]","[23030, 23549, 23287, 23174, 23096, 23305, 23250, 23449, 23140, 23371]","[23411, 23430, 23171, 23438, 23265, 23209, 23275, 23692, 23163, 23089]","[23034, 23121, 23245, 23301, 23357, 22781, 23066, 22914, 22945, 23128]","[22987, 23078, 23019, 22926, 23047, 23151, 23016, 23192, 22916, 23041]","[22929, 23238, 23132, 22669, 22988, 23061, 23040, 22940, 22899, 23071]","[22700, 22996, 23016, 22912, 23125, 22878, 22754, 22916, 22993, 23086]","[23007, 22879, 23102, 22974, 22824, 22895, 22997, 22549, 22757, 22909]","[22790, 22741, 22653, 22835, 23137, 22886, 22995, 22640, 22960, 22783]","[22804, 22896, 22862, 22856, 22918, 22781, 22946, 22861, 23070, 23119]","[22696, 22695, 22636, 22663, 22677, 22878, 22719, 22897, 22679, 22801]","[22467, 22559, 22642, 22718, 22596, 22642, 22572, 22855, 22538, 22596]","[22479, 22808, 22710, 22695, 22633, 22555, 22845, 22718, 22800, 22528]","[22510, 22659, 22538, 22702, 22561, 22874, 22682, 22577, 22870, 22746]","[22488, 22476, 22551, 22431, 22793, 22472, 22840, 22718, 22466, 22498]","[22447, 22481, 22534, 22961, 22818, 22475, 22356, 22675, 22446, 22695]","[22372, 22607, 22502, 22452, 22510, 22379, 22486, 22341, 22488, 22759]","[22520, 22298, 22356, 22277, 22222, 22331, 22601, 22408, 22553, 22192]","[22427, 22472, 22423, 22342, 22378, 22372, 22286, 22206, 22533, 22557]"
4,"[9560, 9402, 9497, 9454, 9368, 9318, 9302, 9569, 9609, 9469]","[8306, 8373, 8247, 8447, 8240, 8327, 8355, 8376, 8254, 8207]","[5911, 5749, 5713, 5765, 5737, 5830, 5796, 5984, 5721, 5838]","[6227, 6209, 6295, 6414, 6297, 6353, 6405, 6217, 6276, 6473]","[6254, 6307, 6327, 6362, 6246, 6307, 6327, 6337, 6315, 6356]","[6199, 6116, 6225, 6208, 6224, 6236, 6255, 6353, 6285, 6332]","[6194, 6329, 6206, 6256, 6254, 6246, 6173, 6251, 6256, 6219]","[6206, 6396, 6093, 6081, 6279, 6234, 6294, 6282, 6222, 6117]","[6349, 6195, 6192, 6223, 6260, 6111, 6173, 6104, 6456, 6238]","[6351, 6151, 6304, 6092, 6188, 6130, 6069, 6158, 6190, 6120]","[6101, 6177, 6229, 6073, 6104, 6116, 6166, 6314, 6211, 6115]","[6085, 5930, 6171, 6193, 6026, 6028, 6301, 6177, 6154, 6135]","[6309, 6205, 5990, 6227, 6334, 6095, 6145, 6181, 6139, 6110]","[5969, 6103, 6230, 6191, 6107, 5988, 6240, 6118, 6097, 6153]","[6067, 6132, 6014, 6250, 6043, 6151, 6071, 6222, 6224, 6243]","[6110, 6029, 6055, 6016, 6107, 6072, 6047, 5948, 6110, 6207]","[6182, 6161, 6189, 6076, 6095, 6015, 6137, 6247, 6130, 6198]","[6184, 6158, 6145, 6122, 5991, 6094, 6161, 6241, 6097, 6064]","[6198, 6130, 6102, 6106, 6065, 6151, 6063, 6045, 5993, 6048]","[5981, 6152, 6046, 6124, 5970, 6074, 6072, 6003, 5997, 6090]","[6141, 6080, 6049, 6040, 6051, 6055, 6173, 6012, 6118, 6060]"
5,"[2573, 2515, 2597, 2529, 2593, 2529, 2592, 2556, 2604, 2591]","[2265, 2312, 2274, 2206, 2267, 2268, 2162, 2195, 2235, 2315]","[1582, 1571, 1602, 1606, 1593, 1589, 1589, 1544, 1553, 1663]","[1815, 1654, 1674, 1726, 1766, 1683, 1708, 1784, 1704, 1655]","[1712, 1709, 1724, 1739, 1677, 1687, 1753, 1616, 1691, 1675]","[1673, 1737, 1687, 1639, 1768, 1682, 1701, 1597, 1738, 1779]","[1643, 1708, 1722, 1671, 1710, 1716, 1707, 1699, 1771, 1675]","[1670, 1713, 1680, 1658, 1742, 1731, 1719, 1710, 1665, 1642]","[1634, 1615, 1720, 1633, 1692, 1701, 1659, 1636, 1715, 1632]","[1728, 1689, 1657, 1747, 1818, 1664, 1719, 1722, 1660, 1663]","[1653, 1683, 1649, 1626, 1713, 1679, 1774, 1689, 1623, 1664]","[1667, 1752, 1671, 1779, 1654, 1630, 1713, 1633, 1703, 1694]","[1647, 1663, 1654, 1667, 1626, 1642, 1672, 1630, 1660, 1627]","[1597, 1698, 1676, 1710, 1693, 1660, 1656, 1706, 1683, 1639]","[1678, 1600, 1593, 1627, 1646, 1673, 1662, 1631, 1644, 1698]","[1626, 1596, 1617, 1676, 1655, 1683, 1679, 1701, 1673, 1614]","[1607, 1619, 1623, 1670, 1632, 1664, 1606, 1673, 1647, 1619]","[1686, 1656, 1668, 1668, 1695, 1633, 1618, 1695, 1536, 1703]","[1710, 1596, 1587, 1657, 1645, 1624, 1618, 1668, 1662, 1759]","[1611, 1619, 1681, 1634, 1627, 1670, 1652, 1679, 1595, 1659]","[1656, 1604, 1635, 1585, 1591, 1600, 1580, 1585, 1660, 1695]"
6,"[715, 712, 696, 740, 699, 721, 728, 671, 674, 706]","[572, 579, 597, 616, 640, 622, 652, 652, 616, 609]","[460, 438, 428, 435, 450, 391, 395, 433, 437, 419]","[492, 416, 462, 509, 489, 445, 482, 446, 485, 487]","[481, 434, 469, 464, 461, 466, 497, 457, 479, 452]","[477, 447, 456, 442, 451, 448, 480, 476, 480, 469]","[484, 454, 425, 438, 468, 495, 480, 485, 480, 444]","[450, 434, 510, 455, 445, 503, 429, 459, 471, 445]","[472, 421, 475, 463, 470, 459, 452, 471, 491, 467]","[451, 467, 446, 455, 474, 446, 441, 471, 470, 448]","[448, 463, 418, 439, 455, 488, 503, 444, 459, 442]","[446, 485, 473, 455, 485, 440, 441, 436, 456, 426]","[463, 461, 477, 428, 426, 468, 456, 489, 471, 460]","[462, 450, 449, 455, 475, 472, 451, 455, 503, 431]","[430, 439, 439, 453, 466, 432, 452, 447, 488, 447]","[407, 460, 402, 461, 480, 467, 469, 451, 410, 423]","[444, 484, 440, 440, 478, 494, 461, 465, 484, 465]","[431, 453, 432, 510, 465, 473, 463, 460, 470, 467]","[446, 457, 436, 476, 397, 437, 489, 416, 418, 450]","[415, 450, 431, 427, 421, 393, 464, 467, 450, 430]","[508, 437, 441, 493, 467, 452, 470, 399, 458, 433]"
7,"[209, 210, 213, 210, 195, 172, 176, 187, 173, 155]","[180, 174, 175, 144, 141, 201, 170, 152, 214, 183]","[120, 118, 107, 110, 124, 116, 140, 98, 109, 115]","[106, 131, 127, 126, 137, 111, 113, 146, 120, 143]","[119, 124, 106, 125, 134, 110, 117, 141, 122, 135]","[109, 140, 131, 104, 148, 135, 121, 114, 138, 138]","[131, 137, 133, 117, 110, 143, 118, 117, 129, 116]","[151, 128, 139, 108, 134, 126, 155, 115, 100, 123]","[121, 119, 140, 119, 103, 116, 136, 140, 134, 133]","[124, 126, 107, 146, 112, 126, 134, 127, 129, 140]","[125, 141, 124, 128, 134, 130, 136, 124, 126, 132]","[123, 120, 127, 127, 105, 130, 121, 125, 121, 121]","[112, 140, 123, 119, 128, 118, 113, 126, 126, 105]","[122, 119, 114, 138, 142, 106, 112, 110, 135, 111]","[132, 108, 117, 114, 125, 121, 132, 116, 108, 105]","[135, 141, 140, 122, 93, 151, 125, 123, 141, 120]","[110, 126, 105, 131, 111, 112, 101, 140, 127, 140]","[132, 115, 118, 126, 118, 116, 135, 120, 105, 132]","[119, 102, 123, 114, 110, 113, 107, 123, 133, 127]","[110, 118, 133, 124, 135, 133, 122, 116, 135, 106]","[119, 113, 111, 117, 123, 125, 126, 121, 124, 119]"
8,"[55, 60, 55, 48, 49, 46, 44, 45, 56, 43]","[40, 38, 38, 35, 42, 39, 35, 41, 50, 43]","[45, 39, 28, 38, 37, 28, 38, 40, 30, 31]","[36, 42, 36, 31, 30, 34, 38, 40, 34, 39]","[23, 40, 25, 34, 28, 31, 33, 35, 33, 37]","[32, 31, 36, 31, 47, 43, 31, 43, 29, 30]","[39, 26, 42, 29, 43, 39, 31, 32, 40, 39]","[32, 33, 21, 31, 34, 41, 35, 44, 25, 38]","[24, 31, 26, 30, 39, 27, 32, 31, 32, 31]","[35, 37, 34, 33, 28, 39, 36, 31, 25, 27]","[32, 46, 39, 37, 31, 38, 41, 38, 34, 34]","[26, 25, 28, 33, 30, 25, 31, 37, 46, 25]","[29, 40, 29, 40, 24, 31, 31, 34, 35, 34]","[34, 46, 38, 39, 32, 26, 17, 37, 46, 34]","[43, 37, 29, 27, 36, 23, 28, 40, 21, 27]","[24, 33, 31, 31, 33, 28, 39, 39, 40, 35]","[23, 41, 51, 28, 34, 33, 41, 30, 35, 30]","[28, 33, 36, 38, 39, 31, 34, 42, 31, 36]","[40, 36, 32, 38, 32, 34, 34, 31, 24, 44]","[38, 29, 24, 32, 26, 24, 29, 35, 26, 35]","[32, 43, 40, 27, 36, 40, 31, 43, 33, 35]"
9,"[16, 19, 10, 12, 10, 15, 13, 17, 21, 12]","[14, 14, 8, 15, 10, 9, 12, 13, 9, 15]","[6, 8, 11, 9, 8, 6, 9, 11, 6, 6]","[9, 11, 9, 10, 6, 7, 10, 10, 9, 9]","[4, 4, 8, 8, 12, 9, 10, 10, 9, 11]","[9, 10, 6, 7, 4, 11, 9, 10, 8, 14]","[13, 9, 11, 10, 8, 7, 8, 11, 3, 13]","[11, 11, 8, 10, 11, 5, 4, 13, 8, 14]","[8, 13, 15, 14, 7, 8, 7, 8, 12, 10]","[11, 8, 14, 9, 5, 7, 6, 13, 8, 10]","[10, 14, 12, 11, 10, 13, 13, 10, 10, 11]","[11, 10, 10, 8, 10, 11, 12, 13, 8, 12]","[7, 10, 6, 8, 8, 7, 7, 10, 9, 11]","[7, 10, 11, 5, 5, 9, 11, 11, 12, 3]","[11, 6, 11, 5, 10, 2, 6, 15, 10, 13]","[7, 6, 7, 12, 10, 9, 8, 14, 7, 6]","[6, 9, 17, 8, 10, 5, 14, 7, 11, 11]","[11, 8, 5, 8, 9, 7, 9, 9, 15, 12]","[9, 11, 9, 13, 11, 10, 14, 8, 12, 15]","[3, 10, 4, 9, 12, 12, 13, 8, 11, 13]","[12, 11, 11, 9, 9, 8, 7, 10, 10, 7]"
10,"[7, 4, 3, 0, 2, 0, 4, 4, 1, 3]","[4, 3, 5, 6, 4, 4, 3, 5, 10, 5]","[2, 2, 3, 4, 1, 2, 5, 3, 1, 7]","[3, 4, 1, 1, 3, 4, 3, 2, 2, 3]","[2, 1, 1, 4, 3, 4, 4, 1, 2, 3]","[4, 0, 0, 4, 2, 4, 2, 2, 1, 1]","[2, 2, 4, 3, 1, 1, 5, 4, 3, 2]","[4, 1, 4, 1, 5, 2, 2, 0, 1, 2]","[0, 3, 2, 5, 1, 2, 2, 1, 2, 3]","[1, 4, 4, 2, 5, 3, 2, 1, 1, 2]","[7, 3, 1, 3, 4, 7, 3, 2, 1, 2]","[2, 4, 1, 1, 3, 1, 4, 2, 3, 0]","[1, 2, 4, 4, 1, 1, 4, 1, 5, 5]","[3, 2, 3, 0, 3, 3, 3, 5, 4, 0]","[1, 4, 3, 1, 0, 5, 2, 1, 0, 3]","[3, 3, 2, 1, 1, 3, 4, 3, 5, 0]","[3, 3, 0, 0, 1, 1, 1, 5, 1, 2]","[4, 2, 4, 0, 1, 5, 3, 3, 5, 6]","[1, 2, 2, 2, 5, 3, 2, 2, 4, 1]","[2, 3, 3, 3, 3, 2, 3, 5, 2, 3]","[4, 5, 4, 2, 2, 3, 2, 2, 3, 4]"
11,"[1, 2, 1, 0, 2, 1, 2, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 1, 1, 2, 1, 0, 0]","[0, 2, 0, 0, 1, 1, 1, 2, 0, 2]","[1, 0, 0, 0, 2, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 4, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 3, 1]","[0, 0, 0, 2, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 2, 0, 0, 0]","[0, 1, 3, 1, 1, 0, 0, 0, 1, 2]","[1, 1, 0, 2, 0, 0, 0, 1, 0, 0]","[1, 2, 1, 1, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 1, 2, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 2]","[0, 1, 0, 2, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[3, 0, 0, 2, 2, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 4, 1, 1, 1, 1, 0, 2]"
12,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 2, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 2, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
