size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[43794, 44255, 43782, 43974, 44110, 44340, 43646, 43886, 43791, 43812]","[44249, 44610, 44468, 44554, 44566, 44717, 44372, 44226, 44016, 44675]","[35119, 35138, 34981, 35165, 35092, 34844, 35030, 34787, 34621, 34982]","[34925, 34633, 34936, 34408, 35010, 34505, 35179, 34722, 34559, 34655]","[34684, 34731, 34321, 34337, 34461, 34005, 34511, 34445, 34286, 34185]","[34065, 34030, 34388, 34581, 34200, 34159, 34277, 34130, 34100, 34393]","[34300, 33951, 34156, 33844, 34145, 34039, 34338, 34084, 34032, 34036]","[34165, 33938, 34229, 33818, 34138, 34045, 33960, 33954, 34103, 34166]","[34161, 33995, 33789, 34200, 34614, 33700, 34277, 34075, 34005, 33942]","[34150, 33946, 34180, 34277, 33805, 34295, 34141, 34130, 34006, 34271]","[33869, 33879, 34120, 33753, 33898, 34118, 34055, 33921, 33802, 34107]","[34374, 33826, 34199, 34107, 34161, 34276, 33928, 33810, 34064, 33882]","[34375, 34063, 34106, 33934, 33918, 34007, 34028, 33997, 33976, 33969]","[33906, 34048, 33879, 33721, 34077, 33950, 33763, 33712, 34169, 33812]","[33960, 33706, 34094, 33817, 33896, 34101, 34044, 33789, 34141, 33881]","[33851, 34121, 33877, 34086, 34116, 33787, 33710, 33803, 34068, 33856]","[34137, 34152, 33903, 33674, 33885, 33892, 34188, 33826, 33831, 33630]","[34004, 33822, 33562, 33620, 33767, 33905, 33743, 33826, 33934, 33785]","[34249, 33596, 33826, 33766, 33348, 33905, 33837, 33549, 33640, 33534]","[34026, 33888, 33584, 33860, 33973, 33388, 33897, 33919, 33900, 33934]","[33816, 34099, 34038, 33849, 33477, 33613, 33766, 33845, 33437, 33627]"
4,"[12506, 12392, 12504, 12585, 12246, 12424, 12384, 12280, 12434, 12727]","[12791, 12612, 12681, 12742, 12866, 12705, 12733, 12619, 12817, 12750]","[9841, 9941, 10020, 9936, 9927, 9952, 10078, 9895, 9863, 10024]","[9997, 9697, 9921, 9936, 9890, 9985, 10010, 9890, 9889, 9761]","[9570, 9724, 9689, 9885, 9846, 9708, 9582, 9826, 9805, 9780]","[9924, 9817, 9675, 9851, 9705, 9619, 9646, 9792, 9697, 9703]","[9682, 9628, 9684, 9900, 9690, 9699, 9708, 9747, 9608, 9792]","[9667, 9744, 9862, 9817, 9594, 9707, 9932, 9743, 9662, 9706]","[9868, 9528, 9647, 9726, 9686, 9610, 9832, 9647, 9764, 9698]","[9647, 9627, 9715, 9601, 9615, 9594, 9722, 9690, 9451, 9866]","[9847, 9817, 9609, 9608, 9642, 9641, 9688, 9660, 9679, 9860]","[9642, 9719, 9612, 9761, 9767, 9519, 9663, 9809, 9945, 9823]","[9634, 9626, 9767, 9592, 9727, 9849, 9661, 9594, 9613, 9788]","[9573, 9492, 9780, 9449, 9876, 9747, 9619, 9658, 9698, 9758]","[9603, 9584, 9594, 9507, 9662, 9715, 9720, 9520, 9724, 9488]","[9698, 9756, 9678, 9855, 9563, 9632, 9654, 9596, 9608, 9671]","[9757, 9684, 9501, 9725, 9529, 9757, 9566, 9674, 9634, 9628]","[9609, 9484, 9611, 9682, 9613, 9712, 9636, 9585, 9510, 9648]","[9796, 9909, 9688, 9716, 9576, 9646, 9746, 9574, 9529, 9667]","[9468, 9627, 9565, 9673, 9592, 9550, 9455, 9683, 9534, 9554]","[9611, 9647, 9710, 9633, 9577, 9777, 9621, 9619, 9633, 9627]"
5,"[3699, 3576, 3488, 3630, 3585, 3564, 3579, 3540, 3602, 3536]","[3673, 3725, 3539, 3604, 3658, 3650, 3729, 3564, 3654, 3633]","[2801, 2843, 2909, 2882, 2822, 2766, 2838, 2816, 2932, 2844]","[2781, 2742, 2850, 2831, 2800, 2827, 2844, 2822, 2722, 2813]","[2806, 2626, 2811, 2763, 2813, 2810, 2752, 2791, 2813, 2850]","[2860, 2798, 2706, 2869, 2895, 2656, 2775, 2819, 2708, 2820]","[2782, 2736, 2853, 2844, 2758, 2814, 2780, 2675, 2766, 2880]","[2743, 2692, 2749, 2807, 2777, 2786, 2733, 2849, 2801, 2868]","[2769, 2753, 2809, 2877, 2718, 2633, 2660, 2933, 2861, 2778]","[2761, 2785, 2746, 2785, 2832, 2612, 2768, 2701, 2794, 2827]","[2777, 2768, 2732, 2729, 2850, 2775, 2768, 2687, 2767, 2870]","[2806, 2830, 2842, 2640, 2700, 2653, 2759, 2760, 2731, 2792]","[2776, 2768, 2701, 2709, 2676, 2730, 2680, 2711, 2896, 2748]","[2768, 2721, 2770, 2692, 2752, 2805, 2788, 2835, 2836, 2757]","[2771, 2788, 2811, 2770, 2764, 2727, 2734, 2829, 2714, 2808]","[2755, 2766, 2674, 2763, 2694, 2754, 2605, 2757, 2802, 2836]","[2693, 2739, 2734, 2798, 2744, 2785, 2781, 2721, 2696, 2725]","[2670, 2810, 2725, 2810, 2706, 2765, 2781, 2838, 2760, 2836]","[2737, 2817, 2681, 2752, 2758, 2665, 2772, 2768, 2816, 2728]","[2692, 2711, 2706, 2711, 2657, 2722, 2687, 2778, 2775, 2766]","[2655, 2764, 2692, 2749, 2681, 2778, 2777, 2733, 2816, 2753]"
6,"[1021, 1020, 1015, 1058, 1022, 1009, 1048, 1069, 987, 1047]","[1034, 1029, 1029, 1055, 999, 1082, 1030, 1025, 994, 1019]","[813, 834, 864, 845, 844, 739, 805, 811, 813, 851]","[888, 851, 863, 832, 820, 783, 833, 783, 798, 859]","[815, 800, 816, 779, 799, 826, 791, 828, 796, 821]","[760, 814, 777, 801, 808, 797, 805, 793, 798, 770]","[745, 752, 790, 806, 786, 767, 829, 848, 789, 747]","[801, 831, 806, 786, 756, 799, 752, 864, 808, 831]","[797, 798, 794, 787, 808, 839, 808, 840, 772, 811]","[786, 725, 763, 802, 789, 812, 801, 789, 831, 849]","[750, 792, 803, 804, 793, 753, 821, 790, 769, 769]","[819, 787, 813, 737, 801, 739, 770, 788, 738, 806]","[775, 798, 822, 799, 756, 746, 806, 764, 800, 785]","[785, 747, 796, 789, 789, 749, 728, 752, 807, 800]","[847, 753, 800, 774, 747, 763, 782, 787, 758, 791]","[792, 755, 829, 791, 741, 723, 769, 819, 723, 763]","[813, 780, 822, 817, 830, 816, 765, 797, 794, 817]","[772, 800, 778, 753, 802, 744, 774, 796, 727, 797]","[792, 803, 755, 826, 796, 759, 827, 793, 774, 821]","[812, 775, 832, 788, 796, 810, 797, 744, 791, 760]","[841, 784, 780, 830, 751, 774, 783, 741, 850, 775]"
7,"[291, 290, 271, 285, 272, 286, 288, 289, 319, 312]","[297, 277, 318, 357, 297, 295, 295, 331, 275, 304]","[231, 211, 250, 253, 241, 230, 240, 238, 237, 245]","[261, 243, 247, 258, 234, 213, 250, 228, 232, 228]","[202, 220, 251, 232, 257, 201, 222, 232, 209, 246]","[241, 238, 217, 222, 227, 224, 199, 209, 239, 210]","[234, 256, 248, 242, 237, 245, 236, 242, 217, 234]","[233, 216, 214, 213, 222, 201, 210, 242, 210, 207]","[230, 239, 215, 239, 248, 220, 224, 237, 234, 224]","[225, 214, 221, 215, 225, 221, 213, 230, 229, 225]","[250, 234, 234, 247, 238, 224, 208, 244, 223, 216]","[236, 213, 215, 208, 208, 257, 240, 230, 239, 214]","[224, 207, 218, 225, 240, 235, 217, 229, 203, 225]","[243, 222, 221, 227, 213, 216, 246, 229, 244, 218]","[223, 214, 238, 209, 249, 224, 219, 214, 216, 233]","[232, 242, 277, 250, 223, 229, 214, 235, 253, 253]","[217, 227, 224, 242, 210, 236, 229, 211, 239, 213]","[206, 226, 228, 225, 242, 221, 229, 228, 233, 203]","[231, 222, 213, 211, 241, 230, 241, 229, 226, 223]","[208, 200, 221, 210, 183, 200, 217, 229, 220, 207]","[244, 221, 219, 238, 209, 229, 200, 224, 203, 225]"
8,"[87, 80, 84, 82, 69, 90, 62, 85, 85, 102]","[69, 76, 101, 105, 96, 101, 83, 77, 73, 74]","[73, 64, 53, 63, 61, 72, 54, 74, 56, 69]","[73, 71, 74, 72, 55, 65, 75, 66, 70, 73]","[74, 64, 71, 67, 61, 65, 73, 62, 72, 64]","[54, 70, 58, 59, 62, 61, 64, 66, 63, 72]","[65, 61, 67, 62, 52, 61, 74, 71, 65, 63]","[67, 70, 52, 72, 73, 66, 54, 64, 61, 80]","[72, 70, 70, 78, 58, 73, 63, 57, 69, 67]","[75, 76, 56, 45, 66, 65, 61, 68, 58, 73]","[61, 65, 60, 59, 72, 56, 52, 60, 64, 64]","[48, 57, 72, 61, 66, 52, 59, 53, 73, 64]","[75, 59, 86, 41, 72, 72, 78, 75, 89, 73]","[63, 62, 48, 63, 63, 77, 68, 60, 69, 81]","[69, 66, 70, 70, 67, 58, 65, 79, 66, 64]","[60, 71, 77, 72, 68, 71, 72, 79, 52, 67]","[74, 70, 59, 78, 77, 77, 53, 44, 65, 69]","[66, 56, 52, 65, 53, 79, 65, 57, 45, 64]","[62, 48, 49, 72, 70, 62, 79, 65, 70, 66]","[54, 59, 72, 70, 55, 79, 71, 57, 62, 63]","[65, 79, 69, 70, 71, 52, 59, 58, 61, 50]"
9,"[23, 23, 21, 32, 26, 26, 30, 17, 27, 30]","[24, 19, 23, 20, 31, 29, 20, 28, 25, 20]","[21, 23, 13, 15, 26, 27, 15, 23, 22, 24]","[16, 24, 26, 25, 21, 27, 21, 18, 20, 25]","[24, 13, 22, 16, 13, 15, 14, 17, 26, 16]","[28, 22, 17, 23, 20, 17, 15, 13, 17, 25]","[21, 18, 21, 15, 24, 17, 23, 20, 24, 22]","[15, 26, 16, 16, 21, 15, 18, 16, 20, 18]","[21, 20, 22, 9, 20, 18, 14, 17, 20, 26]","[22, 27, 23, 19, 21, 19, 16, 21, 22, 24]","[20, 14, 15, 25, 12, 25, 33, 16, 12, 16]","[26, 19, 19, 14, 16, 15, 18, 18, 25, 18]","[27, 18, 18, 16, 18, 18, 22, 14, 21, 21]","[14, 18, 23, 26, 20, 17, 24, 16, 16, 12]","[16, 16, 20, 17, 23, 29, 24, 22, 29, 22]","[14, 21, 14, 16, 15, 19, 16, 14, 17, 22]","[10, 22, 16, 15, 21, 22, 17, 10, 26, 28]","[15, 19, 20, 20, 20, 26, 15, 19, 19, 22]","[11, 18, 17, 21, 18, 29, 20, 23, 17, 21]","[13, 16, 18, 13, 16, 20, 14, 17, 17, 19]","[16, 22, 24, 26, 28, 18, 20, 22, 15, 21]"
10,"[7, 9, 5, 5, 5, 18, 8, 7, 4, 3]","[5, 2, 2, 8, 4, 4, 5, 8, 4, 6]","[4, 1, 9, 6, 4, 2, 7, 5, 9, 7]","[3, 2, 3, 4, 3, 7, 6, 5, 2, 7]","[5, 5, 7, 8, 7, 7, 6, 4, 3, 3]","[4, 1, 5, 7, 5, 5, 5, 6, 4, 6]","[10, 7, 4, 9, 5, 3, 5, 5, 7, 2]","[5, 9, 3, 6, 3, 5, 3, 9, 7, 4]","[7, 5, 6, 2, 4, 4, 3, 11, 7, 6]","[9, 4, 7, 4, 6, 2, 7, 3, 5, 8]","[6, 4, 2, 10, 2, 4, 11, 2, 6, 4]","[6, 5, 5, 4, 3, 1, 7, 5, 5, 5]","[3, 5, 4, 2, 8, 1, 7, 6, 8, 6]","[9, 6, 8, 2, 2, 8, 5, 4, 10, 3]","[4, 3, 2, 3, 3, 3, 9, 5, 4, 4]","[3, 4, 1, 7, 5, 2, 4, 5, 7, 4]","[2, 0, 3, 6, 10, 6, 5, 4, 5, 5]","[1, 3, 6, 5, 5, 1, 6, 7, 5, 4]","[7, 5, 7, 10, 0, 7, 9, 4, 8, 7]","[4, 7, 1, 5, 9, 5, 5, 5, 6, 8]","[2, 6, 1, 5, 3, 8, 2, 4, 2, 9]"
11,"[2, 0, 1, 2, 1, 1, 0, 3, 2, 1]","[2, 3, 5, 3, 3, 0, 3, 5, 3, 3]","[1, 0, 1, 0, 3, 1, 2, 1, 2, 2]","[1, 0, 2, 0, 0, 2, 1, 0, 2, 1]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 0]","[2, 1, 1, 2, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 3]","[2, 3, 1, 2, 1, 2, 0, 0, 5, 2]","[2, 2, 2, 1, 2, 2, 3, 2, 0, 2]","[2, 1, 1, 3, 3, 2, 2, 2, 3, 3]","[2, 1, 2, 2, 1, 0, 3, 0, 1, 3]","[1, 1, 2, 1, 1, 1, 1, 0, 0, 3]","[0, 1, 4, 1, 1, 0, 3, 3, 1, 1]","[1, 3, 3, 1, 3, 0, 1, 1, 0, 0]","[1, 1, 3, 0, 0, 1, 3, 0, 0, 0]","[2, 1, 0, 0, 2, 0, 2, 2, 1, 0]","[0, 2, 1, 2, 4, 1, 3, 1, 2, 3]","[3, 0, 0, 3, 1, 3, 2, 1, 0, 1]","[1, 3, 2, 0, 1, 3, 1, 1, 2, 0]","[0, 3, 2, 1, 0, 3, 0, 0, 4, 2]","[0, 1, 1, 1, 0, 1, 1, 3, 3, 1]"
12,"[0, 0, 1, 0, 1, 0, 1, 2, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 2, 0, 1, 0]","[0, 2, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 2, 0]","[0, 1, 0, 0, 0, 0, 1, 2, 0, 0]","[0, 0, 0, 2, 0, 1, 0, 4, 2, 0]","[1, 0, 2, 0, 0, 3, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 1, 0, 0, 0]","[0, 2, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 2]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]"
