size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[43686, 43579, 43649, 43785, 43842, 43502, 43592, 43810, 43517, 43696]","[38729, 38747, 39027, 38975, 38743, 38776, 38325, 38941, 38841, 38441]","[24924, 24797, 25135, 25086, 24877, 24931, 25183, 24961, 24556, 25087]","[27326, 27171, 27346, 27161, 27449, 26939, 27037, 27237, 27219, 27520]","[27942, 28003, 27677, 27862, 27811, 28016, 27833, 27744, 27813, 27493]","[27612, 27440, 27633, 27560, 27386, 27642, 27617, 27660, 27418, 27529]","[27347, 27720, 27549, 27765, 27474, 27526, 27384, 27289, 27297, 27386]","[27215, 27274, 27630, 27432, 27229, 27043, 27241, 27214, 27291, 27609]","[27551, 27240, 27172, 27255, 27187, 27173, 27265, 27272, 27412, 27113]","[27317, 27065, 27199, 27222, 27297, 26684, 27336, 27205, 27284, 27353]","[27202, 27043, 27162, 27273, 27518, 27405, 27335, 27216, 27486, 27616]","[27343, 27328, 27192, 27168, 27083, 27175, 27003, 27264, 27215, 27249]","[27091, 27101, 27298, 27403, 27256, 27059, 27103, 26856, 27535, 27334]","[27168, 26964, 27016, 27178, 27099, 26920, 26922, 26974, 27080, 27316]","[27144, 27042, 26915, 27022, 27168, 27182, 27034, 27088, 27087, 27297]","[27125, 26714, 27088, 27184, 26986, 27053, 26878, 27049, 26931, 27185]","[27183, 26932, 26670, 26856, 26799, 26742, 27053, 27118, 27015, 26973]","[27130, 26816, 26969, 27025, 26733, 26734, 26876, 26818, 26812, 26871]","[27041, 26812, 26755, 26907, 26750, 27251, 26815, 26856, 27013, 26714]","[26621, 27100, 26457, 26903, 26917, 26932, 26531, 26778, 26670, 26645]","[26751, 26815, 26640, 26576, 26724, 26719, 26846, 26923, 26575, 26632]"
4,"[12299, 12247, 12289, 12531, 12270, 12305, 12270, 12141, 12143, 12181]","[10979, 10835, 10777, 10833, 10992, 10965, 10985, 10872, 10775, 10796]","[7000, 6939, 7002, 7010, 6997, 6895, 7170, 6975, 7017, 7171]","[7385, 7537, 7622, 7631, 7692, 7600, 7729, 7705, 7548, 7720]","[7733, 7852, 7903, 7887, 7846, 7729, 7814, 7990, 7702, 7836]","[7747, 7746, 7708, 7769, 7659, 7550, 7798, 7710, 7738, 7698]","[7778, 7733, 7758, 7785, 7811, 7616, 7675, 7710, 7693, 7681]","[7621, 7690, 7660, 7699, 7540, 7699, 7754, 7606, 7652, 7513]","[7697, 7728, 7415, 7584, 7677, 7760, 7485, 7891, 7580, 7740]","[7725, 7855, 7720, 7548, 7598, 7714, 7632, 7654, 7708, 7680]","[7704, 7529, 7592, 7701, 7749, 7662, 7576, 7735, 7659, 7548]","[7608, 7717, 7658, 7672, 7624, 7593, 7563, 7623, 7713, 7559]","[7572, 7534, 7558, 7825, 7584, 7658, 7715, 7697, 7773, 7611]","[7549, 7710, 7546, 7727, 7435, 7847, 7606, 7577, 7711, 7648]","[7615, 7464, 7482, 7673, 7522, 7560, 7698, 7600, 7504, 7562]","[7678, 7626, 7697, 7621, 7618, 7612, 7637, 7528, 7713, 7716]","[7506, 7554, 7703, 7499, 7497, 7682, 7610, 7537, 7531, 7525]","[7547, 7605, 7633, 7549, 7601, 7574, 7425, 7544, 7624, 7550]","[7429, 7577, 7478, 7609, 7523, 7586, 7437, 7610, 7582, 7575]","[7577, 7556, 7676, 7586, 7453, 7660, 7547, 7589, 7647, 7509]","[7410, 7390, 7609, 7420, 7470, 7637, 7422, 7485, 7532, 7386]"
5,"[3450, 3408, 3473, 3492, 3503, 3533, 3436, 3509, 3400, 3550]","[3166, 3102, 3095, 3096, 3011, 3080, 3133, 3126, 3142, 3133]","[1963, 1973, 2023, 1946, 2016, 1882, 1946, 2013, 1979, 1918]","[2095, 2183, 2167, 2152, 2132, 2187, 2104, 2144, 2142, 2158]","[2189, 2166, 2294, 2161, 2221, 2225, 2225, 2206, 2239, 2191]","[2191, 2262, 2244, 2215, 2223, 2173, 2163, 2181, 2185, 2223]","[2168, 2144, 2072, 2123, 2205, 2222, 2135, 2178, 2154, 2177]","[2142, 2207, 2117, 2103, 2190, 2083, 2222, 2161, 2147, 2223]","[2219, 2204, 2151, 2161, 2153, 2221, 2138, 2134, 2158, 2144]","[2133, 2209, 2219, 2105, 2170, 2202, 2172, 2165, 2098, 2210]","[2154, 2165, 2212, 2160, 2124, 2156, 2151, 2206, 2249, 2203]","[2161, 2167, 2198, 2203, 2122, 2176, 2113, 2086, 2191, 2195]","[2145, 2129, 2197, 2105, 2091, 2252, 2050, 2114, 2077, 2188]","[2160, 2188, 2190, 2138, 2089, 2133, 2132, 2197, 2145, 2113]","[2085, 2148, 2175, 2129, 2134, 2171, 2159, 2183, 2166, 2194]","[2151, 2097, 2181, 2139, 2128, 2176, 2082, 2120, 2138, 2128]","[2130, 2108, 2106, 2159, 2113, 2146, 2058, 2169, 2132, 2162]","[2109, 2190, 2101, 2128, 2100, 2112, 2199, 2182, 2124, 2167]","[2163, 2108, 2152, 2163, 2152, 2123, 2096, 2160, 2081, 2102]","[2167, 2163, 2145, 2138, 2081, 2207, 2093, 2175, 2133, 2134]","[2182, 2154, 2109, 2209, 2124, 2166, 2111, 2168, 2228, 2156]"
6,"[1024, 962, 987, 973, 1011, 1002, 979, 1015, 989, 952]","[826, 880, 887, 851, 844, 849, 850, 915, 860, 876]","[560, 523, 554, 593, 544, 552, 562, 488, 557, 519]","[635, 653, 602, 613, 656, 612, 621, 594, 627, 604]","[642, 622, 630, 635, 657, 586, 603, 632, 643, 618]","[545, 620, 596, 597, 623, 609, 610, 593, 635, 624]","[600, 622, 591, 588, 617, 575, 604, 623, 642, 571]","[578, 598, 577, 588, 620, 587, 636, 597, 614, 609]","[611, 636, 593, 631, 626, 626, 634, 595, 562, 629]","[598, 595, 607, 621, 587, 594, 591, 591, 681, 591]","[598, 632, 633, 589, 591, 618, 603, 584, 613, 595]","[634, 604, 583, 645, 595, 616, 576, 627, 573, 655]","[605, 636, 609, 578, 554, 594, 604, 613, 600, 666]","[590, 603, 614, 621, 585, 550, 580, 617, 588, 638]","[573, 611, 625, 610, 633, 623, 578, 600, 609, 586]","[610, 607, 584, 607, 606, 568, 626, 600, 621, 633]","[609, 633, 605, 584, 594, 576, 625, 610, 595, 608]","[570, 632, 597, 574, 575, 595, 594, 571, 596, 592]","[569, 561, 598, 573, 573, 589, 606, 605, 590, 546]","[628, 600, 629, 541, 610, 559, 627, 606, 567, 616]","[631, 646, 631, 587, 621, 578, 602, 568, 596, 587]"
7,"[319, 267, 247, 277, 271, 262, 277, 244, 277, 272]","[244, 255, 268, 249, 226, 267, 255, 239, 256, 216]","[169, 148, 160, 135, 158, 153, 169, 147, 144, 173]","[192, 184, 165, 183, 174, 191, 173, 176, 192, 171]","[160, 197, 151, 198, 198, 168, 194, 167, 186, 188]","[156, 175, 177, 171, 164, 162, 182, 156, 166, 148]","[174, 188, 180, 171, 174, 162, 181, 160, 156, 187]","[155, 179, 183, 178, 162, 178, 154, 184, 170, 150]","[177, 174, 158, 172, 171, 182, 173, 184, 179, 171]","[164, 151, 185, 161, 197, 168, 180, 187, 192, 184]","[158, 158, 169, 162, 179, 165, 164, 167, 172, 187]","[191, 176, 172, 162, 164, 185, 183, 180, 170, 193]","[186, 167, 176, 133, 171, 136, 173, 174, 189, 183]","[176, 163, 166, 190, 161, 179, 174, 179, 176, 168]","[162, 161, 181, 156, 160, 190, 159, 156, 188, 177]","[142, 191, 183, 200, 160, 189, 166, 180, 183, 174]","[184, 187, 156, 164, 180, 166, 173, 159, 168, 182]","[148, 183, 148, 170, 159, 177, 156, 172, 168, 183]","[176, 182, 174, 170, 170, 158, 161, 159, 150, 152]","[174, 178, 171, 152, 177, 157, 155, 176, 172, 170]","[170, 154, 139, 164, 156, 157, 147, 158, 168, 172]"
8,"[77, 80, 89, 72, 84, 77, 80, 83, 80, 82]","[69, 60, 66, 90, 61, 75, 75, 67, 54, 70]","[49, 40, 46, 52, 54, 61, 40, 47, 45, 46]","[41, 49, 44, 50, 60, 58, 47, 53, 50, 59]","[48, 52, 43, 41, 47, 59, 52, 52, 58, 48]","[47, 46, 46, 46, 46, 46, 48, 49, 61, 52]","[42, 50, 58, 35, 46, 42, 52, 35, 42, 45]","[52, 35, 43, 41, 42, 40, 51, 48, 52, 44]","[48, 36, 48, 54, 42, 43, 50, 54, 50, 58]","[46, 42, 50, 56, 45, 53, 47, 57, 50, 47]","[46, 51, 47, 30, 47, 49, 50, 40, 52, 52]","[48, 44, 40, 53, 51, 41, 42, 61, 50, 49]","[65, 46, 55, 48, 44, 55, 57, 71, 35, 54]","[46, 45, 50, 44, 45, 37, 40, 49, 42, 48]","[42, 49, 53, 39, 50, 44, 37, 36, 53, 51]","[57, 50, 37, 44, 50, 39, 40, 56, 47, 48]","[57, 45, 55, 54, 51, 41, 56, 55, 50, 52]","[59, 44, 41, 65, 40, 42, 62, 46, 55, 51]","[44, 51, 45, 49, 43, 44, 52, 40, 53, 51]","[43, 44, 60, 40, 65, 37, 43, 53, 45, 47]","[54, 62, 54, 47, 36, 49, 38, 49, 43, 51]"
9,"[22, 14, 22, 19, 19, 22, 24, 19, 25, 26]","[16, 17, 28, 16, 15, 12, 24, 17, 22, 14]","[8, 16, 12, 13, 9, 7, 14, 14, 11, 18]","[8, 10, 22, 15, 21, 11, 9, 16, 22, 12]","[12, 16, 10, 18, 10, 21, 14, 18, 11, 16]","[13, 14, 13, 12, 11, 14, 17, 20, 19, 18]","[13, 16, 13, 13, 9, 8, 10, 18, 14, 14]","[21, 15, 13, 13, 7, 12, 18, 7, 11, 16]","[15, 9, 14, 17, 14, 10, 13, 14, 14, 17]","[12, 11, 11, 17, 22, 15, 16, 17, 8, 14]","[14, 10, 15, 16, 15, 8, 22, 11, 15, 6]","[15, 14, 13, 11, 9, 20, 14, 12, 10, 16]","[9, 14, 11, 10, 13, 17, 7, 13, 17, 10]","[16, 9, 11, 12, 16, 11, 18, 14, 17, 15]","[9, 15, 7, 14, 13, 15, 10, 10, 10, 15]","[13, 13, 17, 11, 14, 15, 14, 12, 12, 16]","[14, 13, 21, 13, 12, 16, 10, 13, 16, 15]","[15, 10, 13, 8, 12, 16, 9, 20, 15, 18]","[20, 16, 14, 20, 20, 5, 15, 13, 16, 11]","[15, 8, 19, 16, 12, 20, 15, 18, 17, 12]","[10, 17, 17, 11, 16, 15, 17, 9, 15, 16]"
10,"[10, 10, 4, 5, 7, 6, 4, 5, 8, 3]","[10, 8, 8, 6, 4, 5, 8, 7, 7, 7]","[2, 5, 4, 6, 4, 2, 7, 3, 6, 4]","[6, 5, 5, 8, 2, 8, 7, 4, 5, 4]","[5, 2, 5, 3, 8, 4, 2, 4, 6, 5]","[3, 2, 6, 5, 5, 8, 2, 0, 7, 4]","[4, 3, 2, 6, 5, 7, 6, 6, 2, 4]","[4, 2, 9, 2, 1, 6, 4, 6, 2, 2]","[5, 3, 6, 3, 5, 5, 2, 3, 4, 3]","[9, 3, 7, 4, 1, 1, 2, 4, 4, 6]","[6, 7, 5, 6, 3, 3, 2, 3, 2, 5]","[2, 3, 8, 4, 3, 3, 5, 3, 6, 3]","[6, 3, 2, 5, 2, 6, 5, 2, 2, 1]","[4, 3, 4, 7, 7, 4, 12, 4, 4, 4]","[2, 4, 4, 4, 2, 5, 2, 2, 5, 3]","[5, 2, 4, 4, 4, 5, 3, 2, 10, 3]","[4, 3, 2, 4, 7, 1, 6, 6, 4, 2]","[6, 2, 3, 2, 3, 3, 3, 7, 6, 7]","[2, 4, 0, 8, 0, 5, 2, 4, 4, 7]","[3, 1, 2, 6, 7, 2, 1, 7, 6, 1]","[3, 2, 5, 7, 4, 8, 2, 2, 2, 3]"
11,"[2, 2, 0, 0, 1, 3, 1, 2, 1, 2]","[2, 4, 4, 1, 0, 2, 2, 1, 1, 4]","[0, 1, 1, 2, 1, 2, 2, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 2]","[0, 0, 3, 1, 2, 1, 1, 2, 3, 0]","[2, 2, 0, 1, 1, 2, 2, 2, 0, 0]","[2, 0, 2, 1, 2, 0, 1, 0, 1, 0]","[2, 0, 1, 0, 1, 2, 0, 1, 2, 1]","[0, 1, 2, 3, 0, 2, 0, 0, 1, 3]","[0, 1, 1, 0, 1, 1, 2, 2, 3, 1]","[2, 1, 1, 1, 2, 0, 0, 3, 0, 0]","[0, 3, 1, 3, 1, 0, 3, 2, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 0, 5, 2]","[4, 1, 0, 0, 1, 3, 3, 0, 1, 1]","[1, 0, 0, 1, 2, 2, 2, 0, 0, 0]","[1, 1, 4, 0, 2, 2, 0, 1, 0, 2]","[1, 3, 1, 0, 0, 0, 3, 1, 1, 3]","[0, 0, 2, 1, 1, 3, 2, 1, 2, 1]","[2, 1, 3, 1, 1, 2, 0, 3, 0, 2]","[0, 0, 1, 1, 3, 1, 0, 0, 0, 2]","[0, 1, 2, 2, 0, 1, 1, 0, 1, 1]"
12,"[0, 0, 1, 1, 0, 0, 0, 0, 2, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 2, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 2, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 0, 2, 0]"
