size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[33245, 33158, 33317, 32778, 33272, 32870, 33178, 33116, 33261, 33103]","[33647, 33636, 33451, 33626, 33813, 33620, 33522, 33543, 33495, 33433]","[24957, 25033, 24744, 24769, 24843, 24838, 24753, 24746, 24544, 24767]","[25268, 25071, 25506, 25220, 25237, 25437, 25259, 25236, 25061, 25430]","[25453, 24970, 25103, 25465, 25312, 25147, 25416, 25266, 25250, 25603]","[24999, 25083, 25248, 25334, 24997, 25065, 25364, 25156, 25063, 25153]","[25021, 24878, 25191, 24854, 25164, 24907, 25000, 24874, 25079, 25055]","[25311, 24991, 25272, 24936, 24708, 24674, 24840, 24837, 24823, 24774]","[25084, 24836, 24806, 24532, 25054, 25081, 24918, 24881, 24633, 25169]","[24453, 24770, 25070, 24792, 24838, 25011, 24663, 24757, 24837, 24854]","[24685, 24887, 24742, 24602, 24874, 24867, 25037, 24731, 24701, 24874]","[24670, 24732, 24876, 24940, 24628, 24557, 24504, 24594, 24596, 24673]","[24504, 24850, 24500, 24678, 24845, 24909, 24616, 24422, 24728, 24700]","[24518, 24775, 24807, 24672, 24687, 24591, 24467, 24552, 24455, 24633]","[24782, 24685, 24718, 24501, 24805, 24800, 24898, 24408, 24830, 24723]","[24562, 24598, 24523, 24699, 24373, 24587, 24547, 24530, 24589, 24534]","[24651, 24504, 24351, 24672, 24630, 24228, 24548, 24683, 24512, 24304]","[24567, 24437, 24500, 24567, 24315, 24580, 24413, 24543, 24549, 24333]","[24402, 24201, 24229, 24332, 24320, 24371, 24092, 24277, 24239, 24334]","[24281, 24436, 24324, 24307, 24330, 24207, 24325, 24419, 24473, 24271]","[24399, 24250, 24551, 24480, 24176, 24135, 24376, 24352, 24393, 24620]"
4,"[9412, 9426, 9457, 9506, 9610, 9555, 9502, 9209, 9335, 9503]","[9725, 9523, 9479, 9677, 9595, 9580, 9633, 9630, 9432, 9584]","[7015, 7154, 6861, 7042, 7030, 6798, 6993, 7003, 7104, 6944]","[7074, 7339, 7204, 7234, 7142, 7244, 7108, 7286, 7276, 7252]","[7147, 7221, 7207, 7264, 7244, 7199, 7040, 7127, 7219, 7044]","[7118, 7094, 7124, 7151, 7163, 7153, 6924, 7251, 7070, 7083]","[6914, 7326, 7091, 7218, 6906, 7033, 7015, 7266, 6789, 7171]","[7157, 7028, 7147, 7112, 6998, 7117, 6952, 7147, 7052, 7342]","[7262, 7091, 7072, 6925, 7034, 7208, 7035, 7087, 6943, 7246]","[7024, 7188, 7070, 7027, 7010, 7040, 7110, 6971, 7145, 7058]","[7013, 7126, 6886, 6884, 6968, 7185, 7128, 7134, 6962, 6893]","[6918, 7113, 7056, 7079, 6994, 7073, 7078, 7037, 7112, 7083]","[6990, 7055, 7114, 7147, 7135, 7063, 6976, 7034, 7002, 6976]","[7021, 6943, 6941, 6827, 6993, 6950, 7136, 7123, 6814, 7084]","[6886, 7032, 7011, 7070, 6919, 6885, 7063, 6840, 6866, 6894]","[6924, 6812, 6959, 6992, 6930, 6923, 6945, 7070, 6932, 6853]","[7009, 6973, 6986, 6839, 6990, 6916, 6828, 7044, 6829, 6896]","[6950, 6939, 6843, 7003, 6901, 6806, 6936, 6917, 6904, 6868]","[6886, 6936, 6966, 6864, 6916, 6919, 7010, 6861, 6959, 6975]","[6696, 6974, 6857, 6840, 6945, 6827, 6938, 6913, 6823, 6958]","[6883, 6987, 6941, 6900, 7019, 6749, 7007, 6917, 6757, 6871]"
5,"[2642, 2693, 2738, 2679, 2726, 2814, 2757, 2696, 2669, 2649]","[2725, 2745, 2673, 2720, 2738, 2710, 2726, 2738, 2722, 2612]","[1984, 2027, 1991, 2057, 2022, 1983, 1938, 1979, 1947, 2006]","[2087, 1931, 2037, 2043, 1985, 2086, 1992, 2087, 2084, 2057]","[2021, 1943, 2088, 2063, 2121, 2013, 2105, 2028, 2096, 2007]","[2024, 1970, 2049, 1992, 2040, 2081, 1975, 1991, 1983, 1989]","[1997, 1992, 2020, 2071, 1985, 1974, 2006, 2040, 2134, 2100]","[2018, 1961, 2053, 1995, 2043, 1971, 2069, 2068, 1998, 2038]","[1947, 2003, 2032, 1976, 2047, 2007, 2037, 2033, 2023, 2083]","[1990, 2037, 2040, 2074, 2041, 2027, 1965, 2079, 2010, 1968]","[1970, 1983, 2024, 2004, 2047, 1963, 1965, 2066, 1908, 2034]","[1968, 2081, 2082, 1967, 2022, 1967, 1988, 1983, 1930, 2019]","[1956, 1967, 1981, 2027, 2035, 2068, 2009, 1988, 1924, 2034]","[1957, 1968, 1897, 1977, 2009, 2021, 1995, 1978, 1947, 1999]","[1998, 2001, 1948, 2015, 1982, 2027, 2057, 1991, 1969, 2045]","[2097, 1991, 1926, 1983, 2050, 1996, 1976, 2021, 1954, 1897]","[1976, 1958, 2033, 1952, 1986, 1995, 1952, 2008, 1983, 1887]","[1947, 2037, 1968, 1946, 1965, 1969, 2004, 1970, 1937, 2014]","[1953, 1932, 1976, 1951, 1927, 1968, 1907, 1944, 1931, 1950]","[2016, 1998, 1916, 1925, 1987, 1985, 1963, 1931, 1950, 1919]","[1981, 2001, 1949, 2007, 2005, 1929, 1972, 1946, 2002, 2009]"
6,"[791, 701, 735, 755, 750, 775, 794, 705, 767, 748]","[769, 791, 782, 774, 761, 769, 764, 797, 757, 778]","[568, 518, 558, 607, 580, 572, 565, 558, 574, 552]","[549, 571, 575, 621, 593, 526, 589, 597, 577, 573]","[561, 574, 572, 531, 553, 554, 591, 597, 568, 572]","[518, 588, 584, 567, 623, 569, 586, 591, 552, 583]","[570, 583, 577, 578, 552, 589, 608, 561, 565, 569]","[548, 564, 519, 589, 573, 581, 576, 560, 598, 570]","[606, 564, 544, 556, 581, 552, 579, 597, 591, 570]","[545, 552, 593, 541, 612, 640, 606, 569, 549, 558]","[561, 552, 533, 617, 598, 557, 561, 596, 566, 530]","[560, 566, 592, 519, 531, 549, 583, 555, 523, 553]","[579, 558, 574, 553, 549, 512, 569, 588, 522, 577]","[579, 585, 550, 544, 545, 551, 560, 555, 564, 527]","[570, 559, 595, 535, 553, 531, 553, 579, 608, 561]","[593, 537, 540, 611, 587, 581, 575, 542, 556, 551]","[568, 569, 576, 542, 563, 534, 582, 612, 600, 540]","[561, 556, 547, 600, 524, 586, 596, 582, 547, 586]","[565, 578, 586, 544, 547, 538, 538, 523, 547, 550]","[562, 567, 534, 592, 541, 564, 608, 527, 566, 530]","[548, 554, 561, 574, 548, 532, 580, 572, 574, 556]"
7,"[215, 235, 220, 227, 214, 216, 232, 219, 215, 206]","[204, 205, 223, 240, 194, 231, 224, 198, 219, 247]","[162, 146, 166, 187, 142, 151, 153, 169, 167, 146]","[158, 180, 174, 144, 169, 151, 160, 174, 183, 179]","[162, 161, 157, 154, 163, 165, 150, 166, 137, 190]","[149, 159, 143, 158, 146, 183, 149, 163, 185, 174]","[152, 155, 166, 148, 161, 162, 176, 151, 155, 156]","[147, 151, 193, 162, 152, 176, 153, 167, 180, 169]","[160, 172, 172, 156, 150, 147, 151, 153, 154, 176]","[122, 167, 155, 146, 146, 150, 171, 181, 174, 156]","[160, 163, 161, 159, 144, 144, 153, 154, 168, 175]","[172, 162, 165, 169, 160, 164, 171, 153, 177, 164]","[180, 154, 174, 136, 160, 167, 146, 166, 147, 155]","[180, 147, 165, 168, 162, 177, 160, 159, 145, 154]","[149, 154, 155, 152, 160, 159, 156, 149, 146, 163]","[166, 146, 136, 148, 173, 144, 184, 173, 152, 169]","[155, 158, 160, 152, 155, 155, 163, 133, 176, 175]","[169, 145, 159, 165, 174, 171, 178, 155, 148, 165]","[148, 150, 160, 149, 163, 170, 167, 161, 153, 138]","[185, 169, 154, 173, 182, 151, 164, 145, 132, 154]","[158, 145, 155, 166, 160, 131, 160, 146, 163, 141]"
8,"[54, 66, 60, 68, 69, 64, 56, 67, 66, 71]","[69, 61, 60, 49, 75, 76, 69, 64, 62, 64]","[51, 36, 46, 46, 47, 46, 42, 46, 36, 40]","[53, 39, 47, 42, 54, 56, 47, 43, 47, 45]","[41, 54, 47, 39, 41, 36, 44, 44, 40, 44]","[45, 58, 65, 48, 47, 38, 53, 39, 51, 47]","[49, 32, 53, 52, 42, 36, 48, 56, 30, 58]","[41, 43, 33, 49, 42, 40, 52, 41, 36, 49]","[37, 47, 39, 46, 52, 45, 48, 46, 46, 33]","[46, 41, 42, 52, 40, 44, 56, 46, 51, 56]","[49, 50, 44, 32, 59, 45, 49, 41, 48, 36]","[45, 52, 41, 46, 51, 43, 51, 32, 41, 37]","[51, 49, 46, 52, 53, 43, 53, 39, 34, 53]","[46, 50, 48, 43, 43, 40, 49, 45, 43, 49]","[57, 39, 34, 44, 37, 43, 47, 48, 50, 44]","[48, 44, 44, 39, 42, 40, 32, 59, 49, 55]","[40, 47, 45, 37, 49, 46, 42, 37, 50, 44]","[45, 34, 42, 30, 44, 43, 49, 37, 47, 47]","[55, 46, 56, 45, 42, 49, 51, 40, 54, 62]","[41, 37, 53, 42, 49, 46, 39, 35, 45, 45]","[41, 37, 38, 58, 50, 43, 45, 61, 39, 60]"
9,"[14, 23, 12, 14, 18, 17, 18, 13, 14, 20]","[14, 16, 14, 17, 22, 16, 19, 19, 18, 20]","[19, 11, 19, 12, 14, 9, 19, 7, 15, 15]","[15, 15, 5, 17, 12, 8, 9, 13, 13, 15]","[13, 15, 13, 8, 20, 14, 16, 7, 17, 10]","[16, 16, 21, 17, 17, 15, 12, 13, 12, 10]","[15, 17, 13, 12, 14, 20, 15, 11, 14, 10]","[11, 14, 18, 18, 11, 8, 18, 15, 7, 18]","[13, 20, 12, 11, 15, 10, 12, 13, 19, 15]","[12, 6, 16, 12, 15, 9, 17, 12, 16, 14]","[19, 12, 10, 14, 12, 8, 10, 11, 14, 14]","[15, 13, 16, 14, 19, 11, 16, 14, 11, 10]","[21, 22, 13, 11, 12, 20, 16, 15, 7, 17]","[18, 10, 18, 11, 14, 14, 15, 11, 9, 10]","[10, 13, 19, 13, 19, 11, 14, 10, 10, 19]","[13, 13, 12, 19, 13, 16, 17, 9, 17, 5]","[7, 8, 14, 8, 10, 9, 14, 15, 15, 13]","[14, 10, 12, 19, 17, 17, 8, 12, 15, 13]","[16, 10, 15, 10, 16, 20, 15, 15, 8, 14]","[14, 10, 15, 12, 12, 13, 20, 14, 14, 13]","[9, 7, 7, 12, 12, 13, 13, 11, 13, 8]"
10,"[6, 4, 3, 4, 4, 3, 8, 9, 4, 6]","[6, 6, 6, 4, 7, 6, 0, 6, 8, 6]","[3, 3, 2, 2, 6, 5, 4, 7, 5, 8]","[4, 3, 6, 3, 3, 5, 3, 3, 4, 5]","[3, 5, 3, 5, 4, 4, 1, 4, 3, 7]","[3, 6, 6, 5, 6, 5, 5, 2, 2, 8]","[6, 3, 4, 3, 3, 6, 6, 3, 4, 5]","[5, 8, 4, 4, 0, 2, 1, 4, 6, 3]","[5, 4, 4, 1, 5, 4, 2, 4, 1, 1]","[5, 6, 3, 3, 6, 5, 2, 3, 3, 3]","[2, 3, 0, 7, 2, 5, 6, 6, 1, 9]","[4, 2, 6, 1, 3, 4, 7, 3, 4, 4]","[3, 3, 2, 4, 6, 1, 1, 6, 3, 5]","[3, 2, 1, 3, 6, 2, 3, 3, 6, 4]","[2, 2, 5, 4, 2, 0, 5, 5, 4, 6]","[2, 3, 4, 0, 4, 4, 6, 4, 2, 4]","[4, 4, 5, 2, 1, 2, 4, 2, 2, 3]","[3, 7, 2, 4, 5, 4, 5, 3, 4, 6]","[4, 3, 6, 4, 0, 4, 3, 3, 4, 6]","[0, 7, 4, 7, 5, 3, 4, 8, 10, 8]","[5, 4, 7, 2, 4, 2, 1, 3, 2, 5]"
11,"[3, 1, 2, 2, 2, 0, 1, 2, 1, 0]","[0, 0, 2, 0, 3, 1, 2, 1, 3, 0]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 2]","[3, 1, 0, 0, 1, 0, 3, 2, 0, 3]","[0, 0, 1, 0, 1, 2, 5, 0, 3, 2]","[0, 0, 0, 2, 1, 0, 1, 1, 3, 1]","[3, 3, 3, 0, 1, 0, 2, 0, 1, 2]","[0, 0, 2, 0, 1, 3, 0, 2, 2, 3]","[0, 1, 0, 1, 0, 3, 0, 1, 0, 1]","[2, 1, 3, 2, 2, 1, 1, 0, 0, 0]","[2, 1, 1, 2, 1, 2, 4, 0, 2, 1]","[0, 0, 1, 0, 3, 0, 2, 2, 0, 3]","[1, 2, 1, 3, 0, 1, 5, 0, 0, 1]","[0, 0, 0, 1, 3, 1, 0, 0, 3, 1]","[1, 2, 0, 0, 0, 0, 2, 0, 1, 0]","[1, 1, 1, 0, 0, 2, 1, 3, 2, 2]","[0, 1, 0, 0, 1, 1, 0, 1, 2, 1]","[2, 1, 2, 2, 0, 0, 2, 0, 1, 1]","[3, 2, 1, 1, 1, 0, 0, 1, 2, 3]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 1, 2, 2, 3, 1, 0, 1]"
12,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 2, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 2, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 2, 0, 1, 0]"
