size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[43786, 43882, 43889, 43714, 43987, 43966, 43920, 44336, 43999, 44108]","[40680, 40837, 40687, 40395, 41071, 40649, 40482, 40740, 41057, 40680]","[25880, 26276, 26250, 26204, 25946, 26096, 26340, 26223, 26457, 26160]","[28051, 28376, 28078, 28178, 28171, 28124, 28068, 28317, 28049, 28235]","[29173, 29211, 29081, 29165, 29166, 28991, 29379, 29031, 29407, 29134]","[28679, 28364, 28786, 28739, 28457, 28656, 28753, 28663, 28697, 28693]","[28884, 28836, 28596, 28567, 28835, 28394, 28526, 28342, 28636, 28650]","[28726, 28749, 28780, 28429, 28747, 28586, 28461, 28321, 28364, 28477]","[28616, 28573, 28294, 28544, 28542, 28317, 28631, 28469, 28439, 28937]","[28742, 28209, 28253, 28383, 28507, 28408, 28458, 28333, 28637, 28383]","[28396, 28351, 28290, 28063, 28188, 28521, 28276, 28405, 28513, 28699]","[28470, 28218, 28372, 28255, 28399, 28531, 28344, 28245, 28598, 28404]","[28334, 28200, 28435, 28579, 28199, 28564, 28554, 28123, 28230, 28316]","[28060, 28193, 28250, 27943, 28230, 28205, 27880, 28033, 28341, 28337]","[28069, 28223, 28049, 28195, 28421, 27851, 28153, 28035, 28225, 28083]","[27896, 28507, 28319, 27991, 28010, 28111, 27694, 28156, 28082, 27793]","[28282, 28111, 27968, 28059, 28040, 28139, 27853, 27826, 27697, 27827]","[28108, 27668, 27959, 27931, 28034, 28245, 27976, 27916, 28298, 27872]","[27946, 27762, 28057, 28098, 28029, 27713, 27950, 27902, 28029, 27776]","[28137, 28194, 27892, 27576, 27813, 27712, 27952, 27768, 28115, 27855]","[27787, 27986, 27768, 27922, 28044, 27834, 27627, 27887, 27872, 27727]"
4,"[12098, 12190, 12281, 12360, 12000, 12106, 12107, 12201, 12208, 12132]","[11386, 11413, 11560, 11494, 11157, 11327, 11295, 11188, 11517, 11272]","[7153, 7325, 7078, 7229, 7062, 7120, 7223, 7223, 7290, 7334]","[7748, 7928, 7827, 7716, 7677, 7869, 7853, 7935, 7773, 7720]","[8004, 8262, 8134, 8102, 7909, 8021, 8066, 8129, 8061, 8185]","[7929, 8091, 7963, 7862, 7829, 8020, 7958, 7974, 7968, 7956]","[7934, 7978, 7797, 7978, 7948, 7802, 7892, 7885, 7894, 7894]","[7937, 7995, 7926, 7988, 7805, 7885, 7887, 7977, 7901, 7712]","[7931, 7874, 7756, 7983, 7834, 7879, 7866, 7882, 8077, 7820]","[7839, 8027, 7931, 7952, 7868, 7883, 7933, 7987, 7916, 7756]","[7911, 7870, 7871, 7818, 7786, 7828, 7915, 7915, 7873, 7784]","[8010, 7844, 7845, 7880, 8048, 7876, 7800, 7888, 7844, 7885]","[7792, 7753, 7833, 7974, 7673, 7930, 7663, 7751, 7681, 7788]","[7739, 7917, 7764, 7733, 7746, 7897, 8009, 7829, 7757, 7859]","[7831, 7889, 7927, 7927, 7720, 7802, 7884, 7782, 7745, 7796]","[7714, 7830, 7774, 7924, 7830, 7734, 7796, 7888, 7875, 7954]","[7768, 7887, 7815, 7877, 8020, 7928, 7728, 7686, 7812, 7867]","[7790, 7777, 7830, 7573, 7851, 7908, 7723, 7698, 7627, 7823]","[7807, 7762, 7807, 7851, 7849, 7742, 7760, 7966, 7759, 7860]","[7674, 7757, 7666, 7750, 7555, 7847, 7778, 7606, 7757, 7883]","[7781, 7559, 7762, 7952, 7731, 7807, 7806, 7757, 7748, 7825]"
5,"[3385, 3382, 3474, 3445, 3312, 3406, 3292, 3346, 3465, 3399]","[3226, 3259, 3086, 3223, 2994, 3120, 3183, 3135, 3113, 3074]","[1991, 2030, 2014, 2044, 2088, 1969, 2054, 1970, 1956, 1982]","[2192, 2111, 2216, 2174, 2218, 2114, 2055, 2182, 2136, 2118]","[2308, 2172, 2254, 2173, 2264, 2244, 2292, 2308, 2209, 2266]","[2220, 2248, 2175, 2241, 2251, 2260, 2295, 2219, 2230, 2195]","[2303, 2123, 2162, 2309, 2230, 2166, 2211, 2210, 2139, 2233]","[2197, 2138, 2175, 2196, 2264, 2177, 2219, 2142, 2185, 2261]","[2109, 2192, 2126, 2200, 2152, 2188, 2269, 2239, 2121, 2261]","[2223, 2242, 2179, 2226, 2136, 2233, 2145, 2201, 2212, 2300]","[2169, 2182, 2147, 2244, 2274, 2167, 2229, 2165, 2151, 2211]","[2126, 2163, 2129, 2165, 2244, 2178, 2165, 2256, 2149, 2181]","[2291, 2158, 2227, 2125, 2112, 2097, 2103, 2184, 2181, 2177]","[2107, 2209, 2216, 2124, 2093, 2164, 2183, 2208, 2152, 2095]","[2146, 2125, 2098, 2193, 2090, 2164, 2186, 2237, 2176, 2140]","[2193, 2273, 2226, 2234, 2176, 2077, 2239, 2196, 2223, 2182]","[2163, 2226, 2216, 2084, 2102, 2199, 2124, 2121, 2165, 2183]","[2125, 2102, 2125, 2183, 2163, 2204, 2128, 2165, 2176, 2137]","[2211, 2152, 2019, 2210, 2230, 2140, 2212, 2264, 2202, 2064]","[2093, 2180, 2162, 2117, 2108, 2164, 2192, 2173, 2166, 2102]","[2154, 2139, 2259, 2150, 2082, 2116, 2140, 2094, 2080, 2235]"
6,"[1011, 974, 1054, 1036, 958, 888, 890, 954, 938, 960]","[856, 895, 955, 865, 929, 868, 936, 885, 878, 881]","[616, 553, 539, 581, 537, 532, 544, 544, 545, 571]","[626, 660, 574, 620, 606, 621, 600, 609, 588, 614]","[623, 627, 598, 579, 631, 618, 692, 618, 584, 656]","[658, 599, 550, 612, 600, 565, 613, 618, 626, 626]","[637, 656, 569, 611, 630, 589, 630, 634, 620, 595]","[635, 554, 630, 645, 614, 656, 595, 627, 602, 566]","[617, 610, 607, 621, 597, 652, 590, 606, 638, 617]","[645, 580, 628, 615, 611, 604, 627, 599, 592, 579]","[640, 605, 651, 633, 628, 641, 599, 632, 658, 612]","[614, 610, 609, 617, 565, 619, 644, 603, 604, 609]","[599, 593, 633, 587, 573, 626, 608, 610, 610, 588]","[598, 649, 632, 579, 639, 601, 592, 594, 609, 587]","[613, 587, 621, 629, 632, 551, 618, 609, 582, 607]","[616, 610, 624, 598, 639, 599, 610, 597, 615, 585]","[572, 588, 602, 597, 631, 632, 611, 585, 611, 567]","[647, 567, 634, 647, 591, 607, 612, 580, 648, 591]","[594, 590, 626, 594, 573, 590, 618, 604, 612, 593]","[566, 599, 633, 593, 606, 621, 632, 533, 575, 583]","[599, 591, 580, 586, 580, 592, 633, 624, 593, 582]"
7,"[270, 263, 242, 290, 267, 286, 289, 265, 275, 281]","[223, 243, 273, 246, 240, 251, 253, 219, 259, 251]","[150, 155, 167, 155, 142, 163, 161, 162, 170, 147]","[168, 161, 165, 158, 180, 164, 160, 144, 156, 176]","[170, 168, 178, 165, 171, 184, 191, 168, 168, 158]","[184, 179, 190, 175, 167, 166, 177, 174, 141, 187]","[178, 168, 184, 166, 177, 154, 174, 173, 176, 180]","[171, 163, 198, 171, 191, 159, 177, 173, 192, 172]","[176, 173, 169, 163, 196, 189, 149, 200, 166, 153]","[149, 140, 184, 162, 198, 196, 156, 175, 179, 168]","[157, 178, 176, 170, 189, 164, 169, 148, 155, 182]","[175, 184, 150, 180, 166, 181, 185, 163, 140, 178]","[137, 162, 167, 170, 170, 168, 180, 181, 156, 175]","[143, 168, 151, 156, 172, 162, 175, 156, 141, 166]","[169, 172, 185, 169, 176, 174, 177, 169, 169, 189]","[154, 161, 156, 160, 178, 172, 176, 169, 157, 178]","[174, 156, 169, 175, 163, 166, 185, 175, 164, 154]","[170, 181, 178, 143, 137, 169, 160, 148, 182, 172]","[182, 172, 183, 196, 176, 168, 167, 170, 163, 180]","[160, 163, 147, 170, 181, 167, 171, 191, 159, 174]","[183, 172, 166, 164, 159, 155, 163, 182, 175, 165]"
8,"[90, 78, 82, 74, 71, 77, 68, 64, 72, 78]","[59, 74, 57, 71, 50, 81, 71, 57, 69, 75]","[40, 39, 52, 55, 36, 44, 32, 45, 38, 37]","[56, 54, 50, 42, 61, 36, 47, 55, 56, 38]","[44, 43, 67, 44, 43, 47, 42, 41, 41, 51]","[46, 57, 44, 53, 47, 55, 49, 43, 38, 37]","[53, 48, 49, 42, 53, 55, 47, 42, 52, 56]","[47, 50, 57, 49, 53, 51, 52, 53, 40, 58]","[47, 39, 59, 53, 39, 38, 41, 42, 42, 49]","[50, 54, 53, 58, 53, 44, 55, 57, 33, 44]","[44, 53, 54, 56, 45, 56, 49, 48, 54, 42]","[42, 49, 46, 46, 44, 35, 51, 46, 46, 41]","[62, 46, 62, 50, 42, 55, 38, 47, 34, 55]","[43, 40, 52, 45, 50, 47, 47, 44, 46, 54]","[38, 45, 42, 47, 49, 43, 40, 49, 62, 39]","[48, 50, 60, 52, 48, 48, 51, 56, 46, 51]","[55, 45, 58, 50, 38, 43, 47, 51, 42, 51]","[46, 51, 51, 49, 50, 56, 50, 50, 52, 40]","[40, 39, 38, 51, 57, 50, 34, 43, 45, 47]","[43, 49, 45, 53, 55, 44, 39, 49, 42, 47]","[46, 33, 37, 48, 36, 36, 51, 49, 52, 37]"
9,"[23, 16, 27, 26, 19, 22, 29, 19, 18, 24]","[28, 23, 28, 19, 17, 20, 23, 9, 15, 18]","[12, 20, 14, 12, 13, 8, 12, 11, 8, 17]","[15, 9, 10, 9, 19, 13, 12, 11, 19, 16]","[6, 14, 11, 17, 7, 21, 10, 12, 13, 7]","[11, 11, 12, 15, 13, 21, 23, 10, 13, 12]","[13, 9, 11, 10, 16, 12, 14, 8, 9, 10]","[11, 12, 13, 19, 11, 10, 11, 16, 11, 11]","[9, 16, 14, 19, 11, 20, 16, 17, 11, 13]","[6, 16, 18, 13, 16, 10, 10, 11, 10, 8]","[15, 4, 5, 9, 11, 13, 14, 16, 17, 13]","[13, 11, 13, 18, 19, 13, 16, 10, 10, 6]","[8, 16, 18, 19, 15, 16, 22, 11, 10, 17]","[9, 13, 14, 13, 14, 15, 17, 14, 8, 10]","[21, 12, 21, 12, 10, 16, 12, 15, 10, 10]","[15, 15, 13, 16, 21, 12, 13, 16, 11, 14]","[17, 15, 17, 13, 14, 10, 16, 17, 19, 21]","[12, 14, 9, 11, 13, 12, 15, 12, 11, 14]","[11, 11, 14, 13, 15, 12, 16, 15, 20, 17]","[16, 13, 18, 14, 10, 16, 13, 20, 10, 10]","[18, 13, 11, 9, 7, 14, 12, 10, 18, 12]"
10,"[3, 6, 8, 5, 5, 6, 3, 6, 5, 5]","[5, 9, 6, 9, 6, 9, 10, 1, 5, 2]","[3, 3, 6, 3, 4, 0, 4, 6, 1, 5]","[1, 0, 4, 1, 2, 2, 1, 4, 2, 5]","[6, 3, 2, 5, 4, 7, 4, 8, 4, 3]","[3, 2, 2, 4, 1, 5, 4, 3, 2, 1]","[3, 5, 5, 3, 2, 2, 5, 2, 4, 6]","[4, 3, 7, 5, 3, 3, 5, 3, 3, 1]","[8, 4, 4, 4, 2, 3, 2, 5, 4, 4]","[3, 2, 5, 2, 3, 4, 2, 6, 4, 7]","[4, 2, 0, 4, 1, 5, 1, 4, 4, 3]","[3, 4, 6, 4, 3, 1, 8, 5, 2, 3]","[2, 3, 6, 5, 1, 3, 8, 4, 5, 1]","[8, 2, 6, 2, 2, 4, 3, 6, 2, 5]","[5, 3, 3, 2, 7, 1, 2, 2, 2, 3]","[2, 6, 9, 4, 3, 4, 7, 2, 1, 6]","[3, 7, 7, 5, 6, 6, 2, 4, 3, 2]","[4, 3, 2, 1, 6, 3, 6, 5, 3, 7]","[2, 5, 3, 6, 1, 2, 6, 2, 1, 8]","[4, 4, 1, 8, 5, 2, 0, 4, 5, 3]","[4, 1, 4, 1, 7, 3, 6, 1, 4, 2]"
11,"[1, 2, 1, 2, 2, 3, 1, 4, 1, 0]","[1, 1, 2, 2, 4, 4, 2, 0, 1, 0]","[0, 0, 0, 1, 1, 1, 2, 0, 1, 0]","[2, 1, 0, 2, 2, 1, 5, 0, 1, 2]","[1, 2, 1, 0, 0, 0, 0, 1, 0, 1]","[2, 2, 1, 1, 2, 1, 1, 2, 1, 4]","[1, 1, 0, 0, 2, 0, 0, 1, 2, 0]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 2, 1, 1, 2]","[1, 3, 0, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 2, 1, 0, 1, 1, 0, 2]","[3, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 2, 1, 0, 1, 0, 2, 1, 2]","[0, 4, 2, 1, 0, 1, 3, 0, 0, 0]","[2, 3, 2, 2, 0, 1, 1, 2, 1, 1]","[0, 3, 0, 3, 1, 2, 0, 1, 2, 1]","[2, 1, 1, 1, 0, 1, 0, 2, 3, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 2, 2, 0, 4, 0, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 2, 2, 0, 0, 0, 3, 0]"
12,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 2]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[1, 2, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]","[1, 0, 0, 0, 0, 0, 2, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 2, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 2, 0, 2, 0, 0, 0]","[0, 2, 1, 0, 3, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[2, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
