size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[140568, 140539, 140025, 140625, 140227, 140592, 140450, 140657, 140731, 140439]","[125866, 126070, 125444, 126538, 125475, 125702, 125840, 124988, 126061, 125163]","[84340, 84102, 84314, 83865, 84011, 83870, 83996, 84130, 84113, 84223]","[87898, 88632, 88244, 88250, 88471, 88043, 88299, 88502, 87999, 88091]","[89927, 90000, 89565, 90235, 89661, 90102, 89945, 89818, 90531, 89463]","[89735, 89898, 89685, 89635, 89438, 89670, 89381, 89282, 89492, 90012]","[89361, 88827, 89259, 89564, 88875, 89444, 89297, 89121, 89459, 89664]","[90137, 89241, 89610, 89486, 89472, 89315, 89748, 89576, 89316, 88531]","[88682, 89161, 89380, 89284, 89184, 89372, 89812, 89353, 89171, 89475]","[89264, 89139, 89109, 89890, 89354, 88743, 89187, 89056, 88955, 88867]","[89067, 89196, 88531, 89222, 89245, 88759, 89121, 89208, 89301, 89080]","[88718, 88793, 88908, 89267, 88849, 89032, 89221, 88932, 89348, 88717]","[88331, 88925, 88640, 88868, 89128, 88886, 88839, 89385, 89274, 88919]","[88568, 88624, 88943, 88287, 88965, 89703, 89066, 88701, 89154, 88710]","[88915, 88630, 89157, 88667, 89064, 88735, 89302, 88819, 89102, 88655]","[88529, 89039, 88632, 88383, 89070, 89336, 88545, 88694, 88180, 88511]","[88627, 88686, 88874, 88606, 89178, 88869, 88934, 89274, 88661, 88475]","[88410, 88514, 89005, 88791, 88566, 88305, 88115, 88234, 88707, 88823]","[88515, 88754, 88366, 88436, 88378, 89217, 88466, 87932, 88668, 88492]","[88611, 88830, 88078, 88659, 88082, 89078, 88441, 87654, 88459, 88738]","[88141, 88292, 88454, 88458, 88256, 88304, 88242, 88592, 87976, 87989]"
4,"[37096, 37056, 36268, 36979, 36633, 36805, 36877, 37073, 36846, 36860]","[32808, 32863, 33180, 33083, 33124, 32857, 32828, 32941, 32756, 33068]","[21880, 22258, 21969, 21964, 22066, 21959, 21759, 21935, 22028, 21816]","[22813, 23068, 22937, 23046, 22922, 23085, 22860, 23173, 22927, 23018]","[23627, 23365, 23825, 23395, 23576, 23582, 23442, 23330, 23752, 23570]","[23485, 23239, 23575, 23588, 23715, 23239, 23530, 23288, 23334, 23611]","[23233, 23365, 23340, 23223, 23723, 23421, 23320, 23209, 23363, 23419]","[23179, 23561, 23256, 23412, 23370, 23141, 23334, 23106, 23471, 23278]","[23308, 23162, 22989, 23332, 23283, 23513, 23323, 23330, 23532, 23276]","[23447, 23522, 23370, 23348, 23269, 23212, 23379, 23711, 23256, 23202]","[23352, 23115, 23336, 23066, 23377, 23515, 23122, 23423, 23526, 23335]","[23046, 23079, 23241, 23225, 23604, 23351, 22958, 23429, 23038, 23189]","[23261, 23390, 23408, 23317, 23191, 23060, 23407, 23274, 23186, 23302]","[23372, 23325, 23601, 23461, 23153, 22956, 22943, 23190, 23012, 23330]","[23149, 23271, 23139, 23272, 23226, 23320, 23048, 23277, 23236, 23296]","[23138, 23237, 23139, 22997, 23261, 23137, 23254, 23320, 23146, 23599]","[23135, 23283, 23247, 23116, 23042, 23204, 23171, 23274, 22920, 23095]","[23247, 23067, 22912, 23322, 23140, 23162, 23384, 23027, 22975, 23123]","[23291, 22884, 22919, 22994, 23203, 23091, 22760, 23212, 23316, 23079]","[23202, 23212, 23248, 22968, 23306, 22977, 23142, 23145, 23330, 22928]","[23097, 23295, 23034, 22911, 23434, 23080, 23106, 23088, 23137, 23182]"
5,"[9720, 9640, 9480, 9438, 9795, 9529, 9716, 9584, 9680, 9607]","[8486, 8662, 8741, 8597, 8645, 8675, 8669, 8597, 8436, 8707]","[5701, 5704, 5833, 5773, 5781, 5758, 5706, 5589, 5676, 5767]","[5892, 6079, 5906, 5923, 6004, 6186, 6120, 6144, 6046, 6000]","[6057, 6056, 6182, 6166, 5970, 5991, 6160, 6173, 6133, 6002]","[6283, 6040, 6041, 6151, 6036, 6176, 6110, 6263, 6093, 6062]","[6119, 5973, 6135, 6102, 6052, 6123, 5979, 6164, 6148, 6004]","[6103, 6126, 6157, 5855, 6103, 6123, 6201, 6082, 6134, 6206]","[6076, 6115, 6098, 6056, 6254, 6150, 6083, 6079, 6007, 6121]","[6253, 6064, 6271, 6041, 6073, 6068, 6138, 6281, 6186, 6150]","[6150, 6055, 6061, 6086, 6021, 6107, 5973, 6014, 6072, 6126]","[6122, 6017, 6059, 6110, 6199, 5935, 6152, 6109, 6169, 6081]","[5984, 6290, 6114, 6070, 6086, 6216, 6024, 5998, 6038, 6087]","[6195, 6082, 5902, 6061, 6112, 5992, 6136, 6002, 6113, 5911]","[6105, 6002, 6041, 5978, 6116, 6125, 6167, 6017, 5988, 6030]","[6198, 6056, 6179, 6010, 6013, 6105, 5990, 6051, 6187, 6075]","[5963, 6131, 5996, 6115, 6148, 6187, 6045, 6036, 5934, 5991]","[6018, 5942, 5916, 6062, 6100, 6072, 5961, 6029, 6125, 6005]","[6099, 6036, 6024, 6001, 5927, 6076, 5811, 5971, 5876, 5969]","[6078, 5989, 6055, 5910, 6041, 6123, 5970, 5938, 6006, 6016]","[6068, 6034, 5939, 6027, 6015, 6023, 6001, 6056, 6093, 5964]"
6,"[2500, 2487, 2551, 2494, 2557, 2606, 2509, 2549, 2639, 2490]","[2286, 2260, 2292, 2297, 2312, 2308, 2139, 2261, 2256, 2211]","[1538, 1505, 1489, 1525, 1429, 1532, 1499, 1512, 1567, 1472]","[1568, 1624, 1529, 1540, 1551, 1593, 1532, 1602, 1569, 1564]","[1596, 1635, 1585, 1541, 1570, 1584, 1597, 1612, 1574, 1704]","[1605, 1547, 1578, 1640, 1595, 1553, 1548, 1641, 1638, 1606]","[1584, 1643, 1641, 1663, 1612, 1580, 1630, 1538, 1604, 1577]","[1603, 1620, 1601, 1583, 1607, 1662, 1633, 1586, 1528, 1572]","[1616, 1589, 1538, 1637, 1563, 1624, 1597, 1581, 1600, 1593]","[1559, 1512, 1600, 1575, 1553, 1625, 1656, 1624, 1604, 1569]","[1641, 1580, 1577, 1540, 1614, 1559, 1577, 1622, 1575, 1601]","[1578, 1552, 1604, 1533, 1618, 1559, 1637, 1622, 1628, 1542]","[1515, 1565, 1526, 1609, 1581, 1539, 1585, 1557, 1590, 1608]","[1639, 1599, 1608, 1573, 1554, 1557, 1600, 1534, 1608, 1648]","[1562, 1606, 1595, 1563, 1613, 1565, 1556, 1584, 1562, 1648]","[1514, 1568, 1591, 1590, 1544, 1611, 1605, 1471, 1662, 1612]","[1595, 1560, 1580, 1535, 1651, 1580, 1585, 1570, 1516, 1557]","[1599, 1587, 1601, 1592, 1569, 1581, 1568, 1620, 1600, 1625]","[1541, 1594, 1575, 1592, 1540, 1647, 1500, 1583, 1551, 1502]","[1560, 1587, 1629, 1550, 1606, 1517, 1579, 1580, 1557, 1618]","[1626, 1629, 1544, 1632, 1584, 1581, 1543, 1610, 1555, 1594]"
7,"[614, 643, 687, 702, 706, 629, 680, 648, 638, 646]","[614, 604, 584, 583, 607, 623, 599, 536, 603, 593]","[405, 392, 420, 394, 406, 387, 396, 380, 384, 372]","[409, 420, 414, 443, 402, 422, 402, 408, 431, 424]","[449, 437, 438, 425, 392, 432, 427, 490, 407, 400]","[379, 406, 442, 393, 378, 456, 403, 412, 435, 428]","[408, 427, 423, 401, 438, 369, 387, 394, 414, 421]","[392, 423, 404, 366, 388, 405, 463, 463, 417, 400]","[439, 410, 436, 439, 426, 421, 383, 437, 404, 406]","[443, 412, 401, 428, 414, 412, 411, 403, 423, 433]","[433, 394, 421, 405, 461, 439, 440, 376, 389, 399]","[394, 431, 413, 440, 428, 385, 418, 416, 405, 395]","[403, 464, 396, 432, 378, 408, 461, 412, 422, 382]","[417, 403, 412, 400, 385, 397, 410, 420, 435, 446]","[424, 412, 404, 397, 418, 389, 419, 390, 444, 417]","[426, 401, 430, 422, 406, 476, 388, 419, 411, 408]","[415, 418, 416, 410, 399, 412, 411, 410, 420, 411]","[409, 437, 425, 403, 417, 408, 404, 433, 413, 396]","[410, 400, 388, 446, 436, 449, 438, 401, 406, 417]","[435, 436, 429, 409, 416, 379, 401, 427, 392, 422]","[422, 425, 452, 415, 405, 351, 418, 415, 387, 462]"
8,"[162, 163, 169, 178, 173, 172, 170, 183, 196, 156]","[147, 142, 140, 154, 178, 155, 150, 155, 159, 163]","[97, 119, 117, 105, 97, 111, 92, 106, 100, 112]","[126, 113, 102, 107, 99, 101, 94, 125, 101, 108]","[119, 122, 104, 107, 116, 114, 110, 110, 114, 118]","[87, 108, 127, 112, 94, 111, 109, 98, 99, 103]","[88, 109, 111, 109, 117, 110, 126, 110, 121, 97]","[116, 97, 110, 104, 116, 124, 102, 115, 108, 114]","[117, 111, 106, 114, 126, 136, 104, 116, 116, 104]","[98, 112, 116, 122, 116, 107, 99, 120, 107, 110]","[98, 124, 106, 113, 108, 115, 126, 98, 104, 94]","[127, 114, 109, 85, 121, 120, 101, 113, 113, 106]","[105, 117, 105, 101, 115, 111, 127, 116, 130, 114]","[118, 105, 128, 109, 103, 93, 117, 117, 105, 109]","[128, 102, 114, 118, 100, 101, 113, 105, 142, 91]","[130, 120, 107, 97, 118, 126, 99, 109, 111, 129]","[109, 104, 110, 120, 111, 113, 119, 132, 94, 101]","[131, 108, 98, 100, 100, 120, 119, 128, 109, 104]","[127, 95, 97, 104, 89, 117, 110, 115, 95, 105]","[120, 123, 134, 103, 104, 110, 118, 102, 111, 112]","[115, 111, 123, 107, 97, 100, 90, 104, 106, 102]"
9,"[46, 39, 34, 41, 39, 48, 44, 45, 52, 46]","[32, 41, 33, 38, 45, 38, 41, 33, 52, 36]","[25, 18, 28, 28, 28, 23, 14, 17, 22, 28]","[26, 33, 34, 31, 29, 20, 26, 25, 24, 28]","[26, 17, 23, 40, 27, 26, 24, 25, 39, 26]","[22, 25, 23, 31, 29, 34, 41, 31, 24, 26]","[22, 29, 39, 26, 31, 31, 35, 30, 27, 24]","[33, 29, 29, 35, 32, 31, 26, 37, 34, 25]","[24, 25, 23, 32, 30, 22, 30, 26, 33, 27]","[27, 27, 21, 36, 23, 26, 36, 32, 21, 29]","[17, 37, 32, 30, 27, 28, 24, 26, 22, 33]","[23, 33, 28, 26, 20, 31, 29, 26, 31, 32]","[24, 17, 28, 24, 23, 28, 26, 31, 31, 33]","[38, 35, 26, 28, 26, 19, 27, 29, 24, 27]","[30, 27, 28, 29, 21, 24, 34, 30, 46, 29]","[29, 29, 23, 27, 29, 28, 31, 22, 37, 32]","[36, 20, 25, 20, 29, 19, 34, 36, 26, 40]","[28, 44, 22, 28, 31, 31, 30, 24, 24, 26]","[28, 38, 30, 30, 22, 39, 27, 35, 33, 29]","[38, 23, 19, 34, 37, 31, 32, 30, 31, 25]","[27, 32, 30, 31, 30, 30, 27, 19, 34, 23]"
10,"[11, 10, 21, 11, 12, 18, 10, 10, 8, 8]","[9, 17, 15, 6, 11, 7, 19, 11, 8, 14]","[5, 8, 9, 8, 8, 2, 5, 4, 7, 8]","[6, 8, 11, 12, 8, 4, 6, 6, 10, 7]","[6, 3, 7, 7, 8, 4, 7, 8, 9, 8]","[11, 14, 4, 5, 9, 10, 8, 11, 3, 6]","[7, 3, 5, 6, 4, 8, 2, 4, 10, 6]","[9, 10, 5, 9, 9, 7, 8, 7, 6, 12]","[7, 7, 10, 5, 8, 8, 5, 6, 12, 11]","[6, 9, 8, 12, 6, 6, 4, 7, 4, 10]","[9, 6, 8, 10, 9, 8, 11, 2, 17, 12]","[10, 3, 6, 11, 11, 12, 3, 7, 6, 10]","[4, 7, 10, 8, 5, 5, 1, 4, 7, 7]","[4, 12, 4, 11, 13, 6, 3, 5, 9, 5]","[5, 6, 4, 7, 7, 5, 5, 10, 8, 8]","[10, 8, 7, 4, 6, 6, 6, 10, 8, 7]","[6, 6, 15, 10, 5, 5, 10, 6, 4, 7]","[10, 5, 6, 9, 6, 7, 12, 10, 13, 8]","[9, 6, 5, 8, 14, 9, 7, 5, 9, 8]","[6, 16, 9, 5, 9, 10, 8, 7, 10, 7]","[9, 8, 6, 5, 4, 7, 5, 14, 5, 8]"
11,"[3, 2, 3, 4, 1, 1, 3, 4, 3, 2]","[2, 2, 4, 1, 1, 2, 1, 3, 2, 2]","[1, 1, 0, 3, 1, 4, 0, 2, 0, 1]","[4, 3, 2, 0, 0, 7, 1, 2, 0, 0]","[3, 1, 2, 1, 2, 5, 2, 0, 0, 0]","[2, 3, 2, 0, 3, 3, 7, 0, 1, 3]","[4, 6, 0, 1, 0, 4, 0, 2, 0, 1]","[1, 5, 2, 5, 1, 3, 4, 2, 1, 3]","[1, 0, 0, 1, 0, 3, 0, 2, 1, 1]","[2, 2, 1, 2, 2, 3, 1, 2, 3, 4]","[1, 1, 1, 1, 0, 2, 0, 2, 3, 1]","[1, 2, 0, 4, 3, 0, 3, 2, 4, 2]","[0, 3, 1, 2, 1, 3, 2, 4, 2, 1]","[1, 2, 2, 2, 3, 2, 3, 1, 0, 1]","[2, 2, 3, 2, 1, 2, 0, 3, 5, 3]","[1, 1, 0, 0, 1, 5, 2, 4, 1, 2]","[3, 2, 1, 1, 0, 2, 2, 0, 1, 2]","[1, 2, 1, 1, 1, 3, 1, 2, 1, 1]","[3, 1, 1, 1, 0, 2, 1, 3, 1, 1]","[0, 3, 1, 5, 1, 7, 1, 2, 2, 2]","[3, 1, 2, 4, 4, 2, 0, 4, 2, 1]"
12,"[1, 0, 1, 0, 1, 0, 2, 3, 0, 0]","[2, 1, 1, 1, 0, 0, 2, 1, 1, 2]","[1, 0, 0, 0, 1, 2, 1, 0, 2, 0]","[0, 0, 0, 0, 1, 2, 1, 1, 0, 3]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 3, 1, 1, 0, 2, 0, 0]","[2, 1, 1, 0, 1, 0, 1, 2, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 3, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[2, 0, 0, 1, 0, 0, 2, 1, 0, 0]","[0, 0, 2, 1, 1, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 1, 0, 1, 0, 0, 2]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 3, 2, 0, 2, 0, 0, 1, 0, 0]","[0, 2, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 2, 2, 0, 0, 0, 0, 1]"
