size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[61884, 61331, 62427, 62400, 62028, 62080, 62356, 62084, 62245, 62460]","[60856, 60897, 61152, 60928, 61165, 60976, 60790, 60594, 60855, 60943]","[40790, 40663, 40753, 40779, 40974, 40767, 40490, 40595, 40516, 40740]","[41465, 41459, 41314, 41101, 41203, 41438, 41031, 41755, 41142, 41369]","[42439, 42573, 42481, 42830, 42529, 42427, 42335, 42668, 42499, 42456]","[42385, 42592, 42255, 42476, 42594, 41849, 42846, 42308, 42554, 42280]","[41987, 42250, 42282, 42270, 42347, 42010, 42250, 41643, 42442, 42125]","[41888, 42211, 42094, 42434, 42276, 42415, 41860, 42270, 42498, 41695]","[42034, 42013, 42147, 41800, 42278, 42188, 42054, 42206, 41793, 41986]","[42158, 42020, 42349, 42051, 42292, 42106, 41757, 41847, 42068, 41725]","[41822, 41773, 42034, 41994, 42009, 41927, 41737, 41891, 41620, 42069]","[41898, 42024, 41801, 41442, 41679, 41885, 41642, 41591, 42151, 41861]","[41970, 41428, 41906, 41859, 41561, 41997, 41925, 41690, 41619, 41850]","[41542, 41939, 42088, 41932, 41483, 41903, 41647, 41824, 41678, 41661]","[41777, 41647, 41643, 41561, 41985, 41632, 41890, 41449, 41744, 41466]","[41929, 41461, 41317, 41234, 41640, 41483, 41449, 41540, 41631, 41725]","[41386, 41517, 41317, 41716, 41317, 41646, 41733, 41458, 41322, 41725]","[41036, 41361, 41503, 41627, 41294, 41503, 41431, 41475, 41401, 41619]","[41490, 41544, 41373, 41526, 41595, 41420, 41131, 41287, 41350, 41444]","[41421, 41570, 41330, 41411, 41260, 41318, 41221, 41458, 41757, 41238]","[41238, 41233, 41327, 41127, 40834, 41474, 41084, 41514, 41690, 41660]"
4,"[16182, 16232, 16315, 16328, 16316, 16279, 16161, 16067, 16101, 16254]","[16058, 15743, 15895, 15966, 15982, 15946, 15750, 15871, 16188, 15854]","[10806, 10693, 10559, 10495, 10877, 10546, 10551, 10719, 10625, 10526]","[10812, 10935, 10687, 10724, 10780, 10792, 10904, 10838, 10739, 10885]","[10996, 11119, 11164, 10965, 11042, 10991, 11103, 11130, 11304, 11273]","[11002, 10902, 11103, 10998, 11141, 11130, 11118, 10862, 11047, 10945]","[10962, 10881, 11020, 10771, 10907, 10929, 11226, 10992, 11098, 11130]","[10966, 11119, 10838, 11098, 10812, 11122, 11091, 10985, 10883, 10915]","[11022, 11005, 11223, 11026, 11096, 10999, 11094, 10724, 11039, 11244]","[11032, 11143, 10937, 11073, 10948, 11087, 11022, 10865, 10885, 11119]","[10883, 10888, 11041, 11062, 10737, 10859, 11146, 10948, 10958, 10788]","[10988, 11059, 10941, 10932, 11021, 10954, 10967, 10847, 10865, 11089]","[10855, 11010, 10908, 11092, 10804, 10820, 10904, 10863, 10976, 11057]","[10924, 10921, 11083, 10796, 11071, 10968, 10936, 10911, 10884, 10805]","[10691, 10785, 10775, 10880, 11007, 10950, 10723, 10896, 11039, 11002]","[10994, 10966, 10721, 10793, 10693, 10871, 10849, 11042, 10860, 11045]","[10750, 10654, 10872, 10907, 10715, 10897, 10917, 10933, 10816, 10808]","[10958, 10878, 10776, 10851, 10664, 10768, 10884, 10945, 10709, 10898]","[10710, 10830, 10690, 10859, 10739, 10813, 10994, 10843, 10777, 10773]","[10860, 10832, 10712, 10803, 10897, 10974, 10826, 10720, 10802, 10800]","[10833, 10892, 10886, 10694, 10521, 10990, 10611, 10642, 10668, 10748]"
5,"[4153, 4350, 4240, 4295, 4141, 4231, 4258, 4327, 4166, 4193]","[4182, 4123, 4235, 4102, 4096, 4156, 4213, 4148, 4112, 4100]","[2742, 2784, 2789, 2815, 2792, 2711, 2770, 2763, 2710, 2781]","[2834, 2869, 2869, 2803, 2790, 2828, 2810, 2800, 2805, 2814]","[2884, 2882, 2947, 2992, 2829, 2980, 2963, 2905, 2922, 2915]","[2899, 2893, 2846, 2853, 2819, 2945, 2877, 2934, 2885, 2794]","[2895, 2865, 2815, 2954, 3013, 2814, 2831, 2978, 2838, 2880]","[2898, 2899, 2818, 2831, 2855, 2942, 2904, 2914, 2928, 2979]","[2802, 3020, 2873, 2774, 2879, 2826, 2832, 2785, 2829, 2944]","[2883, 2947, 2842, 2840, 2898, 2845, 2976, 2866, 2886, 2903]","[2840, 2828, 2816, 3017, 2895, 2909, 2827, 2929, 3017, 2882]","[2879, 2888, 2887, 2910, 2846, 2859, 2763, 2869, 2887, 2820]","[2848, 2812, 2922, 2862, 2883, 2866, 2810, 2806, 2835, 2865]","[2818, 2874, 2781, 2920, 2895, 2850, 2913, 2787, 2834, 2869]","[2830, 2793, 2850, 2932, 2839, 2777, 2878, 2794, 2833, 2840]","[2831, 2830, 2870, 2796, 2833, 2860, 2865, 2792, 2804, 2837]","[2864, 2703, 2816, 2862, 2793, 2823, 2941, 2870, 2849, 2847]","[2787, 2686, 2793, 2767, 2854, 2845, 2736, 2871, 2899, 2821]","[2772, 2902, 2864, 2841, 2751, 2830, 2813, 2797, 2850, 2823]","[2866, 2899, 2917, 2866, 2871, 2873, 2827, 2823, 2878, 2847]","[2842, 2806, 2818, 2771, 2813, 2790, 2867, 2821, 2811, 2801]"
6,"[1106, 1171, 1076, 1110, 1052, 1145, 1122, 1159, 1105, 1133]","[1089, 1063, 1106, 1092, 1078, 1054, 1065, 1147, 1043, 1087]","[695, 713, 754, 738, 718, 736, 674, 705, 727, 754]","[746, 697, 711, 720, 704, 764, 709, 781, 739, 738]","[766, 769, 738, 764, 810, 749, 750, 785, 762, 752]","[728, 769, 681, 765, 724, 701, 759, 778, 789, 740]","[733, 766, 747, 743, 743, 765, 805, 746, 794, 746]","[783, 783, 742, 770, 742, 747, 706, 738, 705, 750]","[739, 720, 782, 739, 743, 787, 740, 754, 757, 775]","[760, 727, 723, 772, 770, 715, 705, 777, 749, 734]","[730, 745, 715, 734, 754, 680, 724, 725, 736, 737]","[718, 713, 748, 737, 806, 712, 719, 748, 801, 760]","[775, 770, 703, 745, 737, 721, 735, 728, 676, 745]","[758, 791, 792, 796, 726, 729, 762, 707, 716, 757]","[711, 733, 750, 772, 728, 743, 744, 740, 730, 723]","[709, 705, 777, 760, 756, 745, 773, 763, 768, 713]","[793, 727, 726, 745, 814, 701, 730, 787, 728, 749]","[786, 715, 755, 687, 710, 689, 763, 758, 746, 696]","[735, 808, 743, 711, 735, 699, 691, 778, 780, 781]","[752, 793, 735, 801, 734, 685, 802, 728, 776, 779]","[739, 712, 731, 724, 756, 690, 726, 736, 765, 756]"
7,"[277, 307, 287, 304, 287, 308, 272, 267, 321, 277]","[263, 284, 327, 328, 297, 260, 294, 299, 322, 287]","[201, 207, 208, 193, 195, 189, 171, 178, 182, 174]","[180, 214, 176, 191, 206, 183, 194, 203, 189, 169]","[211, 224, 211, 171, 189, 173, 222, 218, 167, 209]","[206, 196, 180, 197, 189, 182, 223, 201, 202, 223]","[231, 204, 215, 203, 196, 195, 194, 210, 188, 217]","[190, 182, 202, 216, 181, 197, 194, 207, 228, 191]","[207, 203, 203, 216, 173, 196, 182, 182, 198, 199]","[174, 185, 190, 176, 197, 210, 193, 197, 190, 212]","[217, 194, 175, 162, 191, 197, 199, 222, 180, 189]","[181, 194, 189, 203, 179, 206, 196, 192, 201, 194]","[196, 180, 198, 196, 199, 148, 193, 192, 186, 187]","[192, 177, 184, 194, 215, 175, 186, 187, 194, 190]","[211, 188, 194, 172, 195, 195, 200, 188, 202, 184]","[183, 196, 187, 186, 221, 206, 196, 191, 163, 193]","[196, 196, 199, 218, 200, 178, 194, 194, 200, 184]","[205, 190, 176, 197, 221, 204, 194, 187, 201, 184]","[172, 221, 192, 195, 199, 204, 181, 181, 212, 208]","[195, 189, 201, 183, 177, 177, 181, 158, 226, 193]","[193, 202, 179, 184, 192, 192, 189, 190, 199, 190]"
8,"[79, 72, 74, 70, 86, 87, 68, 64, 70, 78]","[94, 79, 85, 88, 68, 76, 73, 62, 70, 86]","[51, 41, 45, 39, 50, 43, 53, 59, 52, 46]","[46, 50, 50, 57, 55, 43, 46, 42, 53, 54]","[61, 53, 45, 65, 49, 55, 44, 49, 49, 52]","[50, 70, 61, 47, 50, 50, 40, 47, 65, 50]","[49, 48, 57, 50, 56, 45, 67, 48, 53, 37]","[38, 68, 52, 44, 51, 54, 40, 43, 53, 37]","[61, 49, 62, 50, 50, 42, 44, 54, 56, 48]","[39, 45, 50, 56, 51, 43, 42, 64, 60, 55]","[43, 42, 46, 43, 55, 44, 48, 64, 62, 71]","[49, 55, 60, 49, 52, 51, 53, 40, 46, 46]","[50, 54, 77, 56, 45, 43, 57, 49, 43, 46]","[43, 56, 53, 72, 53, 38, 48, 57, 51, 52]","[49, 45, 52, 50, 54, 50, 48, 51, 55, 58]","[56, 47, 55, 61, 44, 52, 45, 60, 42, 62]","[43, 56, 62, 51, 52, 46, 56, 36, 47, 51]","[48, 55, 48, 66, 56, 51, 53, 52, 56, 74]","[47, 56, 49, 35, 57, 59, 58, 60, 61, 52]","[54, 44, 47, 55, 50, 44, 46, 43, 47, 53]","[55, 63, 42, 37, 51, 51, 65, 55, 52, 55]"
9,"[21, 17, 26, 15, 16, 18, 23, 19, 19, 17]","[26, 20, 22, 18, 20, 20, 24, 17, 23, 14]","[11, 10, 14, 7, 15, 15, 14, 16, 12, 16]","[16, 15, 12, 11, 20, 18, 6, 15, 12, 12]","[18, 12, 14, 14, 11, 11, 15, 15, 17, 18]","[12, 12, 8, 10, 17, 17, 18, 13, 13, 14]","[10, 9, 22, 16, 9, 13, 13, 13, 15, 12]","[14, 14, 6, 9, 9, 15, 17, 18, 16, 12]","[8, 15, 10, 11, 14, 15, 14, 20, 12, 8]","[9, 13, 10, 10, 9, 11, 19, 12, 8, 17]","[17, 17, 14, 14, 21, 11, 12, 10, 6, 18]","[20, 14, 9, 10, 12, 7, 12, 15, 13, 10]","[14, 10, 21, 12, 16, 11, 11, 10, 14, 7]","[15, 16, 12, 12, 13, 12, 17, 14, 16, 4]","[18, 11, 18, 17, 7, 13, 18, 14, 14, 10]","[19, 16, 16, 17, 10, 12, 13, 16, 14, 15]","[17, 19, 12, 12, 14, 12, 12, 16, 17, 10]","[10, 20, 9, 13, 13, 5, 14, 23, 11, 13]","[18, 13, 6, 11, 6, 14, 10, 12, 15, 19]","[16, 11, 16, 14, 15, 10, 15, 9, 10, 11]","[14, 11, 15, 6, 7, 8, 8, 18, 13, 19]"
10,"[8, 7, 5, 7, 3, 5, 11, 9, 5, 7]","[5, 9, 7, 6, 1, 5, 4, 2, 6, 4]","[3, 2, 3, 5, 4, 6, 0, 5, 2, 5]","[1, 4, 3, 4, 4, 3, 6, 8, 2, 5]","[2, 1, 4, 1, 3, 3, 6, 5, 5, 2]","[4, 4, 3, 8, 2, 0, 3, 3, 2, 6]","[5, 7, 3, 2, 1, 4, 3, 3, 4, 1]","[4, 1, 6, 4, 3, 1, 4, 5, 4, 3]","[1, 2, 0, 4, 7, 5, 2, 2, 4, 4]","[9, 5, 5, 5, 5, 6, 1, 3, 1, 2]","[2, 3, 1, 4, 2, 1, 5, 1, 6, 1]","[4, 6, 4, 4, 0, 1, 7, 8, 4, 4]","[6, 5, 3, 2, 3, 2, 3, 2, 2, 4]","[8, 0, 8, 4, 4, 4, 5, 2, 1, 4]","[5, 2, 1, 8, 1, 5, 1, 2, 7, 4]","[1, 4, 7, 4, 2, 2, 7, 3, 6, 0]","[2, 3, 2, 3, 2, 1, 2, 2, 4, 2]","[4, 4, 2, 4, 3, 2, 2, 7, 3, 1]","[3, 3, 1, 2, 3, 6, 4, 5, 2, 7]","[6, 2, 10, 4, 5, 5, 2, 8, 4, 4]","[4, 4, 5, 5, 1, 3, 5, 1, 2, 3]"
11,"[4, 1, 1, 0, 1, 1, 2, 2, 2, 1]","[1, 2, 3, 0, 2, 2, 4, 3, 1, 2]","[2, 1, 0, 2, 1, 3, 1, 1, 2, 0]","[1, 0, 0, 2, 0, 0, 0, 1, 0, 1]","[1, 2, 0, 0, 0, 0, 1, 2, 1, 1]","[0, 0, 2, 1, 1, 2, 0, 1, 0, 0]","[4, 0, 0, 1, 1, 1, 2, 1, 2, 1]","[2, 2, 1, 1, 2, 1, 1, 1, 1, 1]","[0, 0, 1, 2, 3, 1, 1, 1, 0, 1]","[0, 2, 2, 0, 1, 0, 0, 2, 0, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 3, 0]","[1, 1, 0, 2, 0, 0, 0, 1, 2, 0]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 4, 1, 0, 0, 0, 3, 1, 1]","[0, 1, 1, 0, 3, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 2, 0, 1]","[1, 0, 1, 1, 0, 2, 2, 0, 3, 0]","[1, 0, 3, 0, 0, 3, 0, 0, 3, 2]","[0, 1, 1, 0, 0, 0, 2, 0, 1, 0]","[2, 1, 0, 0, 0, 2, 1, 1, 0, 0]","[1, 0, 2, 0, 2, 1, 0, 1, 1, 0]"
12,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 2, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 2, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
