size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[138034, 137849, 137658, 138050, 137574, 138253, 138332, 138020, 138510, 137694]","[140742, 140987, 140099, 141356, 141178, 141642, 141289, 141116, 140962, 141714]","[106839, 106240, 106349, 106123, 106351, 106593, 106624, 107286, 105928, 106315]","[104319, 104557, 105373, 104574, 104597, 105004, 104778, 104413, 104518, 104454]","[103276, 102945, 102141, 102626, 103260, 102613, 103690, 102546, 103600, 103116]","[103760, 102783, 102780, 102959, 102826, 102949, 103236, 102594, 103302, 102803]","[102356, 102770, 102664, 102744, 103143, 103152, 103287, 102526, 102523, 102808]","[102649, 102979, 103023, 102556, 102616, 103089, 102227, 103016, 103108, 102811]","[102702, 102451, 102970, 102301, 103233, 102350, 102062, 103284, 102941, 102977]","[102707, 103197, 102611, 102822, 102515, 102647, 102929, 102781, 102305, 102713]","[102120, 102268, 102413, 102932, 103158, 102248, 102775, 102561, 102296, 102235]","[102744, 102991, 102907, 102504, 101597, 102523, 102391, 101942, 101936, 102443]","[102463, 102967, 102206, 101657, 102593, 102373, 102698, 102364, 102395, 101896]","[101991, 102062, 102447, 102568, 101960, 102593, 102157, 102058, 102420, 102188]","[102247, 102473, 102131, 102720, 102411, 101974, 102137, 102061, 102117, 101748]","[102224, 102455, 102524, 102033, 102802, 102248, 101978, 102068, 102146, 102122]","[101701, 102369, 102167, 102135, 102120, 102062, 101734, 102323, 102204, 101700]","[101811, 101762, 102098, 102189, 102242, 101836, 102306, 101797, 102093, 101749]","[101773, 101989, 101861, 102172, 101036, 102075, 101233, 101415, 101403, 102089]","[102216, 101866, 101716, 102139, 102163, 102183, 101892, 101512, 101521, 101611]","[102255, 101250, 101585, 101647, 101410, 101483, 102029, 101810, 101924, 101377]"
4,"[41050, 40765, 40940, 41095, 41446, 41012, 41079, 40771, 40667, 41067]","[41888, 41627, 41474, 42318, 41895, 41659, 42257, 41819, 41635, 42116]","[31502, 31196, 31426, 31530, 31337, 31360, 31470, 31133, 31577, 31516]","[30884, 30881, 30994, 30802, 30823, 30782, 30813, 30771, 30992, 30881]","[30528, 30616, 30749, 30241, 30925, 30616, 30752, 30475, 30534, 30411]","[30339, 30708, 30414, 30415, 30686, 30358, 30730, 30414, 30363, 30699]","[30636, 30535, 30575, 30464, 30554, 30277, 30688, 30352, 30302, 30153]","[30365, 30278, 30580, 30216, 30198, 30336, 30504, 30327, 30363, 30587]","[30240, 30515, 30498, 30383, 30276, 30425, 30496, 30294, 30218, 30369]","[30236, 30336, 30338, 30464, 30469, 30517, 30387, 30594, 30412, 30747]","[30244, 30275, 30326, 29961, 30531, 30290, 30334, 30340, 30583, 30330]","[30315, 30275, 30344, 29911, 30631, 30385, 29989, 30280, 30058, 30257]","[30335, 30167, 30336, 30322, 30009, 30368, 30378, 30318, 30378, 30437]","[30205, 30227, 29977, 30410, 30521, 30402, 30072, 30247, 30331, 30276]","[30397, 30207, 30210, 30005, 30353, 30489, 30250, 30001, 30016, 30174]","[30251, 30164, 30283, 30372, 30049, 30266, 30402, 30150, 30227, 30326]","[30239, 30269, 30036, 30071, 30093, 30169, 29906, 30537, 30228, 30042]","[30072, 30284, 30269, 30143, 29990, 29998, 30284, 30170, 30361, 30151]","[30245, 29717, 30322, 30293, 30133, 30054, 30149, 30111, 30103, 30301]","[30037, 30238, 29848, 30004, 29921, 30180, 29907, 30144, 30045, 30157]","[29699, 30065, 30100, 30115, 30100, 30153, 30079, 30035, 30370, 30074]"
5,"[12243, 12078, 12096, 12254, 12441, 12216, 12298, 12104, 12178, 12174]","[12453, 12383, 12465, 12474, 12415, 12500, 12518, 12345, 12515, 12471]","[9445, 9422, 9437, 9384, 9433, 9480, 9446, 9252, 9444, 9329]","[9201, 9048, 9187, 9140, 9196, 9275, 9116, 9106, 9221, 9226]","[9080, 9110, 9046, 8922, 9003, 8976, 8857, 9092, 8933, 9161]","[8976, 9178, 8978, 9141, 9195, 8952, 9027, 9111, 9116, 8993]","[9011, 8861, 8971, 9013, 9100, 8829, 8940, 9073, 9081, 9008]","[9099, 8981, 9069, 9236, 9018, 9018, 8978, 9053, 8965, 9046]","[9057, 9123, 9167, 9046, 8910, 8898, 8945, 9185, 9100, 9152]","[9109, 9098, 8919, 9062, 8910, 8811, 9014, 9084, 8785, 8934]","[8945, 9073, 9082, 8937, 9061, 8985, 8998, 9115, 8938, 9189]","[9047, 8894, 8990, 8924, 9080, 9084, 8937, 8874, 8971, 9010]","[8935, 9038, 9082, 8994, 8892, 8967, 8905, 8978, 9004, 9056]","[9031, 8724, 8939, 9042, 9002, 9019, 8993, 8997, 9003, 9004]","[9017, 8989, 8885, 8990, 8946, 8918, 8849, 9023, 8899, 8858]","[8770, 8846, 8979, 8867, 8942, 9190, 8854, 8751, 9088, 8998]","[8960, 8961, 9029, 8787, 9033, 9054, 8835, 8971, 8890, 8975]","[8823, 8851, 9193, 8936, 8843, 8985, 8792, 8900, 8971, 9062]","[8923, 8962, 8878, 8997, 8966, 9068, 8836, 8807, 8950, 8858]","[8851, 8892, 9015, 8682, 8921, 9023, 8768, 8983, 8872, 8973]","[9032, 8913, 8806, 9139, 8990, 8900, 8952, 8936, 8998, 8933]"
6,"[3621, 3605, 3659, 3680, 3532, 3659, 3691, 3642, 3595, 3596]","[3656, 3759, 3714, 3744, 3763, 3716, 3723, 3807, 3699, 3660]","[2828, 2798, 2780, 2790, 2647, 2799, 2719, 2696, 2779, 2871]","[2725, 2661, 2827, 2726, 2792, 2842, 2734, 2767, 2748, 2748]","[2655, 2691, 2751, 2750, 2637, 2731, 2718, 2741, 2535, 2715]","[2698, 2633, 2675, 2681, 2706, 2686, 2560, 2716, 2636, 2742]","[2648, 2689, 2683, 2718, 2690, 2737, 2643, 2682, 2664, 2693]","[2710, 2730, 2688, 2658, 2693, 2676, 2627, 2729, 2649, 2646]","[2626, 2745, 2659, 2787, 2657, 2706, 2703, 2645, 2678, 2700]","[2701, 2691, 2687, 2787, 2755, 2732, 2679, 2737, 2668, 2594]","[2715, 2633, 2650, 2715, 2588, 2581, 2735, 2617, 2676, 2754]","[2663, 2739, 2638, 2758, 2740, 2664, 2574, 2706, 2707, 2623]","[2546, 2708, 2650, 2617, 2674, 2656, 2747, 2679, 2636, 2675]","[2640, 2670, 2682, 2709, 2621, 2676, 2547, 2629, 2695, 2577]","[2742, 2650, 2679, 2620, 2716, 2729, 2667, 2650, 2667, 2655]","[2709, 2665, 2675, 2666, 2711, 2633, 2698, 2754, 2649, 2768]","[2666, 2691, 2685, 2636, 2736, 2659, 2671, 2664, 2774, 2644]","[2663, 2645, 2558, 2709, 2627, 2654, 2708, 2623, 2722, 2652]","[2612, 2658, 2637, 2657, 2570, 2640, 2634, 2757, 2602, 2595]","[2786, 2599, 2638, 2759, 2594, 2703, 2676, 2602, 2612, 2661]","[2692, 2743, 2646, 2662, 2632, 2634, 2710, 2658, 2628, 2679]"
7,"[1037, 1079, 1052, 1076, 1097, 1116, 1123, 1031, 1084, 1096]","[1114, 1084, 1187, 1116, 1150, 1097, 1114, 1166, 1069, 1179]","[807, 802, 803, 826, 838, 850, 851, 832, 862, 809]","[828, 856, 831, 857, 795, 824, 845, 856, 799, 770]","[778, 840, 799, 825, 783, 768, 761, 786, 830, 789]","[807, 772, 822, 834, 774, 731, 839, 785, 813, 802]","[835, 797, 853, 803, 775, 830, 814, 784, 809, 853]","[821, 781, 770, 787, 777, 797, 775, 766, 810, 823]","[800, 815, 749, 784, 830, 803, 817, 794, 824, 867]","[823, 838, 838, 886, 853, 828, 834, 808, 776, 797]","[802, 794, 824, 834, 778, 815, 814, 812, 874, 844]","[788, 751, 754, 779, 756, 804, 784, 815, 825, 809]","[737, 762, 794, 784, 797, 770, 870, 769, 765, 797]","[838, 840, 795, 790, 790, 763, 743, 786, 756, 798]","[809, 778, 788, 798, 797, 835, 797, 820, 771, 832]","[802, 804, 824, 782, 804, 764, 806, 787, 779, 826]","[834, 755, 790, 808, 770, 822, 815, 799, 807, 796]","[791, 812, 767, 826, 773, 786, 809, 761, 768, 814]","[801, 771, 857, 762, 794, 788, 851, 805, 811, 780]","[768, 795, 780, 795, 835, 808, 773, 780, 799, 780]","[822, 789, 804, 791, 780, 808, 756, 814, 711, 846]"
8,"[309, 322, 342, 346, 330, 330, 325, 339, 305, 308]","[374, 327, 317, 343, 322, 337, 341, 335, 306, 348]","[237, 279, 253, 221, 229, 223, 244, 240, 243, 284]","[219, 250, 246, 249, 282, 257, 272, 245, 251, 243]","[252, 254, 271, 238, 259, 237, 248, 231, 248, 239]","[230, 238, 238, 244, 240, 260, 240, 226, 271, 235]","[245, 273, 234, 246, 234, 240, 211, 226, 246, 213]","[246, 250, 262, 230, 260, 230, 222, 266, 255, 237]","[231, 239, 275, 215, 219, 223, 220, 253, 216, 238]","[245, 228, 235, 229, 231, 246, 285, 243, 251, 249]","[239, 241, 241, 252, 235, 246, 248, 235, 196, 223]","[245, 245, 216, 247, 260, 243, 245, 232, 250, 257]","[218, 228, 225, 237, 220, 224, 230, 252, 259, 246]","[243, 236, 259, 224, 242, 230, 224, 262, 244, 251]","[256, 216, 231, 229, 216, 257, 247, 238, 239, 275]","[228, 250, 247, 227, 246, 234, 240, 239, 251, 254]","[248, 220, 243, 276, 255, 236, 242, 244, 241, 225]","[243, 221, 242, 249, 234, 227, 246, 236, 268, 248]","[225, 240, 255, 235, 238, 252, 244, 250, 243, 239]","[266, 238, 245, 216, 223, 230, 228, 240, 227, 216]","[237, 227, 255, 220, 230, 238, 254, 244, 231, 240]"
9,"[84, 100, 85, 102, 93, 98, 102, 86, 97, 99]","[82, 109, 101, 99, 122, 104, 91, 88, 99, 112]","[79, 74, 85, 78, 70, 78, 58, 79, 83, 74]","[70, 78, 73, 73, 84, 76, 64, 82, 71, 89]","[75, 68, 70, 68, 68, 93, 87, 64, 54, 95]","[71, 88, 84, 68, 70, 74, 67, 71, 73, 94]","[72, 76, 53, 77, 86, 74, 77, 72, 66, 79]","[64, 66, 80, 65, 73, 84, 78, 65, 80, 62]","[80, 76, 79, 67, 93, 72, 80, 68, 80, 73]","[55, 67, 76, 75, 74, 76, 61, 68, 69, 74]","[86, 63, 66, 60, 83, 78, 60, 67, 77, 77]","[81, 63, 67, 68, 53, 66, 67, 69, 64, 72]","[81, 66, 86, 62, 61, 77, 70, 68, 80, 82]","[67, 76, 83, 68, 76, 66, 78, 83, 80, 74]","[61, 78, 76, 81, 78, 78, 77, 64, 71, 71]","[72, 81, 73, 82, 64, 78, 66, 68, 86, 76]","[75, 52, 91, 84, 67, 71, 75, 69, 81, 64]","[67, 66, 68, 67, 74, 75, 70, 56, 68, 71]","[73, 100, 66, 77, 68, 64, 67, 77, 86, 86]","[74, 86, 71, 61, 71, 71, 62, 82, 75, 72]","[73, 77, 65, 76, 73, 65, 95, 74, 57, 88]"
10,"[35, 24, 25, 34, 28, 25, 34, 37, 24, 21]","[33, 32, 29, 36, 22, 37, 31, 37, 36, 33]","[22, 26, 23, 14, 27, 17, 28, 24, 18, 27]","[19, 28, 22, 26, 25, 26, 20, 18, 27, 22]","[20, 15, 28, 22, 24, 29, 18, 20, 17, 33]","[17, 25, 22, 28, 23, 24, 26, 17, 24, 25]","[32, 18, 22, 21, 17, 24, 24, 19, 22, 25]","[19, 20, 34, 16, 13, 26, 27, 19, 22, 20]","[21, 11, 25, 21, 27, 25, 20, 26, 26, 20]","[15, 24, 28, 24, 23, 18, 18, 30, 20, 15]","[19, 20, 21, 22, 29, 14, 21, 31, 27, 16]","[16, 16, 20, 28, 21, 24, 25, 22, 30, 21]","[17, 25, 12, 16, 23, 21, 22, 12, 26, 24]","[23, 23, 15, 19, 26, 16, 25, 20, 19, 24]","[18, 19, 19, 29, 29, 30, 29, 26, 18, 19]","[21, 24, 22, 25, 21, 22, 16, 24, 25, 23]","[20, 28, 22, 21, 21, 13, 24, 19, 21, 30]","[25, 25, 30, 18, 19, 26, 22, 16, 24, 25]","[23, 22, 18, 24, 24, 27, 15, 22, 26, 13]","[29, 30, 18, 28, 25, 20, 31, 30, 19, 23]","[34, 24, 27, 20, 18, 17, 18, 26, 21, 23]"
11,"[6, 7, 9, 11, 7, 9, 14, 8, 9, 7]","[8, 9, 13, 16, 11, 14, 6, 7, 12, 16]","[5, 6, 8, 7, 6, 5, 9, 8, 6, 5]","[5, 2, 11, 7, 5, 4, 6, 10, 6, 16]","[7, 7, 1, 5, 12, 11, 6, 9, 4, 8]","[6, 7, 7, 3, 5, 2, 9, 5, 8, 4]","[11, 7, 6, 5, 2, 7, 5, 5, 3, 10]","[5, 5, 7, 7, 4, 5, 6, 3, 5, 5]","[6, 8, 6, 6, 6, 10, 5, 7, 6, 7]","[11, 10, 5, 13, 5, 8, 6, 7, 10, 11]","[9, 9, 5, 6, 6, 4, 5, 5, 7, 11]","[4, 9, 8, 6, 8, 1, 4, 14, 1, 11]","[2, 9, 5, 7, 7, 6, 8, 6, 8, 6]","[7, 10, 2, 3, 5, 6, 7, 10, 4, 5]","[7, 5, 7, 12, 5, 8, 10, 6, 7, 4]","[7, 8, 3, 8, 9, 7, 8, 2, 8, 4]","[4, 7, 6, 9, 5, 11, 8, 7, 6, 7]","[10, 11, 9, 8, 3, 7, 9, 5, 5, 6]","[7, 3, 5, 7, 9, 5, 3, 8, 9, 10]","[3, 3, 8, 14, 6, 4, 5, 6, 9, 5]","[18, 4, 11, 10, 7, 7, 6, 4, 4, 4]"
12,"[4, 4, 2, 9, 1, 1, 4, 0, 3, 6]","[3, 2, 4, 2, 1, 1, 2, 3, 1, 3]","[3, 5, 1, 3, 2, 2, 2, 1, 3, 1]","[2, 3, 2, 1, 2, 2, 2, 4, 1, 5]","[6, 2, 3, 4, 2, 4, 3, 3, 3, 2]","[2, 4, 5, 0, 3, 3, 5, 1, 2, 1]","[2, 4, 3, 2, 3, 2, 1, 1, 2, 4]","[0, 1, 0, 2, 2, 1, 5, 4, 3, 3]","[3, 1, 0, 3, 2, 0, 4, 0, 2, 2]","[2, 2, 1, 1, 6, 1, 3, 1, 1, 2]","[1, 1, 0, 3, 4, 1, 1, 1, 1, 3]","[6, 2, 2, 0, 0, 2, 1, 1, 5, 0]","[3, 0, 2, 4, 2, 3, 7, 1, 5, 1]","[1, 1, 3, 1, 2, 3, 4, 2, 0, 2]","[5, 1, 1, 3, 2, 3, 5, 0, 1, 4]","[3, 1, 2, 0, 1, 3, 1, 0, 0, 0]","[4, 2, 2, 2, 1, 0, 1, 5, 3, 2]","[1, 2, 2, 2, 1, 2, 2, 2, 2, 1]","[4, 1, 1, 5, 2, 0, 1, 3, 4, 1]","[3, 3, 1, 3, 1, 2, 2, 4, 2, 2]","[2, 2, 0, 1, 1, 1, 3, 2, 6, 1]"
