size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[34281, 34629, 34266, 34373, 34130, 34442, 34438, 34098, 34108, 34308]","[34977, 35384, 35279, 35458, 35393, 35452, 35149, 35300, 35503, 35467]","[25169, 25041, 25125, 25328, 25159, 25237, 25328, 25169, 25256, 25214]","[25010, 25156, 25114, 25508, 25225, 25305, 25100, 25149, 25039, 25233]","[25554, 25425, 25281, 25508, 25627, 25173, 25406, 25574, 25469, 25507]","[25097, 25423, 25318, 25127, 25146, 24995, 25468, 25530, 25116, 25447]","[25254, 25286, 25083, 25178, 25142, 24901, 25289, 25058, 25021, 25005]","[25107, 25219, 25282, 25378, 25259, 24827, 25197, 25147, 25218, 25301]","[25289, 25050, 25057, 24787, 25277, 25104, 24903, 25117, 25150, 25063]","[24940, 25187, 25064, 25029, 24726, 25084, 24991, 25009, 24937, 25395]","[25057, 25282, 24849, 24970, 24940, 25163, 25160, 24971, 24718, 25287]","[24984, 24980, 24764, 24691, 24980, 25314, 24968, 24995, 24896, 24535]","[25065, 25039, 25083, 24899, 24557, 25418, 24940, 24809, 24915, 24963]","[25130, 24623, 24785, 24734, 24691, 24770, 24907, 25176, 24841, 24793]","[24796, 24753, 25105, 24987, 24769, 24744, 24735, 24827, 24817, 24862]","[24834, 24896, 24970, 24690, 24835, 24721, 24705, 25004, 24755, 24744]","[24726, 24459, 25125, 24607, 24723, 24843, 24910, 24850, 24962, 24775]","[24491, 24605, 24643, 24578, 24913, 24568, 24592, 24811, 24746, 24699]","[24555, 24676, 24773, 24609, 24643, 24479, 24433, 24579, 24557, 24553]","[24744, 24373, 24433, 24661, 24751, 24663, 24695, 24667, 24416, 24663]","[24517, 24652, 24371, 24279, 24715, 24629, 24525, 24441, 24586, 24657]"
4,"[9430, 9704, 9500, 9594, 9531, 9582, 9446, 9555, 9574, 9442]","[9774, 9773, 9920, 9649, 9839, 9781, 9795, 9916, 9787, 9728]","[7076, 7017, 7061, 7056, 7031, 7113, 7005, 6981, 6807, 7014]","[6921, 6891, 7020, 7125, 7040, 7253, 6918, 6977, 7044, 6766]","[7078, 7082, 7002, 7181, 6993, 7172, 6936, 7041, 6990, 7043]","[6987, 7089, 7025, 6953, 6876, 7186, 7058, 6858, 6984, 6922]","[7149, 6926, 7075, 6921, 7044, 6921, 6891, 6962, 6927, 7033]","[6991, 7088, 6933, 7167, 7049, 7080, 7115, 7033, 6997, 6950]","[6879, 7022, 7022, 6980, 6923, 6988, 7008, 6976, 6956, 7004]","[6864, 7105, 6894, 7020, 7081, 6885, 7030, 6936, 6872, 6974]","[6979, 6985, 7187, 6843, 6945, 6888, 6948, 7012, 6992, 7008]","[6822, 6847, 7102, 6899, 6947, 6965, 6994, 6875, 6925, 7033]","[7128, 6974, 6805, 6980, 6932, 6798, 6933, 6930, 6928, 6833]","[6913, 7043, 6904, 6873, 7050, 6928, 6923, 6939, 6912, 6939]","[6994, 6739, 6785, 6971, 6865, 6850, 6941, 6826, 6876, 6933]","[6982, 6809, 6944, 6817, 6839, 6824, 6972, 7050, 6866, 6849]","[6797, 6890, 6729, 6871, 6867, 6931, 6818, 6840, 6929, 6833]","[6908, 6886, 6778, 6835, 6905, 6836, 6735, 6849, 6667, 6880]","[6896, 6768, 6774, 6849, 6922, 6874, 6901, 6853, 7017, 6872]","[6848, 6847, 6864, 6769, 6912, 6871, 6856, 6795, 6840, 6900]","[6825, 6850, 6731, 6597, 6915, 6685, 6903, 6717, 6796, 6775]"
5,"[2615, 2613, 2474, 2699, 2523, 2681, 2583, 2539, 2651, 2616]","[2738, 2724, 2696, 2763, 2687, 2717, 2751, 2721, 2764, 2704]","[1942, 2061, 1978, 2018, 1991, 1942, 1954, 1950, 1911, 1928]","[2072, 1974, 2019, 1980, 1949, 1961, 1951, 1977, 1895, 1953]","[1997, 1974, 2017, 1977, 1958, 1976, 2013, 2015, 1963, 1965]","[2008, 1953, 1944, 1957, 1965, 1922, 1979, 1961, 1945, 1959]","[2023, 1849, 2039, 1829, 1937, 1919, 2042, 1970, 1968, 1874]","[2004, 1983, 2005, 2010, 1938, 1944, 1986, 1935, 1953, 1907]","[1934, 1962, 1962, 1959, 1931, 1905, 1932, 1970, 1900, 1986]","[1961, 1951, 1935, 1866, 1903, 1981, 1918, 1932, 1954, 1905]","[1953, 1912, 1868, 1991, 1938, 1927, 1884, 1929, 1900, 1934]","[1959, 1907, 1917, 2028, 1942, 1930, 1938, 1932, 1945, 1927]","[1902, 1909, 1903, 1891, 1950, 1986, 1920, 2015, 1897, 1974]","[1907, 1934, 1916, 1936, 1926, 1855, 1873, 1927, 1865, 1905]","[1835, 1915, 1940, 1831, 1917, 1926, 1881, 1956, 1889, 1840]","[1954, 1927, 1936, 1937, 1871, 1925, 1792, 1926, 1909, 1825]","[1863, 1893, 1888, 1947, 1947, 1903, 1892, 1831, 1928, 1995]","[1972, 1937, 1865, 1942, 1910, 1914, 1867, 1900, 1879, 1884]","[1875, 1916, 1872, 1847, 1984, 1812, 1841, 1909, 1898, 1915]","[1890, 1886, 1835, 1806, 1856, 1894, 1891, 1927, 1927, 1844]","[1875, 1911, 1806, 1813, 1863, 1844, 1910, 1915, 1853, 1914]"
6,"[716, 738, 742, 718, 762, 765, 699, 739, 722, 701]","[766, 815, 783, 758, 775, 728, 759, 734, 769, 766]","[558, 527, 547, 527, 538, 556, 571, 573, 536, 549]","[550, 525, 578, 548, 585, 544, 513, 564, 530, 532]","[543, 530, 549, 561, 571, 560, 555, 509, 592, 536]","[562, 538, 586, 551, 535, 570, 532, 564, 522, 550]","[571, 564, 535, 561, 598, 464, 557, 521, 543, 535]","[487, 578, 545, 504, 518, 535, 559, 544, 553, 542]","[539, 515, 505, 509, 511, 573, 571, 541, 597, 525]","[545, 524, 536, 517, 549, 550, 575, 538, 546, 513]","[571, 528, 540, 557, 543, 544, 523, 465, 556, 525]","[508, 552, 570, 555, 549, 544, 546, 512, 523, 549]","[582, 498, 542, 520, 537, 579, 571, 564, 574, 520]","[529, 562, 519, 544, 575, 523, 533, 536, 538, 539]","[546, 523, 548, 536, 537, 516, 520, 524, 542, 576]","[523, 541, 566, 590, 511, 496, 545, 509, 498, 524]","[502, 521, 525, 509, 544, 541, 534, 567, 489, 511]","[510, 498, 515, 556, 523, 531, 545, 491, 511, 528]","[535, 504, 556, 533, 546, 552, 519, 572, 541, 548]","[558, 538, 523, 561, 521, 495, 532, 537, 530, 530]","[465, 526, 516, 552, 545, 504, 519, 490, 571, 483]"
7,"[184, 195, 195, 194, 220, 216, 217, 192, 225, 207]","[213, 213, 239, 250, 239, 218, 210, 260, 207, 227]","[146, 148, 164, 152, 162, 148, 143, 164, 162, 163]","[166, 163, 168, 144, 130, 145, 148, 136, 133, 147]","[155, 149, 138, 145, 153, 144, 154, 152, 155, 132]","[139, 147, 166, 167, 147, 164, 133, 146, 135, 171]","[130, 165, 166, 136, 153, 142, 156, 169, 159, 164]","[125, 146, 155, 156, 157, 146, 141, 154, 138, 151]","[155, 166, 146, 154, 174, 140, 172, 151, 159, 133]","[163, 161, 137, 169, 137, 147, 146, 144, 140, 122]","[169, 126, 142, 141, 137, 162, 147, 157, 135, 137]","[141, 161, 169, 148, 138, 143, 151, 162, 153, 149]","[144, 160, 168, 154, 140, 164, 136, 132, 142, 149]","[141, 139, 157, 156, 174, 137, 124, 154, 138, 123]","[150, 159, 147, 165, 151, 157, 146, 148, 130, 144]","[169, 162, 124, 153, 160, 145, 172, 156, 131, 144]","[166, 154, 151, 157, 147, 163, 174, 170, 147, 159]","[144, 139, 148, 136, 149, 141, 137, 143, 152, 144]","[151, 152, 139, 155, 166, 153, 155, 163, 136, 158]","[153, 151, 132, 147, 141, 158, 146, 153, 139, 160]","[139, 141, 135, 147, 142, 184, 132, 167, 136, 161]"
8,"[57, 58, 59, 72, 66, 62, 66, 70, 63, 49]","[72, 55, 53, 63, 54, 48, 61, 59, 61, 55]","[49, 36, 39, 56, 45, 46, 49, 39, 36, 38]","[31, 44, 43, 49, 44, 48, 51, 43, 48, 46]","[45, 48, 52, 33, 44, 55, 33, 43, 43, 38]","[55, 57, 37, 52, 31, 38, 47, 42, 39, 43]","[37, 33, 33, 44, 43, 43, 44, 44, 36, 47]","[38, 54, 51, 46, 49, 56, 41, 47, 45, 50]","[39, 40, 54, 41, 51, 42, 37, 45, 52, 41]","[34, 36, 44, 41, 39, 44, 38, 43, 42, 40]","[45, 44, 33, 42, 42, 38, 41, 45, 37, 52]","[42, 40, 46, 44, 46, 41, 45, 46, 45, 48]","[40, 41, 64, 43, 39, 29, 44, 47, 47, 36]","[32, 33, 41, 40, 41, 37, 37, 33, 39, 48]","[41, 43, 44, 44, 52, 33, 54, 37, 34, 39]","[39, 36, 53, 37, 27, 39, 41, 45, 49, 42]","[44, 37, 52, 42, 48, 39, 41, 53, 39, 39]","[43, 41, 44, 26, 32, 50, 34, 42, 42, 40]","[41, 43, 43, 31, 33, 37, 36, 41, 38, 44]","[41, 50, 33, 39, 49, 37, 49, 35, 35, 41]","[33, 62, 43, 38, 38, 35, 41, 38, 34, 45]"
9,"[14, 21, 12, 18, 13, 20, 18, 15, 14, 12]","[11, 13, 14, 15, 16, 20, 17, 17, 18, 18]","[8, 20, 11, 15, 8, 14, 14, 8, 10, 15]","[13, 11, 12, 13, 10, 13, 14, 12, 10, 16]","[11, 20, 20, 10, 8, 12, 16, 11, 14, 11]","[8, 11, 22, 8, 14, 9, 15, 18, 12, 9]","[14, 14, 13, 17, 6, 7, 12, 11, 6, 16]","[9, 22, 15, 14, 10, 18, 10, 9, 9, 11]","[9, 13, 13, 13, 18, 17, 12, 11, 10, 11]","[10, 14, 16, 13, 17, 22, 14, 12, 13, 15]","[8, 7, 13, 5, 13, 9, 16, 7, 15, 11]","[9, 10, 7, 10, 11, 8, 8, 10, 6, 12]","[14, 14, 12, 11, 18, 13, 7, 7, 7, 11]","[12, 5, 16, 15, 11, 15, 9, 10, 17, 10]","[14, 12, 14, 7, 9, 10, 10, 12, 6, 16]","[13, 9, 9, 9, 12, 11, 10, 6, 14, 13]","[21, 11, 13, 11, 14, 7, 20, 16, 13, 13]","[6, 17, 15, 18, 14, 13, 11, 6, 13, 11]","[12, 12, 11, 11, 8, 6, 14, 9, 17, 13]","[12, 8, 12, 10, 10, 22, 14, 10, 10, 8]","[13, 11, 8, 10, 14, 12, 14, 14, 9, 12]"
10,"[6, 1, 4, 3, 6, 6, 6, 8, 2, 6]","[3, 1, 4, 6, 9, 2, 8, 4, 10, 5]","[2, 4, 1, 2, 5, 3, 2, 3, 2, 2]","[2, 2, 4, 2, 3, 3, 9, 5, 7, 1]","[4, 1, 3, 2, 5, 4, 3, 3, 3, 4]","[2, 2, 5, 7, 1, 11, 5, 6, 3, 3]","[0, 3, 2, 3, 3, 4, 3, 3, 2, 1]","[3, 6, 2, 4, 6, 1, 2, 4, 4, 3]","[3, 1, 2, 2, 3, 5, 4, 0, 4, 3]","[2, 4, 3, 5, 3, 4, 6, 4, 3, 7]","[2, 2, 1, 0, 4, 2, 5, 4, 4, 2]","[5, 5, 5, 3, 6, 4, 4, 2, 1, 3]","[4, 6, 3, 3, 5, 1, 3, 5, 7, 1]","[2, 6, 1, 2, 1, 4, 6, 2, 0, 2]","[4, 1, 7, 6, 4, 4, 3, 2, 3, 5]","[2, 7, 2, 2, 4, 4, 5, 2, 3, 4]","[5, 2, 1, 1, 5, 6, 5, 0, 4, 2]","[5, 3, 4, 3, 2, 8, 1, 2, 2, 2]","[3, 4, 2, 2, 2, 1, 2, 2, 5, 0]","[7, 0, 3, 5, 1, 3, 0, 6, 3, 4]","[2, 1, 4, 2, 1, 2, 3, 0, 2, 3]"
11,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[2, 1, 2, 2, 1, 0, 1, 1, 3, 1]","[2, 0, 2, 0, 1, 3, 1, 0, 1, 0]","[1, 1, 0, 2, 0, 1, 2, 0, 2, 0]","[1, 3, 1, 1, 1, 0, 2, 1, 0, 1]","[0, 3, 0, 1, 1, 0, 1, 4, 1, 3]","[1, 1, 1, 1, 2, 0, 0, 1, 1, 0]","[3, 0, 0, 1, 0, 0, 2, 0, 0, 1]","[2, 1, 1, 1, 0, 0, 2, 1, 2, 3]","[1, 0, 1, 0, 2, 1, 0, 2, 0, 2]","[0, 0, 3, 0, 1, 3, 2, 2, 2, 1]","[1, 0, 2, 2, 2, 1, 0, 0, 2, 0]","[1, 1, 0, 1, 2, 1, 0, 1, 1, 1]","[0, 0, 2, 2, 0, 2, 0, 2, 2, 1]","[0, 1, 3, 0, 0, 2, 1, 3, 1, 0]","[2, 1, 1, 0, 3, 1, 0, 1, 0, 2]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[0, 2, 1, 3, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 2, 1, 0, 2, 1]","[0, 0, 0, 0, 0, 2, 0, 0, 1, 2]","[1, 1, 1, 1, 1, 0, 1, 2, 3, 0]"
12,"[0, 0, 1, 0, 1, 2, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 1, 2, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
