size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[53937, 53793, 53382, 53297, 53674, 53958, 53638, 53460, 53202, 53061]","[58897, 58456, 58711, 58992, 58893, 59610, 58845, 59032, 59199, 58864]","[43569, 43550, 43451, 43699, 43517, 43780, 43259, 43898, 43585, 43124]","[42057, 42097, 41871, 41564, 42012, 42165, 42024, 42131, 41902, 41944]","[42331, 42291, 41785, 42044, 42216, 42480, 42031, 42370, 42518, 42035]","[42013, 42019, 42275, 41850, 41891, 42115, 42008, 42073, 42135, 42030]","[42189, 42021, 41922, 41992, 42057, 41998, 42201, 41802, 42071, 41997]","[41989, 42175, 42033, 42085, 42029, 41693, 41847, 42038, 41974, 42257]","[41937, 41751, 41875, 42138, 41932, 42074, 41785, 41941, 41626, 42011]","[41873, 42032, 42039, 42297, 41733, 42036, 42293, 41944, 42102, 41717]","[42072, 41757, 41797, 41874, 41872, 41792, 41655, 41839, 41756, 42054]","[41935, 41965, 41661, 41915, 41780, 41622, 41551, 41749, 41929, 42058]","[41866, 41714, 41719, 41829, 41383, 41681, 42404, 41666, 42074, 41891]","[41500, 42101, 41703, 41784, 42138, 41676, 41885, 41640, 42198, 41474]","[41667, 41854, 41607, 41565, 41746, 41666, 41564, 41940, 41612, 41686]","[41413, 41862, 41754, 41559, 41758, 41806, 42114, 41862, 41495, 41707]","[41590, 42080, 41859, 41966, 41860, 41709, 41835, 41685, 41842, 41644]","[41573, 41801, 41633, 41446, 41513, 42255, 41635, 41332, 42218, 41836]","[41371, 41611, 41555, 41629, 41558, 41757, 41572, 41781, 41888, 41605]","[41358, 41511, 41524, 41385, 41384, 41936, 41533, 41702, 41460, 41562]","[41223, 41370, 41334, 41448, 41348, 41709, 41356, 41196, 41308, 41481]"
4,"[14658, 14576, 14684, 14838, 14735, 14658, 14740, 14630, 14782, 14695]","[16129, 16193, 15956, 15969, 16150, 15856, 16256, 16194, 16094, 16042]","[11935, 12082, 11921, 11694, 11693, 11957, 11916, 11929, 11842, 11822]","[11579, 11416, 11398, 11400, 11370, 11416, 11483, 11530, 11519, 11457]","[11501, 11437, 11455, 11580, 11523, 11453, 11675, 11522, 11658, 11464]","[11671, 11669, 11456, 11462, 11470, 11619, 11608, 11570, 11561, 11458]","[11507, 11478, 11394, 11674, 11547, 11662, 11448, 11375, 11682, 11411]","[11541, 11451, 11397, 11443, 11553, 11448, 11346, 11282, 11523, 11473]","[11618, 11568, 11394, 11431, 11509, 11489, 11480, 11598, 11503, 11350]","[11481, 11543, 11420, 11286, 11564, 11269, 11455, 11375, 11321, 11372]","[11450, 11418, 11379, 11485, 11487, 11568, 11349, 11239, 11423, 11379]","[11570, 11333, 11325, 11553, 11381, 11396, 11416, 11390, 11446, 11442]","[11272, 11334, 11559, 11516, 11316, 11453, 11311, 11588, 11556, 11480]","[11484, 11519, 11465, 11358, 11449, 11395, 11277, 11286, 11314, 11544]","[11321, 11438, 11500, 11326, 11565, 11351, 11528, 11439, 11480, 11421]","[11219, 11285, 11417, 11448, 11356, 11504, 11489, 11520, 11208, 11593]","[11385, 11198, 11454, 11380, 11477, 11455, 11428, 11410, 11519, 11304]","[11324, 11491, 11466, 11454, 11417, 11473, 11438, 11348, 11288, 11205]","[11359, 11159, 11284, 11469, 11414, 11452, 11340, 11268, 11284, 11342]","[11318, 11132, 11502, 11260, 11399, 11337, 11407, 11353, 11336, 11265]","[11520, 11298, 11208, 11214, 11547, 11348, 11312, 11310, 11434, 11401]"
5,"[4093, 4048, 3990, 3963, 4169, 4068, 4093, 4087, 4069, 4125]","[4389, 4374, 4291, 4494, 4367, 4430, 4408, 4485, 4412, 4400]","[3190, 3280, 3266, 3311, 3255, 3236, 3212, 3294, 3165, 3282]","[3183, 3265, 3058, 3147, 3137, 3081, 3105, 3170, 3195, 3111]","[3146, 3093, 3167, 3177, 3191, 3139, 3139, 3182, 3176, 3131]","[3156, 3163, 3120, 3197, 3102, 3139, 3237, 3209, 3124, 3191]","[3182, 3107, 3064, 3101, 3226, 3087, 3153, 3128, 3238, 3122]","[3150, 3212, 3075, 3020, 3155, 3219, 3156, 3217, 3305, 3115]","[3223, 3242, 3108, 3021, 3098, 3125, 3174, 3132, 3146, 3153]","[3163, 3076, 3129, 3188, 3172, 3212, 3226, 3212, 3132, 3260]","[3181, 3053, 3138, 3090, 3027, 3131, 3283, 3239, 3128, 3065]","[3120, 3226, 3219, 3070, 3120, 3176, 3071, 3210, 3155, 3081]","[3069, 3087, 3087, 3131, 3163, 2962, 3058, 3093, 3147, 3169]","[3133, 3023, 3209, 3077, 3178, 3061, 3085, 3175, 3074, 3133]","[3156, 3023, 3036, 3199, 3137, 3181, 3164, 3139, 3113, 3206]","[3144, 3069, 3164, 3034, 3205, 3079, 3126, 3048, 3091, 3068]","[3232, 3194, 3120, 3118, 3122, 3151, 3107, 3087, 3111, 3051]","[3172, 3061, 3041, 3045, 3148, 3189, 3175, 3127, 3125, 3093]","[3176, 3126, 3099, 3173, 3210, 3017, 3025, 3111, 3100, 3191]","[3081, 3150, 3059, 3092, 3032, 3083, 3056, 3090, 3089, 3171]","[3132, 3001, 3101, 3182, 3255, 3146, 3081, 3154, 3049, 3212]"
6,"[1120, 1117, 1132, 1075, 1103, 1010, 1169, 1087, 1108, 1073]","[1236, 1218, 1187, 1211, 1234, 1246, 1242, 1217, 1197, 1216]","[875, 822, 926, 872, 924, 876, 859, 921, 902, 897]","[842, 847, 840, 859, 880, 870, 876, 894, 821, 840]","[811, 890, 872, 875, 912, 878, 896, 885, 805, 818]","[890, 871, 860, 839, 886, 873, 876, 891, 881, 810]","[897, 879, 853, 875, 881, 871, 916, 869, 942, 870]","[877, 853, 855, 901, 856, 856, 873, 862, 932, 833]","[845, 808, 900, 821, 885, 870, 863, 813, 923, 865]","[825, 830, 857, 858, 793, 887, 886, 874, 858, 814]","[823, 869, 888, 822, 858, 908, 896, 872, 802, 875]","[813, 859, 866, 853, 856, 848, 807, 826, 884, 869]","[863, 863, 852, 851, 893, 835, 843, 831, 847, 847]","[923, 863, 831, 841, 874, 857, 819, 914, 877, 836]","[893, 845, 851, 852, 797, 835, 873, 841, 832, 870]","[934, 838, 815, 872, 832, 889, 806, 820, 838, 842]","[836, 825, 846, 840, 854, 767, 847, 890, 871, 937]","[829, 807, 805, 858, 880, 861, 856, 822, 808, 865]","[841, 872, 806, 857, 853, 822, 829, 888, 875, 863]","[812, 883, 864, 831, 856, 865, 877, 892, 798, 842]","[831, 821, 827, 866, 837, 903, 857, 909, 846, 824]"
7,"[310, 301, 299, 298, 293, 296, 304, 310, 306, 318]","[320, 316, 317, 324, 353, 314, 323, 349, 336, 346]","[217, 215, 247, 234, 240, 231, 241, 263, 236, 250]","[238, 234, 247, 235, 212, 218, 234, 238, 206, 222]","[252, 201, 253, 243, 269, 254, 264, 253, 220, 212]","[224, 248, 203, 237, 269, 217, 235, 267, 238, 250]","[245, 237, 216, 236, 230, 206, 241, 215, 233, 235]","[239, 231, 233, 234, 227, 237, 238, 244, 229, 235]","[244, 220, 235, 232, 252, 236, 235, 206, 239, 238]","[228, 252, 213, 277, 243, 219, 223, 235, 253, 241]","[278, 236, 234, 225, 227, 237, 215, 240, 232, 222]","[247, 248, 199, 229, 235, 216, 215, 225, 219, 221]","[226, 259, 256, 235, 227, 237, 228, 236, 214, 213]","[202, 221, 247, 224, 237, 253, 228, 227, 234, 258]","[238, 221, 254, 234, 240, 238, 193, 215, 204, 243]","[220, 231, 237, 209, 219, 244, 263, 240, 240, 258]","[237, 238, 223, 237, 238, 246, 215, 248, 239, 224]","[226, 217, 248, 213, 258, 246, 239, 236, 232, 220]","[259, 217, 249, 227, 215, 244, 235, 234, 232, 245]","[228, 252, 252, 222, 219, 251, 239, 222, 238, 223]","[213, 238, 242, 239, 225, 231, 246, 212, 236, 243]"
8,"[87, 79, 78, 78, 80, 86, 87, 68, 74, 86]","[96, 82, 93, 91, 91, 85, 88, 93, 95, 99]","[72, 66, 64, 69, 83, 75, 72, 63, 56, 71]","[74, 69, 77, 71, 71, 67, 67, 68, 65, 68]","[64, 66, 64, 63, 54, 66, 63, 70, 64, 59]","[61, 60, 58, 50, 60, 71, 58, 58, 60, 70]","[62, 68, 56, 62, 71, 74, 57, 68, 78, 61]","[60, 52, 66, 59, 62, 53, 66, 69, 81, 66]","[66, 49, 71, 58, 52, 69, 63, 68, 50, 64]","[62, 76, 57, 68, 52, 67, 68, 55, 65, 72]","[67, 56, 64, 76, 75, 57, 64, 64, 60, 63]","[62, 62, 64, 67, 62, 59, 65, 52, 64, 61]","[58, 62, 69, 72, 61, 57, 79, 52, 66, 58]","[60, 57, 68, 63, 62, 71, 63, 58, 65, 61]","[58, 68, 65, 64, 61, 48, 64, 64, 53, 77]","[68, 67, 62, 67, 70, 60, 60, 67, 69, 58]","[49, 62, 89, 55, 67, 74, 48, 66, 67, 64]","[76, 71, 60, 72, 69, 61, 50, 70, 67, 56]","[66, 60, 69, 49, 77, 66, 72, 69, 69, 73]","[74, 62, 67, 50, 63, 79, 71, 57, 68, 63]","[57, 64, 68, 65, 53, 76, 60, 61, 70, 66]"
9,"[29, 23, 26, 20, 17, 32, 32, 23, 23, 24]","[27, 24, 24, 25, 24, 26, 21, 36, 32, 26]","[13, 17, 21, 16, 17, 16, 14, 20, 12, 20]","[20, 15, 25, 19, 17, 20, 26, 21, 15, 18]","[28, 19, 15, 15, 18, 20, 9, 23, 14, 18]","[13, 16, 15, 20, 22, 12, 20, 14, 25, 18]","[26, 25, 15, 18, 20, 17, 20, 13, 17, 24]","[15, 21, 24, 11, 15, 13, 23, 25, 12, 11]","[20, 19, 11, 26, 20, 14, 19, 19, 14, 8]","[21, 18, 11, 18, 19, 19, 11, 16, 17, 17]","[14, 14, 21, 20, 13, 16, 17, 20, 17, 25]","[14, 20, 15, 13, 19, 20, 21, 17, 21, 23]","[15, 18, 27, 11, 20, 20, 16, 24, 20, 13]","[18, 11, 20, 15, 19, 16, 15, 15, 18, 18]","[21, 20, 17, 17, 16, 20, 19, 16, 17, 21]","[16, 13, 22, 18, 17, 16, 19, 19, 12, 14]","[13, 15, 18, 19, 27, 22, 21, 17, 15, 15]","[17, 16, 21, 23, 15, 15, 20, 15, 17, 17]","[17, 17, 22, 17, 15, 14, 14, 15, 23, 16]","[20, 14, 16, 13, 19, 17, 14, 13, 12, 23]","[14, 27, 20, 16, 11, 16, 17, 21, 14, 13]"
10,"[7, 11, 5, 7, 7, 5, 6, 6, 3, 6]","[5, 8, 4, 10, 7, 10, 3, 6, 5, 2]","[5, 3, 4, 8, 5, 8, 3, 2, 8, 2]","[6, 3, 4, 4, 6, 5, 8, 2, 7, 3]","[2, 11, 5, 3, 11, 4, 5, 3, 9, 6]","[5, 6, 5, 10, 3, 4, 7, 3, 2, 3]","[4, 6, 4, 2, 7, 5, 3, 2, 6, 12]","[6, 6, 2, 2, 3, 6, 3, 9, 5, 3]","[3, 2, 6, 2, 2, 6, 4, 11, 6, 5]","[8, 6, 2, 2, 9, 5, 4, 4, 8, 4]","[7, 6, 6, 6, 3, 3, 6, 4, 6, 5]","[4, 4, 5, 8, 6, 2, 3, 5, 6, 3]","[8, 5, 3, 2, 4, 4, 5, 5, 14, 3]","[4, 5, 5, 4, 12, 5, 5, 3, 2, 5]","[5, 6, 1, 8, 7, 4, 8, 4, 4, 6]","[6, 0, 5, 5, 6, 3, 3, 10, 4, 1]","[1, 6, 3, 3, 6, 2, 2, 7, 3, 4]","[4, 8, 6, 6, 10, 3, 5, 3, 4, 3]","[3, 5, 4, 10, 4, 6, 2, 5, 4, 2]","[8, 3, 3, 12, 3, 9, 5, 4, 3, 4]","[2, 5, 6, 10, 3, 4, 4, 6, 6, 7]"
11,"[2, 3, 3, 3, 6, 2, 2, 1, 4, 3]","[4, 2, 0, 3, 2, 1, 0, 0, 2, 1]","[1, 0, 1, 1, 0, 0, 3, 0, 2, 1]","[2, 0, 1, 1, 0, 1, 0, 0, 0, 4]","[1, 1, 1, 1, 2, 1, 0, 1, 0, 0]","[1, 2, 1, 1, 2, 0, 2, 2, 1, 1]","[0, 2, 2, 2, 2, 1, 1, 1, 0, 2]","[1, 1, 1, 2, 2, 1, 2, 2, 1, 3]","[0, 0, 0, 0, 0, 4, 3, 3, 2, 4]","[2, 0, 1, 2, 1, 2, 2, 0, 1, 1]","[1, 1, 1, 0, 2, 2, 1, 2, 3, 1]","[3, 0, 1, 1, 3, 1, 3, 2, 2, 2]","[2, 1, 1, 0, 1, 3, 1, 1, 0, 0]","[1, 1, 1, 2, 0, 1, 1, 1, 0, 3]","[3, 2, 1, 1, 3, 2, 1, 1, 0, 1]","[0, 4, 0, 0, 0, 0, 0, 0, 3, 2]","[4, 0, 2, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 2, 4, 1]","[1, 2, 2, 1, 3, 1, 1, 3, 1, 1]","[0, 0, 2, 1, 1, 0, 3, 1, 3, 0]","[0, 1, 2, 2, 0, 1, 3, 2, 2, 2]"
12,"[1, 1, 0, 0, 0, 1, 1, 0, 2, 2]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 2, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 2, 1, 0, 1, 0, 3, 0]","[1, 0, 0, 2, 0, 1, 0, 0, 2, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 3, 1]","[0, 0, 0, 2, 0, 0, 2, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[2, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
