size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[107952, 107909, 107816, 107953, 108184, 108271, 107646, 107449, 107730, 107839]","[101603, 101512, 102159, 101680, 101937, 101810, 102214, 102323, 101975, 101679]","[68110, 68216, 68292, 68098, 68306, 68680, 68101, 68861, 68169, 68229]","[70192, 69684, 70023, 70081, 70182, 70107, 69780, 70321, 69884, 69714]","[71464, 71407, 71754, 71130, 71377, 71303, 71118, 71564, 70788, 71202]","[70875, 71074, 70869, 70884, 70829, 70602, 70543, 71163, 71144, 71250]","[70921, 70984, 71090, 70626, 70857, 70797, 70867, 71111, 70845, 70737]","[70824, 70525, 70891, 70642, 70422, 70647, 70576, 70854, 70613, 70766]","[70628, 70367, 70527, 70385, 70779, 70300, 70883, 70710, 70545, 71257]","[71016, 70667, 70843, 70498, 70095, 70427, 70857, 70330, 70385, 70338]","[70557, 69672, 70237, 69760, 70055, 69987, 70285, 70559, 70236, 70266]","[70097, 70532, 70076, 69849, 70465, 70205, 70092, 70475, 70649, 70380]","[70208, 69952, 69643, 70592, 70257, 70018, 70142, 70207, 69947, 69797]","[70013, 70536, 69626, 69754, 70190, 70569, 69923, 70192, 70052, 69689]","[70224, 69579, 69486, 69964, 70144, 70012, 70245, 69938, 69724, 69924]","[69998, 69717, 69662, 69452, 69736, 69595, 69331, 69813, 70486, 69805]","[69174, 69596, 69563, 69164, 69471, 69823, 69728, 69777, 70235, 70176]","[69534, 69891, 69541, 69861, 69422, 69640, 69496, 69367, 69852, 69142]","[69624, 69628, 69838, 69323, 69130, 69779, 69714, 69795, 69554, 69370]","[69954, 69430, 69209, 69146, 69502, 69448, 69089, 69247, 69106, 69134]","[68873, 69508, 69142, 69412, 69411, 68934, 69426, 69183, 69376, 68431]"
4,"[30921, 30664, 31149, 31193, 30914, 30899, 31018, 30792, 31140, 30988]","[29404, 29251, 29491, 29373, 29011, 29354, 29423, 29525, 29354, 29523]","[19546, 19491, 19571, 19600, 19563, 19465, 19626, 19427, 19561, 19766]","[20100, 20199, 20231, 20084, 19967, 20220, 20283, 19860, 20057, 19949]","[20262, 20515, 20592, 20485, 20587, 20577, 20700, 20536, 20421, 20524]","[20624, 20391, 20296, 20522, 20339, 20339, 20207, 20254, 20414, 20444]","[20344, 19995, 20514, 20008, 20377, 20429, 20055, 19960, 20398, 20150]","[20356, 20394, 20102, 20214, 20133, 20258, 20439, 20103, 20076, 20209]","[19931, 20069, 20458, 20320, 20216, 20185, 20450, 20202, 20334, 20389]","[20068, 20221, 20282, 20274, 20304, 20040, 20242, 20356, 20235, 20199]","[19868, 20374, 20097, 20099, 20132, 20229, 20143, 19991, 20104, 20246]","[20029, 20190, 20164, 20109, 20084, 20039, 20068, 20357, 20066, 20238]","[19920, 20243, 20057, 20134, 20195, 20209, 20121, 19679, 19996, 20133]","[20320, 19983, 19867, 20480, 19969, 20229, 19886, 20028, 20071, 19980]","[19960, 19929, 20286, 19889, 20071, 19846, 19862, 20362, 20080, 19933]","[19660, 20067, 20114, 20062, 20006, 19910, 20012, 20064, 19884, 20226]","[19925, 20261, 19949, 20154, 20191, 19865, 19910, 20164, 19831, 20084]","[20097, 19748, 19806, 19847, 20117, 19872, 19724, 19913, 19794, 20076]","[19842, 19825, 20004, 19957, 19861, 19749, 19777, 19794, 19971, 19836]","[19857, 19951, 19762, 19965, 19979, 20077, 19908, 20022, 20000, 19902]","[19714, 19810, 19826, 19743, 19767, 20043, 20105, 19957, 19651, 19909]"
5,"[8958, 9053, 8945, 9004, 9051, 8996, 8891, 9073, 9051, 9064]","[8607, 8474, 8321, 8606, 8606, 8609, 8461, 8466, 8464, 8515]","[5666, 5636, 5609, 5696, 5688, 5678, 5615, 5535, 5775, 5641]","[5857, 5756, 5769, 5916, 5870, 5773, 5870, 5721, 5933, 5713]","[6103, 5844, 5879, 6039, 6051, 6018, 5923, 5941, 5931, 5863]","[5834, 5839, 5836, 5901, 5748, 6045, 6000, 5771, 5876, 5891]","[5903, 5789, 5888, 5888, 5847, 5828, 5849, 5865, 5763, 5680]","[5851, 5764, 5848, 5772, 5890, 5772, 5841, 5873, 5867, 5929]","[5964, 5805, 5857, 5846, 5751, 5764, 5770, 5703, 5873, 5715]","[5971, 5818, 5787, 5813, 5980, 5767, 5863, 5963, 5828, 5881]","[5852, 5764, 5760, 5674, 5832, 5803, 5854, 5807, 5824, 5880]","[5964, 5780, 5877, 5802, 5975, 5829, 5883, 5822, 5822, 5831]","[5893, 5893, 5733, 5798, 5785, 5847, 5731, 5825, 5755, 5850]","[5709, 5735, 5764, 5914, 5772, 5819, 5804, 5789, 5909, 5855]","[5843, 5751, 5840, 5802, 5742, 5770, 5728, 5854, 5935, 5828]","[5829, 5842, 5901, 5702, 5786, 5828, 5811, 5626, 5714, 5835]","[5671, 5706, 5929, 5831, 5696, 5934, 5797, 5608, 5825, 5667]","[5806, 5893, 5745, 5798, 5730, 5863, 5785, 5819, 5692, 5849]","[5737, 5670, 5797, 5779, 5771, 5864, 5725, 5841, 5735, 5901]","[5790, 5766, 5737, 5892, 5765, 5753, 5662, 5732, 5692, 5722]","[5830, 5742, 5691, 5852, 5693, 5731, 5716, 5656, 5684, 5608]"
6,"[2723, 2553, 2538, 2693, 2581, 2544, 2522, 2679, 2564, 2586]","[2368, 2457, 2492, 2399, 2413, 2500, 2407, 2427, 2490, 2492]","[1651, 1684, 1686, 1578, 1708, 1577, 1719, 1600, 1641, 1663]","[1582, 1698, 1613, 1655, 1740, 1696, 1640, 1700, 1623, 1709]","[1716, 1726, 1751, 1776, 1680, 1711, 1741, 1740, 1691, 1733]","[1729, 1772, 1729, 1671, 1669, 1680, 1788, 1727, 1704, 1757]","[1721, 1655, 1688, 1681, 1648, 1748, 1692, 1655, 1687, 1687]","[1715, 1688, 1603, 1683, 1605, 1689, 1793, 1737, 1659, 1688]","[1596, 1701, 1683, 1692, 1762, 1733, 1731, 1734, 1585, 1705]","[1630, 1655, 1718, 1723, 1655, 1595, 1713, 1718, 1646, 1669]","[1718, 1711, 1672, 1648, 1687, 1771, 1648, 1547, 1685, 1760]","[1712, 1717, 1663, 1685, 1734, 1653, 1665, 1700, 1734, 1686]","[1642, 1625, 1750, 1683, 1711, 1669, 1665, 1692, 1691, 1724]","[1744, 1681, 1680, 1640, 1713, 1709, 1608, 1664, 1649, 1674]","[1697, 1664, 1661, 1680, 1735, 1600, 1649, 1731, 1716, 1651]","[1611, 1682, 1667, 1657, 1548, 1670, 1708, 1680, 1630, 1604]","[1757, 1733, 1604, 1626, 1679, 1634, 1652, 1689, 1643, 1634]","[1711, 1752, 1613, 1694, 1638, 1723, 1593, 1678, 1586, 1635]","[1619, 1629, 1652, 1602, 1767, 1735, 1644, 1608, 1696, 1672]","[1702, 1641, 1720, 1673, 1593, 1753, 1585, 1678, 1662, 1642]","[1652, 1690, 1600, 1630, 1711, 1556, 1710, 1627, 1669, 1601]"
7,"[739, 744, 746, 780, 690, 720, 745, 750, 777, 721]","[714, 713, 704, 705, 743, 660, 711, 731, 702, 793]","[501, 444, 470, 474, 468, 446, 448, 458, 461, 468]","[453, 484, 494, 489, 474, 478, 507, 444, 531, 471]","[478, 506, 501, 498, 517, 494, 521, 528, 503, 508]","[444, 481, 514, 500, 474, 532, 507, 468, 480, 487]","[482, 483, 510, 476, 490, 525, 491, 457, 457, 489]","[510, 518, 491, 471, 477, 513, 493, 481, 473, 529]","[502, 480, 451, 482, 493, 472, 469, 458, 482, 476]","[456, 538, 494, 477, 503, 500, 469, 511, 512, 481]","[494, 472, 476, 472, 456, 478, 471, 457, 499, 504]","[503, 506, 506, 515, 523, 520, 471, 460, 481, 518]","[453, 479, 489, 462, 493, 491, 494, 493, 444, 506]","[466, 521, 490, 521, 449, 488, 481, 477, 458, 486]","[466, 500, 540, 464, 484, 529, 502, 500, 501, 447]","[525, 478, 479, 451, 484, 483, 478, 511, 474, 468]","[456, 487, 452, 469, 459, 524, 485, 499, 506, 447]","[472, 494, 450, 467, 495, 456, 459, 497, 514, 456]","[434, 512, 442, 453, 484, 472, 486, 479, 507, 494]","[508, 455, 487, 454, 490, 468, 488, 490, 457, 472]","[495, 454, 483, 465, 499, 485, 514, 449, 457, 465]"
8,"[226, 227, 203, 212, 208, 196, 223, 216, 227, 208]","[231, 214, 207, 209, 206, 198, 184, 215, 220, 225]","[140, 135, 138, 140, 119, 140, 124, 137, 122, 130]","[135, 149, 143, 133, 119, 140, 151, 134, 146, 137]","[141, 149, 155, 126, 123, 137, 154, 141, 150, 155]","[157, 145, 136, 143, 141, 141, 121, 142, 149, 126]","[121, 139, 137, 130, 158, 133, 142, 150, 128, 143]","[158, 135, 133, 131, 136, 126, 122, 143, 137, 145]","[151, 151, 130, 137, 133, 161, 155, 123, 147, 138]","[132, 136, 148, 149, 117, 141, 116, 139, 136, 141]","[130, 148, 130, 129, 164, 140, 141, 135, 137, 141]","[165, 147, 147, 132, 166, 128, 138, 150, 131, 140]","[126, 148, 148, 141, 132, 136, 156, 142, 160, 149]","[135, 137, 137, 133, 142, 138, 147, 126, 120, 148]","[139, 160, 126, 137, 145, 143, 148, 126, 127, 145]","[129, 125, 134, 144, 128, 133, 139, 158, 154, 130]","[149, 166, 140, 147, 136, 123, 148, 154, 140, 143]","[142, 135, 161, 147, 134, 137, 122, 151, 160, 124]","[140, 121, 158, 142, 145, 168, 146, 139, 154, 124]","[130, 122, 144, 140, 110, 141, 145, 110, 134, 159]","[140, 127, 143, 138, 126, 146, 142, 133, 124, 130]"
9,"[62, 66, 57, 64, 66, 71, 67, 58, 63, 69]","[67, 65, 54, 64, 73, 58, 61, 60, 59, 59]","[43, 37, 43, 38, 32, 36, 35, 35, 42, 46]","[33, 39, 35, 47, 39, 35, 41, 35, 50, 44]","[49, 38, 59, 41, 32, 29, 42, 50, 50, 47]","[51, 39, 41, 50, 48, 43, 37, 41, 30, 29]","[55, 45, 46, 41, 45, 42, 41, 47, 34, 39]","[45, 29, 35, 50, 33, 41, 22, 45, 39, 41]","[43, 33, 46, 45, 29, 44, 38, 39, 48, 43]","[39, 39, 45, 49, 42, 44, 43, 43, 36, 40]","[46, 49, 30, 34, 47, 38, 48, 51, 50, 47]","[51, 38, 36, 35, 42, 34, 36, 37, 40, 40]","[41, 34, 37, 41, 38, 40, 39, 38, 29, 43]","[48, 41, 52, 40, 38, 33, 39, 41, 36, 48]","[35, 33, 37, 39, 40, 33, 55, 43, 36, 53]","[45, 54, 42, 44, 45, 37, 38, 33, 40, 37]","[32, 37, 42, 40, 45, 43, 28, 32, 44, 43]","[37, 40, 39, 38, 54, 41, 39, 38, 47, 52]","[40, 40, 42, 51, 44, 28, 47, 37, 36, 45]","[47, 54, 43, 27, 29, 42, 30, 47, 48, 41]","[38, 37, 45, 35, 40, 37, 48, 41, 41, 41]"
10,"[29, 11, 14, 12, 14, 16, 13, 18, 22, 26]","[23, 19, 22, 21, 11, 21, 14, 18, 17, 18]","[7, 13, 16, 12, 13, 10, 10, 9, 14, 10]","[10, 21, 12, 16, 14, 16, 8, 15, 15, 11]","[8, 8, 7, 11, 16, 17, 14, 11, 9, 14]","[19, 8, 17, 15, 17, 9, 10, 11, 13, 11]","[10, 9, 8, 5, 12, 16, 19, 12, 13, 8]","[12, 15, 12, 14, 10, 9, 14, 10, 21, 9]","[14, 11, 14, 12, 12, 17, 14, 12, 12, 9]","[15, 15, 14, 8, 9, 12, 12, 11, 10, 7]","[12, 18, 15, 11, 16, 15, 11, 15, 9, 19]","[12, 17, 15, 15, 8, 12, 8, 12, 15, 13]","[7, 11, 9, 13, 14, 13, 11, 14, 10, 17]","[11, 8, 13, 16, 23, 11, 12, 22, 15, 7]","[8, 10, 8, 11, 9, 11, 14, 11, 15, 14]","[16, 14, 10, 11, 9, 12, 15, 12, 12, 15]","[14, 7, 9, 10, 15, 11, 12, 10, 10, 11]","[4, 13, 19, 14, 11, 6, 8, 7, 13, 11]","[9, 7, 15, 12, 16, 18, 19, 9, 9, 19]","[13, 14, 18, 11, 7, 7, 15, 16, 7, 13]","[11, 14, 16, 10, 14, 8, 17, 11, 13, 13]"
11,"[5, 4, 4, 5, 5, 8, 2, 6, 6, 7]","[8, 5, 3, 7, 7, 4, 3, 3, 3, 5]","[3, 4, 5, 5, 4, 1, 1, 2, 2, 2]","[1, 2, 2, 3, 4, 5, 4, 6, 3, 4]","[2, 6, 6, 7, 4, 5, 0, 5, 3, 3]","[6, 1, 3, 6, 6, 5, 4, 1, 6, 3]","[7, 2, 4, 2, 7, 2, 4, 5, 1, 2]","[1, 4, 4, 3, 2, 2, 2, 3, 5, 2]","[3, 3, 1, 1, 3, 5, 3, 2, 1, 6]","[5, 3, 6, 5, 1, 2, 3, 6, 3, 3]","[2, 5, 10, 3, 5, 4, 2, 2, 1, 5]","[4, 5, 0, 1, 7, 3, 3, 4, 0, 5]","[4, 5, 4, 1, 6, 0, 8, 4, 4, 1]","[4, 3, 5, 6, 4, 2, 3, 3, 2, 1]","[3, 2, 1, 3, 3, 2, 2, 3, 3, 5]","[1, 5, 0, 0, 1, 5, 3, 4, 5, 0]","[3, 3, 6, 2, 5, 2, 6, 3, 2, 2]","[1, 6, 5, 7, 3, 2, 6, 0, 5, 5]","[2, 4, 2, 5, 5, 1, 4, 3, 4, 5]","[6, 3, 4, 2, 4, 3, 4, 1, 1, 4]","[3, 2, 6, 4, 8, 4, 3, 3, 2, 3]"
12,"[3, 1, 1, 3, 1, 0, 1, 2, 1, 2]","[0, 1, 3, 3, 1, 4, 1, 4, 2, 0]","[0, 3, 3, 1, 3, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 3, 0, 0, 0, 1, 1, 3, 3]","[0, 1, 1, 0, 2, 3, 1, 0, 0, 0]","[2, 3, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 2, 1, 0, 1, 2, 1, 2, 0, 1]","[1, 3, 2, 1, 2, 1, 0, 0, 1, 1]","[1, 2, 0, 1, 1, 1, 1, 2, 0, 2]","[0, 0, 2, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 0, 3, 2, 2, 0, 0, 0, 1]","[0, 3, 0, 2, 1, 1, 2, 1, 1, 0]","[0, 4, 1, 1, 1, 6, 1, 1, 2, 2]","[0, 0, 0, 1, 1, 2, 2, 2, 1, 1]","[0, 0, 5, 2, 1, 0, 0, 2, 1, 0]","[0, 0, 1, 2, 0, 1, 0, 0, 0, 1]","[2, 1, 0, 0, 2, 0, 0, 0, 2, 3]","[0, 0, 0, 0, 0, 1, 2, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 2]","[2, 1, 2, 0, 0, 1, 0, 1, 3, 0]"
