size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[42048, 42171, 41576, 41972, 42047, 42077, 42204, 42097, 42268, 42004]","[44036, 43919, 43740, 43439, 43637, 43942, 43579, 43533, 43428, 43691]","[31951, 31768, 31780, 31870, 31568, 31834, 31640, 31702, 31602, 31724]","[31567, 31416, 31471, 31107, 31200, 31329, 31381, 31400, 31330, 31483]","[31338, 31350, 31247, 31235, 31511, 31284, 31312, 31072, 31171, 31549]","[31164, 31213, 30944, 31116, 31062, 31260, 30976, 30827, 31387, 31348]","[31135, 31017, 31093, 31263, 31362, 30968, 31463, 30773, 31203, 31184]","[30975, 30815, 30933, 31110, 30925, 31081, 31536, 30807, 31564, 31017]","[31350, 31062, 31156, 31273, 30997, 30902, 31007, 30932, 31135, 31312]","[30780, 30998, 31040, 30875, 30873, 31025, 30882, 31445, 30924, 30992]","[31029, 30842, 30997, 30918, 30947, 31070, 30736, 31083, 30876, 30721]","[30616, 31133, 30944, 31013, 30874, 31078, 30934, 31333, 30876, 30761]","[30921, 30665, 30698, 31100, 30696, 30677, 30492, 30698, 30657, 30418]","[30834, 30793, 30748, 30702, 31007, 30846, 30931, 30855, 30639, 30311]","[30817, 30833, 30624, 30787, 30697, 30495, 30668, 30967, 30647, 30650]","[30562, 30514, 30752, 30632, 30981, 30695, 30491, 30814, 30805, 30674]","[30724, 30597, 30757, 30467, 30359, 30444, 30653, 30714, 30585, 30438]","[30240, 30541, 30672, 30461, 30624, 30882, 30509, 30229, 30292, 30370]","[30548, 30350, 30692, 30536, 30603, 30435, 30511, 30548, 30501, 30636]","[30809, 30589, 30276, 30180, 30277, 30030, 30665, 30380, 30182, 30456]","[30226, 30217, 30324, 30220, 30146, 30172, 30280, 30285, 30618, 30484]"
4,"[11567, 11653, 11739, 11787, 11836, 11656, 11609, 11658, 11510, 11724]","[12188, 12422, 12044, 12092, 11955, 12105, 12064, 12094, 12140, 12323]","[8856, 8684, 8860, 8941, 8771, 8830, 8886, 8916, 8650, 8693]","[8590, 8418, 8649, 8632, 8710, 8626, 8609, 8741, 8556, 8782]","[8716, 8413, 8637, 8631, 8747, 8588, 8650, 8725, 8627, 8710]","[8673, 8792, 8665, 8659, 8625, 8719, 8631, 8754, 8446, 8615]","[8748, 8582, 8617, 8607, 8711, 8590, 8512, 8581, 8702, 8581]","[8666, 8581, 8612, 8642, 8647, 8505, 8747, 8654, 8709, 8544]","[8629, 8678, 8565, 8398, 8563, 8586, 8573, 8616, 8496, 8678]","[8719, 8555, 8545, 8625, 8506, 8532, 8566, 8689, 8609, 8416]","[8607, 8547, 8638, 8470, 8575, 8741, 8607, 8705, 8787, 8540]","[8607, 8556, 8528, 8467, 8539, 8482, 8689, 8636, 8601, 8633]","[8503, 8467, 8676, 8644, 8553, 8627, 8320, 8592, 8503, 8493]","[8599, 8518, 8537, 8440, 8575, 8483, 8669, 8491, 8589, 8450]","[8557, 8391, 8415, 8322, 8502, 8438, 8673, 8461, 8650, 8661]","[8388, 8569, 8248, 8572, 8342, 8598, 8640, 8342, 8477, 8447]","[8444, 8509, 8470, 8367, 8592, 8449, 8464, 8393, 8312, 8526]","[8485, 8344, 8505, 8640, 8448, 8498, 8420, 8430, 8530, 8535]","[8394, 8322, 8406, 8400, 8414, 8481, 8387, 8518, 8680, 8404]","[8482, 8526, 8428, 8424, 8347, 8418, 8421, 8368, 8294, 8399]","[8424, 8410, 8490, 8466, 8440, 8364, 8502, 8298, 8382, 8261]"
5,"[3225, 3202, 3254, 3297, 3121, 3319, 3200, 3377, 3326, 3116]","[3515, 3327, 3363, 3449, 3307, 3406, 3392, 3366, 3344, 3340]","[2481, 2467, 2446, 2447, 2450, 2475, 2437, 2451, 2432, 2496]","[2437, 2455, 2388, 2469, 2382, 2478, 2432, 2393, 2433, 2462]","[2509, 2375, 2436, 2454, 2457, 2442, 2459, 2389, 2342, 2422]","[2556, 2405, 2422, 2410, 2367, 2450, 2312, 2480, 2388, 2365]","[2393, 2309, 2445, 2469, 2352, 2457, 2357, 2446, 2470, 2356]","[2408, 2380, 2378, 2416, 2321, 2371, 2404, 2398, 2405, 2423]","[2416, 2319, 2436, 2511, 2447, 2384, 2384, 2402, 2306, 2346]","[2387, 2381, 2413, 2384, 2408, 2361, 2418, 2348, 2305, 2407]","[2457, 2350, 2508, 2365, 2263, 2335, 2440, 2380, 2467, 2379]","[2414, 2376, 2424, 2342, 2330, 2383, 2458, 2447, 2384, 2486]","[2413, 2364, 2361, 2500, 2430, 2406, 2442, 2370, 2260, 2379]","[2429, 2414, 2426, 2458, 2325, 2372, 2337, 2353, 2361, 2377]","[2376, 2360, 2389, 2375, 2422, 2409, 2439, 2354, 2306, 2313]","[2347, 2384, 2416, 2370, 2423, 2335, 2360, 2304, 2339, 2309]","[2353, 2378, 2407, 2298, 2360, 2385, 2276, 2319, 2439, 2406]","[2326, 2330, 2366, 2396, 2405, 2352, 2384, 2301, 2367, 2397]","[2357, 2326, 2354, 2364, 2364, 2301, 2362, 2371, 2385, 2410]","[2301, 2300, 2324, 2329, 2357, 2304, 2336, 2330, 2310, 2297]","[2356, 2331, 2386, 2376, 2366, 2389, 2317, 2351, 2327, 2295]"
6,"[895, 898, 929, 957, 894, 876, 948, 884, 928, 914]","[931, 940, 974, 975, 918, 979, 931, 917, 971, 921]","[719, 679, 680, 658, 650, 683, 729, 677, 662, 682]","[744, 711, 688, 696, 685, 726, 594, 664, 714, 683]","[659, 669, 726, 691, 704, 681, 681, 761, 612, 664]","[679, 687, 630, 643, 681, 636, 662, 657, 642, 646]","[681, 718, 696, 694, 685, 707, 641, 655, 668, 655]","[706, 663, 639, 679, 734, 656, 699, 691, 700, 678]","[640, 705, 619, 669, 664, 658, 636, 650, 659, 656]","[692, 654, 645, 602, 683, 687, 677, 705, 666, 652]","[700, 656, 658, 649, 662, 657, 670, 610, 639, 681]","[647, 681, 651, 658, 675, 659, 685, 680, 678, 649]","[684, 639, 657, 663, 645, 596, 690, 674, 660, 635]","[653, 639, 648, 663, 642, 679, 627, 638, 654, 649]","[654, 669, 688, 698, 670, 620, 668, 657, 657, 623]","[624, 649, 671, 669, 657, 664, 653, 658, 645, 607]","[666, 641, 697, 647, 629, 731, 657, 661, 658, 644]","[632, 708, 638, 618, 662, 641, 689, 621, 653, 626]","[690, 664, 633, 667, 696, 687, 633, 656, 682, 637]","[619, 667, 665, 705, 687, 678, 578, 727, 695, 661]","[646, 654, 635, 645, 638, 661, 609, 645, 649, 617]"
7,"[259, 251, 279, 253, 243, 235, 232, 239, 251, 262]","[252, 257, 274, 236, 292, 235, 283, 269, 273, 228]","[186, 196, 210, 141, 196, 200, 191, 197, 203, 190]","[182, 194, 193, 197, 189, 228, 192, 197, 191, 198]","[194, 170, 195, 192, 196, 176, 234, 192, 184, 168]","[181, 178, 186, 192, 197, 201, 202, 179, 176, 182]","[172, 182, 179, 175, 211, 190, 188, 209, 197, 175]","[194, 180, 197, 180, 190, 200, 194, 205, 178, 192]","[185, 183, 203, 168, 173, 182, 218, 190, 163, 177]","[180, 174, 177, 187, 165, 178, 195, 197, 163, 213]","[173, 206, 179, 197, 160, 181, 190, 161, 164, 203]","[194, 212, 195, 191, 201, 185, 172, 194, 199, 185]","[172, 181, 208, 193, 197, 206, 202, 176, 180, 188]","[194, 206, 186, 189, 163, 190, 178, 190, 193, 203]","[168, 192, 206, 203, 182, 175, 200, 197, 178, 167]","[196, 185, 190, 203, 167, 168, 169, 182, 171, 159]","[157, 198, 199, 188, 182, 165, 196, 174, 197, 193]","[187, 194, 181, 171, 168, 206, 178, 184, 177, 196]","[193, 173, 189, 172, 171, 180, 200, 194, 186, 208]","[182, 191, 192, 187, 191, 160, 166, 206, 168, 186]","[188, 178, 189, 178, 175, 166, 186, 201, 183, 183]"
8,"[67, 62, 68, 56, 78, 64, 73, 63, 69, 59]","[96, 76, 84, 76, 70, 82, 74, 59, 80, 69]","[53, 48, 67, 60, 57, 40, 58, 52, 42, 59]","[43, 54, 46, 45, 49, 44, 49, 48, 63, 52]","[48, 53, 62, 53, 52, 61, 35, 69, 61, 55]","[58, 49, 41, 48, 45, 53, 60, 43, 62, 49]","[58, 57, 59, 65, 46, 50, 54, 59, 48, 50]","[65, 63, 42, 34, 58, 69, 60, 57, 64, 44]","[37, 56, 66, 54, 48, 49, 52, 47, 40, 66]","[46, 57, 44, 51, 56, 48, 61, 48, 66, 63]","[53, 45, 56, 42, 46, 51, 57, 53, 50, 47]","[46, 50, 46, 52, 57, 52, 56, 44, 39, 53]","[49, 54, 50, 46, 51, 42, 52, 67, 50, 50]","[64, 46, 55, 49, 55, 52, 40, 47, 58, 53]","[60, 52, 67, 52, 56, 64, 43, 51, 59, 51]","[48, 51, 45, 59, 46, 53, 52, 56, 51, 56]","[53, 61, 43, 46, 58, 44, 49, 62, 42, 50]","[59, 62, 49, 38, 41, 49, 50, 74, 39, 48]","[56, 52, 52, 60, 56, 44, 42, 40, 41, 47]","[53, 46, 43, 52, 42, 46, 52, 63, 43, 59]","[47, 45, 52, 42, 59, 52, 44, 63, 65, 52]"
9,"[20, 24, 17, 17, 24, 25, 26, 22, 16, 20]","[20, 18, 20, 23, 19, 20, 18, 26, 13, 28]","[17, 20, 14, 10, 12, 9, 7, 20, 11, 24]","[18, 15, 18, 15, 14, 14, 12, 21, 11, 17]","[19, 10, 11, 15, 14, 21, 16, 14, 14, 15]","[18, 13, 15, 17, 19, 13, 17, 11, 19, 18]","[10, 16, 8, 9, 20, 9, 15, 19, 14, 16]","[18, 14, 16, 14, 21, 15, 12, 14, 14, 13]","[10, 20, 13, 22, 11, 17, 10, 19, 17, 12]","[10, 11, 15, 14, 9, 13, 15, 6, 15, 18]","[14, 17, 18, 18, 17, 14, 21, 7, 19, 18]","[18, 14, 11, 15, 19, 26, 18, 16, 14, 15]","[13, 19, 16, 13, 18, 13, 16, 10, 15, 9]","[17, 19, 19, 20, 20, 19, 13, 9, 11, 14]","[13, 11, 20, 12, 19, 13, 6, 9, 8, 14]","[4, 19, 13, 19, 10, 12, 20, 17, 14, 19]","[13, 15, 14, 15, 14, 20, 23, 8, 21, 21]","[17, 16, 19, 13, 12, 12, 15, 21, 20, 16]","[19, 28, 20, 15, 15, 12, 15, 20, 12, 15]","[14, 16, 14, 13, 10, 13, 9, 11, 10, 11]","[12, 9, 18, 12, 12, 19, 17, 11, 6, 13]"
10,"[4, 3, 3, 11, 3, 6, 6, 1, 4, 7]","[8, 9, 4, 5, 8, 4, 3, 7, 3, 7]","[5, 3, 2, 4, 6, 4, 3, 6, 3, 5]","[3, 4, 4, 1, 3, 3, 1, 5, 5, 5]","[5, 3, 3, 2, 4, 3, 0, 5, 1, 7]","[2, 1, 4, 3, 3, 5, 6, 5, 8, 3]","[2, 2, 4, 3, 3, 3, 9, 4, 5, 5]","[4, 3, 1, 5, 4, 5, 5, 2, 2, 8]","[5, 7, 4, 5, 2, 4, 6, 4, 2, 4]","[1, 7, 2, 7, 1, 2, 2, 4, 4, 3]","[5, 3, 3, 5, 3, 4, 4, 7, 3, 4]","[1, 0, 5, 9, 4, 4, 8, 6, 7, 6]","[9, 3, 3, 1, 7, 5, 6, 4, 1, 4]","[1, 8, 4, 1, 4, 3, 4, 4, 6, 2]","[6, 2, 3, 4, 6, 6, 3, 3, 4, 0]","[4, 1, 3, 4, 8, 5, 3, 3, 4, 0]","[7, 3, 0, 4, 1, 2, 4, 4, 1, 3]","[4, 6, 2, 6, 4, 4, 3, 4, 4, 3]","[5, 2, 3, 2, 3, 6, 10, 8, 5, 5]","[1, 4, 2, 6, 2, 4, 2, 4, 5, 3]","[1, 0, 3, 6, 5, 3, 5, 5, 2, 5]"
11,"[3, 1, 2, 0, 5, 0, 4, 2, 0, 1]","[3, 2, 1, 2, 3, 1, 4, 0, 2, 1]","[2, 1, 1, 3, 1, 4, 1, 1, 2, 2]","[2, 0, 3, 1, 0, 0, 2, 2, 1, 0]","[3, 0, 1, 3, 1, 1, 2, 1, 2, 1]","[1, 0, 2, 0, 2, 0, 0, 3, 2, 1]","[1, 0, 2, 1, 0, 1, 1, 2, 0, 1]","[3, 2, 1, 3, 1, 1, 1, 1, 0, 0]","[2, 1, 1, 0, 1, 1, 2, 0, 2, 0]","[2, 1, 0, 1, 2, 0, 0, 3, 4, 4]","[2, 2, 0, 0, 0, 1, 0, 1, 2, 1]","[5, 1, 3, 2, 2, 2, 2, 0, 2, 1]","[0, 2, 0, 1, 3, 1, 0, 0, 3, 0]","[0, 2, 3, 2, 1, 3, 5, 2, 2, 0]","[0, 1, 0, 2, 3, 3, 0, 3, 0, 0]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]","[2, 0, 3, 2, 0, 1, 1, 1, 1, 0]","[1, 1, 2, 0, 1, 1, 1, 1, 4, 1]","[0, 0, 1, 2, 3, 1, 2, 1, 1, 0]","[4, 1, 3, 0, 1, 2, 0, 0, 0, 0]","[1, 2, 1, 0, 0, 3, 2, 1, 0, 0]"
12,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 3, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 3, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 2, 0, 3, 0, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 2]","[0, 0, 0, 2, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 2, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 1, 2, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 2, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 2, 1, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 2, 0, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 2, 1, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
